datasets,doi,journal,search_term,title,url
dataset-612,10.1175/bams-d-17-0164.1,Bulletin of the American Meteorological Society,NEXRAD,The set-up of the Mesoscale Verification Inter-Comparison over Complex Terrain (MesoVICT) Project,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-17-0164.1
dataset-612,10.5194/acp-2018-795,Atmospheric Chemistry and Physics Discussions,NEXRAD,A novel approach to characterize the variability in mass-Dimension relationships: results from MC3E,https://www.atmos-chem-phys-discuss.net/acp-2018-795/acp-2018-795.pdf
dataset-612,10.1002/hyp.13228,"{'id': 'jour.1043737', 'title': 'Hydrological Processes'}",NEXRAD,"The role of fog, orography, and seasonality on precipitation in a semiarid, tropical island",
dataset-612,10.1155/2018/8202031,Advances in Meteorology,NEXRAD,A Dynamical Z-R Relationship for Precipitation Estimation Based on Radar Echo-Top Height Classification,http://downloads.hindawi.com/journals/amete/2018/8202031.pdf
dataset-612,10.1109/tgrs.2018.2837051,IEEE Transactions on Geoscience and Remote Sensing,NEXRAD,Radar Target and Moving Clutter Separation Based on the Low-Rank Matrix Optimization,https://repository.tudelft.nl/islandora/object/uuid%3A78b84aa2-b431-4ab6-8989-73d4d87f660c/datastream/OBJ/download
dataset-612,10.1109/icsp.2018.8652367,,NEXRAD,Ground Clutter Filter Implementation of dual-PRF signals for X-band weather radar,
dataset-612,10.1175/jhm-d-18-0038.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,Insights into hydrometeorological factors constraining flood prediction skill during the May and October 2015 Texas Hill Country flood events# Insights into hydrometeorological factors constraining flood prediction skill during the May and October 2015 Texas Hill Country flood events#,
dataset-612,10.1016/j.jaridenv.2018.01.006,"{'id': 'jour.1122429', 'title': 'Journal of Arid Environments'}",NEXRAD,An ecohydrological stream type classification of intermittent and ephemeral streams in the southwestern United States,
dataset-612,10.1109/jstars.2018.2840491,"{'id': 'jour.1137583', 'title': 'IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing'}",NEXRAD,Nowcasting of Precipitation in the High-Resolution Dallas–Fort Worth (DFW) Urban Radar Remote Sensing Network,
dataset-612,10.1175/jhm-d-18-0046.1,"{'id': 'jour.1137981', 'title': 'Journal of Hydrometeorology'}",NEXRAD,High-resolution QPF Uncertainty and Its Implications for Flood Prediction: A Case Study for the Eastern Iowa Flood of 2016 High-resolution QPF Uncertainty and Its Implications for Flood Prediction: A Case Study for the Eastern Iowa Flood of 2016,
dataset-612,10.1175/jamc-d-18-0034.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Spatial characteristics of rain fields associated with tropical cyclones landfalling over the western Gulf of Mexico and Caribbean Sea Spatial characteristics of rain fields associated with tropical cyclones landfalling over the western Gulf of Mexico and Caribbean Sea,
dataset-612,10.1175/jamc-d-17-0182.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Is the awareness of the aerosol state useful in predicting enhanced lightning for lightning-producing storms over northern Alabama? Is the awareness of the aerosol state useful in predicting enhanced lightning for lightning-producing storms over northern Alabama?,
dataset-612,10.1007/s00703-017-0535-8,"{'id': 'jour.1271293', 'title': 'Meteorology and Atmospheric Physics'}",NEXRAD,Temporal and spatial analysis of precipitation patterns in an Andean region of southern Ecuador using LAWR weather radar,
dataset-612,10.1109/nemo.2018.8503174,,NEXRAD,Computational Electromagnetics in Service of Polarimetric Phased Array Radar Calibration - What Causes the Differential Phase bias?,
dataset-612,10.1111/1752-1688.12610,JAWRA Journal of the American Water Resources Association,NEXRAD,"Evaluation of the Global Precipitation Measurement (GPM) Satellite Rainfall Products over the Lower Colorado River Basin, Texas",https://doi.org/10.1111/1752-1688.12610
dataset-612,10.1175/jtech-d-17-0201.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,A Regression-Free Rainfall Estimation Algorithm for Dual-Polarization Radars A Regression-Free Rainfall Estimation Algorithm for Dual-Polarization Radars,
dataset-612,10.1175/mwr-d-17-0323.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Gap-Filling Mobile Radar Observations of a Snow Squall in the San Luis Valley,
dataset-612,10.4995/ia.2018.8931,Ingeniería del agua,NEXRAD,Modelación de los impactos del Cambio Climático sobre los flujos y almacenamientos en una cuenca de alta montaña,https://polipapers.upv.es/index.php/IA/article/download/8931/10462
dataset-612,10.1080/02626667.2018.1516042,"{'id': 'jour.1137340', 'title': 'Hydrological Sciences Journal'}",NEXRAD,A spatially distributed Clark’s unit hydrograph based hybrid hydrologic model (Distributed-Clark),
dataset-612,10.3390/rs10081179,Remote Sensing,NEXRAD,An Inverse Model for Raindrop Size Distribution Retrieval with Polarimetric Variables,https://www.mdpi.com/2072-4292/10/8/1179/pdf
dataset-612,10.5194/amt-11-4389-2018,Atmospheric Measurement Techniques Discussions,NEXRAD,Towards variational retrieval of warm rain from passive microwave observations,https://www.atmos-meas-tech.net/11/4389/2018/amt-11-4389-2018.pdf
dataset-612,10.3390/w10070923,Water,NEXRAD,Applicability of a Spatially Semi-Distributed Hydrological Model for Watershed Scale Runoff Estimation in Northwest Ethiopia,https://www.mdpi.com/2073-4441/10/7/923/pdf
dataset-612,10.1155/2018/4085463,Advances in Meteorology,NEXRAD,Flood Simulation in South Carolina Watersheds Using Different Precipitation Inputs,http://downloads.hindawi.com/journals/amete/2018/4085463.pdf
dataset-612,10.1080/10256016.2018.1443923,Isotopes in Environmental and Health Studies,NEXRAD,"Influence of the balance of the intertropical front on seasonal variations of the isotopic composition in rainfall at Kisiba Masoko (Rungwe Volcanic Province, SW, Tanzania)",https://hal.archives-ouvertes.fr/hal-01791167
dataset-612,10.1080/15715124.2017.1411927,"{'id': 'jour.1141190', 'title': 'International Journal of River Basin Management'}",NEXRAD,FLOODSS: Iowa flood information system as a generalized flood cyberinfrastructure,
dataset-612,10.1002/9781119217886.ch2,,NEXRAD,Rainfall Information for Global Flood Modeling,
dataset-612,10.1587/transinf.2017edp7212,IEICE Transactions on Information and Systems,NEXRAD,MAP-MRF Estimation Based Weather Radar Visualization,https://www.jstage.jst.go.jp/article/transinf/E101.D/7/E101.D_2017EDP7212/_pdf
dataset-612,10.1109/igarss.2018.8518881,,NEXRAD,Cross Validation of Raindrop Size Distribution Retrievals from GPM Dual-frequency Precipitation Radar Using Ground-based Polarimetric Radar,
dataset-612,10.1109/igarss.2018.8519379,,NEXRAD,DPR Measurements of Hail Bearing Columns,
dataset-612,10.1109/igarss.2018.8519469,,NEXRAD,Quantifying of the Effect of Rain-Induced Sub-Footprint Scale Wind Variability on the Rapidscat Ku-Band Nrcs,
dataset-612,10.1016/j.jenvman.2018.03.089,"{'id': 'jour.1018392', 'title': 'Journal of Environmental Management'}",NEXRAD,Novel forecasting approaches using combination of machine learning and statistical models for flood susceptibility mapping,
dataset-612,10.1029/2018ms001305,Journal of Advances in Modeling Earth Systems,NEXRAD,Structure and Evolution of Mesoscale Convective Systems: Sensitivity to Cloud Microphysics in Convection‐Permitting Simulations Over the United States,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001305
dataset-612,10.1175/jamc-d-17-0294.1,Journal of Applied Meteorology and Climatology,NEXRAD,A Method for Identifying Midlatitude Mesoscale Convective Systems in Radar Mosaics. Part II: Tracking,https://doi.org/10.1175/jamc-d-17-0294.1
dataset-612,10.1007/s00382-017-3930-4,"{'id': 'jour.1049631', 'title': 'Climate Dynamics'}",NEXRAD,"Cascade impact of hurricane movement, storm tidal surge, sea level rise and precipitation variability on flood assessment in a coastal urban watershed",
dataset-612,10.1109/igarss.2018.8517346,,NEXRAD,Earth Science Deep Learning: Applications and Lessons Learned,
dataset-612,10.1175/mwr-d-17-0333.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Using High-Resolution Simulations to Quantify Errors in Radar Estimates of Tornado Intensity Using High-Resolution Simulations to Quantify Errors in Radar Estimates of Tornado Intensity,
dataset-612,10.1175/jtech-d-17-0187.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,The System for Integrating Multi-platform data to Build the Atmospheric column (SIMBA) precipitation observation fusion framework,
dataset-612,10.1111/ibi.12562,Ibis,NEXRAD,The role of radar wind profilers in ornithology,https://onlinelibrary.wiley.com/doi/pdf/10.1111/ibi.12562
dataset-612,10.1029/2018ja025450,"{'id': 'jour.1052087', 'title': 'Journal of Geophysical Research Space Physics'}",NEXRAD,Characteristics of Radio Emissions Associated With Terrestrial Gamma‐Ray Flashes,
dataset-612,10.1175/jamc-d-17-0293.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,A Method for Identifying Midlatitude Mesoscale Convective Systems in Radar Mosaics. Part I: Segmentation and Classification,
dataset-612,10.1109/igarss.2018.8517848,,NEXRAD,Cross Validation of GPM and Ground-Based Radar in Latin America and the Caribbean,
dataset-612,10.1111/gcb.14051,Global Change Biology,NEXRAD,Ongoing changes in migration phenology and winter residency at Bracken Bat Cave,https://repository.rothamsted.ac.uk/download/4ca86cad08f200ef64b485811324876c19f4e81abc533085dfdf01a680046820/1503070/gcb14051%20RPR%20Bracken%20Bat%20Cave.pdf
dataset-612,10.1016/j.compenvurbsys.2018.01.013,"{'id': 'jour.1028795', 'title': 'Computers Environment and Urban Systems'}",NEXRAD,A GIS tool for cost-effective delineation of flood-prone areas,
dataset-612,10.1175/mwr-d-17-0256.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,"Analysis of the 16 May 2015 Tipton, Oklahoma, EF-3 Tornado at High Spatiotemporal Resolution Using the Atmospheric Imaging Radar Analysis of the 16 May 2015 Tipton, Oklahoma, EF-3 Tornado at High Spatiotemporal Resolution Using the Atmospheric Imaging Radar",
dataset-612,10.1111/gean.12148,Geographical Analysis,NEXRAD,An Area‐Based Approach for Estimating Extreme Precipitation Probability,https://onlinelibrary.wiley.com/doi/pdf/10.1111/gean.12148
dataset-612,10.1002/hyp.13149,"{'id': 'jour.1043737', 'title': 'Hydrological Processes'}",NEXRAD,Isotope hydrology of a tropical coffee agroforestry watershed: Seasonal and event‐based analyses,
dataset-612,10.5194/hess-2018-351,Hydrology and Earth System Sciences Discussions,NEXRAD,Estimating Radar Precipitation in Cold Climates: The role of Air Temperature within a Nonparametric Framework,https://ntnuopen.ntnu.no/ntnu-xmlui/bitstream/11250/2578439/2/Sivasubramaniam_etal_HESS_2018.pdf
dataset-612,10.2514/6.2018-2917,,NEXRAD,Modification of Drag on the Ear of Brazilian Free-Tailed Bats (Tadarida brasiliensis) via Leading-Edge Tubercles,
dataset-612,10.2514/6.2018-3037,,NEXRAD,Collaborative Trajectory Options Program within the NAS Flow Advisory Manager,
dataset-612,10.5194/hess-22-3375-2018,Hydrology and Earth System Sciences,NEXRAD,Dual-polarized quantitative precipitation estimation as a function of range,https://www.hydrol-earth-syst-sci.net/22/3375/2018/hess-22-3375-2018.pdf
dataset-612,10.5194/hess-2018-305,Hydrology and Earth System Sciences Discussions,NEXRAD,Temporal and spatial scale and positional effects on rain erosivity derived from contiguous rain data,https://doi.org/10.5194/hess-2018-305
dataset-612,10.3390/rs10060896,Remote Sensing,NEXRAD,High Temporal Resolution Refractivity Retrieval from Radar Phase Measurements,https://www.mdpi.com/2072-4292/10/6/896/pdf
dataset-612,10.1007/s00332-018-9470-1,Journal of Nonlinear Science,NEXRAD,"Go With the Flow, on Jupiter and Snow. Coherence from Model-Free Video Data Without Trajectories",http://arxiv.org/pdf/1610.01857
dataset-612,10.3161/15081109acc2018.20.1.016,"{'id': 'jour.1031628', 'title': 'Acta Chiropterologica'}",NEXRAD,"The Wrinkle-Lipped Free-Tailed Bat (Chaerephon plicatus Buchannan, 1800) Feeds Mainly on Brown Planthoppers in Rice Fields of Central Thailand",
dataset-612,10.1175/jas-d-17-0284.1,"{'id': 'jour.1136924', 'title': 'Journal of the Atmospheric Sciences'}",NEXRAD,How do environmental conditions influence vertical buoyancy structure and shallow-to-deep convection transition across different climate regimes?,
dataset-612,10.1109/argencon.2018.8646299,,NEXRAD,Biomass fired ash plumes detection and monitoring using the Argentine Meteorological Radar (RMA),
dataset-612,10.1016/j.pce.2018.02.010,"{'id': 'jour.1294780', 'title': 'Physics and Chemistry of the Earth Parts A/B/C'}",NEXRAD,Validation of satellite-based rainfall in Kalahari,
dataset-612,10.1175/waf-d-17-0149.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,A preliminary examination of WRF ensemble prediction of convective mode evolution,
dataset-612,10.1016/j.jher.2018.04.001,"{'id': 'jour.1141442', 'title': 'Journal of Hydro-environment Research'}",NEXRAD,Effect of Rainfall Spatial Distribution and Duration on Rainfall Spatial Resolution for Surface Runoff Prediction Accuracy,
dataset-612,10.1016/j.ecoleng.2018.02.001,"{'id': 'jour.1130006', 'title': 'Ecological Engineering'}",NEXRAD,"Floodplain restoration increases hyporheic flow in the Yakima River Watershed, Washington",
dataset-612,10.1111/jfr3.12304,"{'id': 'jour.1045084', 'title': 'Journal of Flood Risk Management'}",NEXRAD,Evaluation of riverbed representation methods for one‐dimensional flood hydraulics model,
dataset-612,10.1002/rse2.62,Remote Sensing in Ecology and Conservation,NEXRAD,Toward integrating citizen science and radar data for migrant bird conservation,https://zslpublications.onlinelibrary.wiley.com/doi/pdf/10.1002/rse2.62
dataset-612,10.1007/s40808-018-0444-y,"{'id': 'jour.1053042', 'title': 'Modeling Earth Systems and Environment'}",NEXRAD,Spatial modeling of seasonal precipitation–elevation in Iran based on aphrodite database,
dataset-612,10.1175/waf-d-17-0188.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Development of a Human-Machine Mix for Forecasting Severe Convective Events,
dataset-612,10.1007/s11069-018-3220-4,"{'id': 'jour.1050117', 'title': 'Natural Hazards'}",NEXRAD,"Evaluation of a synthetic rainfall model, P-CLIPER, for use in coastal flood modeling",
dataset-612,10.1016/j.chemgeo.2018.04.032,"{'id': 'jour.1026405', 'title': 'Chemical Geology'}",NEXRAD,Comparison of precipitation collectors used in isotope hydrology,
dataset-612,10.1175/mwr-d-17-0128.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Understanding the Impact of Radar and In-situ Observations on the Prediction of a Nocturnal Convection Initiation Event on 25 June 2013 using an Ensemble-based Multi-scale Data Assimilation System,
dataset-612,10.1002/rse2.66,Remote Sensing in Ecology and Conservation,NEXRAD,Accuracy of swallow roost locations assigned using weather surveillance radar,https://zslpublications.onlinelibrary.wiley.com/doi/pdf/10.1002/rse2.66
dataset-612,10.3390/geosciences8060191,Geosciences,NEXRAD,Assessment of the Performance of Satellite-Based Precipitation Products for Flood Events across Diverse Spatial Scales Using GSSHA Modeling System,https://www.mdpi.com/2076-3263/8/6/191/pdf
dataset-612,10.3390/w10050608,Water,NEXRAD,A Review on Applications of Remote Sensing and Geographic Information Systems (GIS) in Water Resources and Flood Risk Management,https://www.mdpi.com/2073-4441/10/5/608/pdf
dataset-612,10.1117/12.2304649,,NEXRAD,Data quality analysis and enhancement of an airborne weather radar for scientific and multi-mission operations,
dataset-612,10.1541/ieejpes.138.364,"{'id': 'jour.1137173', 'title': 'IEEJ Transactions on Power and Energy'}",NEXRAD,Lightning Activity in Winter Storms: A Meteorological and Cloud Microphysical Perspective,
dataset-612,10.1175/bams-d-16-0219.1,Bulletin of the American Meteorological Society,NEXRAD,Advancing Science and Services during the 2015-16 El Niño: The NOAA El Niño Rapid Response Field Campaign,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-16-0219.1
dataset-612,10.1175/jtech-d-17-0140.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Orientation Analysis of Simulated Tornadic Debris,
dataset-612,10.1175/jas-d-17-0242.1,"{'id': 'jour.1136924', 'title': 'Journal of the Atmospheric Sciences'}",NEXRAD,Primary modes of global drop-size distributions,
dataset-612,10.1016/j.atmosres.2017.12.005,"{'id': 'jour.1031343', 'title': 'Atmospheric Research'}",NEXRAD,Simulating southwestern U.S. desert dust influences on supercell thunderstorms,
dataset-612,10.1175/mwr-d-17-0160.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,"Improving winter storm forecasts with Observing System Simulation Experiments (OSSEs): Part 1, An idealized case study of three US storms.",
dataset-612,10.1016/j.actaastro.2018.02.037,"{'id': 'jour.1134138', 'title': 'Acta Astronautica'}",NEXRAD,Shape adjustment optimization and experiment of cable-membrane reflectors,
dataset-612,10.1175/jamc-d-17-0191.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Polarimetric Observations of Chaff using the WSR-88D Network,
dataset-612,10.1002/9781118432662,,NEXRAD,Radar Meteorology,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781118432662.fmatter
dataset-612,10.5194/nhess-18-1261-2018,Natural Hazards and Earth System Science,NEXRAD,Characterizing severe weather potential in synoptically weakly forced thunderstorm environments,https://www.nat-hazards-earth-syst-sci.net/18/1261/2018/nhess-18-1261-2018.pdf
dataset-612,10.3390/rs10050679,Remote Sensing,NEXRAD,Dynamic Inversion of Global Surface Microwave Emissivity Using a 1DVAR Approach,https://www.mdpi.com/2072-4292/10/5/679/pdf
dataset-612,10.1111/risa.13004,Risk Analysis,NEXRAD,An Integrated Scenario Ensemble‐Based Framework for Hurricane Evacuation Modeling: Part 2—Hazard Modeling,https://doi.org/10.1111/risa.13004
dataset-612,10.5194/amt-2018-96,Atmospheric Measurement Techniques Discussions,NEXRAD,Towards variational retrieval of warm rain from passive microwave observations,https://doi.org/10.5194/amt-2018-96
dataset-612,10.3390/w10040443,Water,NEXRAD,"A Sensitivity Analysis of Impacts of Conservation Practices on Water Quality in L’Anguille River Watershed, Arkansas",https://www.mdpi.com/2073-4441/10/4/443/pdf
dataset-612,10.1101/293092,bioRxiv,NEXRAD,A continental system for forecasting bird migration,https://www.biorxiv.org/content/biorxiv/early/2018/04/02/293092.full.pdf
dataset-612,10.1109/radar.2018.8378579,,NEXRAD,Arrays at Commercial Timescales: Addressing Development and Upgrade Costs of Phased Arrays,
dataset-612,10.1002/esp.4286,Earth Surface Processes and Landforms,NEXRAD,"The Daily Erosion Project – daily estimates of water runoff, soil detachment, and erosion",https://onlinelibrary.wiley.com/doi/pdf/10.1002/esp.4286
dataset-612,10.1109/taes.2017.2760799,"{'id': 'jour.1022254', 'title': 'IEEE Transactions on Aerospace and Electronic Systems'}",NEXRAD,Circulation Retrieval of Simulated Wake Vortices Under Rainy Condition With a Side-Looking Scanning Radar,
dataset-612,10.1175/mwr-d-17-0267.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Synoptic control over orographic precipitation distributions during the Olympics Mountains Experiment (OLYMPEX),
dataset-612,10.1109/tgrs.2017.2776562,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,A Quality Control Method of Ground-Based Weather Radar Data Based on Statistics,
dataset-612,10.1002/ldr.2889,"{'id': 'jour.1137887', 'title': 'Land Degradation and Development'}",NEXRAD,Identifying sediment source areas in a Mediterranean watershed using the SWAT model,
dataset-612,10.1016/j.agwat.2018.02.012,"{'id': 'jour.1137176', 'title': 'Agricultural Water Management'}",NEXRAD,Assessing the impact of the MRBI program in a data limited Arkansas watershed using the SWAT model,
dataset-612,10.1175/waf-d-17-0100.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,STATISTICAL PREDICTION OF WATERSPOUT PROBABILITY FOR THE FLORIDA KEYS,
dataset-612,10.1088/1755-1315/148/1/012001,IOP Conference Series Earth and Environmental Science,NEXRAD,An investigation of Digital Elevation Model (DEM) structure influence on flood modelling,https://iopscience.iop.org/article/10.1088/1755-1315/148/1/012001/pdf
dataset-612,10.1109/radar.2018.8378762,,NEXRAD,Advances and Applications in Low-power Phased Array X-band Weather Radars,
dataset-612,10.1109/radar.2018.8378532,,NEXRAD,Can an MPAR solution for SENSR Meet All Weather-Surveillance Mission-Critical Needs?,
dataset-612,10.1175/jamc-d-17-0176.1,"{'id': 'jour.1137885', 'title': 'Journal of Applied Meteorology and Climatology'}",NEXRAD,Validation of GMI snowfall observations by using a combination of weather radar and surface measurements,
dataset-612,10.1007/s11273-017-9563-x,"{'id': 'jour.1052654', 'title': 'Wetlands Ecology and Management'}",NEXRAD,"Ecohydrological controls on blue crab landings and minimum freshwater inflow to the Caloosahatchee Estuary, Florida",
dataset-612,10.1175/waf-d-17-0086.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Initiation of Convective Storms at Low-Level Mesoscale Boundaries in Southwestern Ontario,
dataset-612,10.1007/s10514-017-9694-1,"{'id': 'jour.1031086', 'title': 'Autonomous Robots'}",NEXRAD,The Team Surviving Orienteers problem: routing teams of robots in uncertain environments with survival constraints,
dataset-612,10.1109/tgrs.2017.2772962,"{'id': 'jour.1033615', 'title': 'IEEE Transactions on Geoscience and Remote Sensing'}",NEXRAD,Effects of Phase Coding on Doppler Spectra in PPAR Weather Radar,
dataset-612,10.1002/met.1700,Meteorological Applications,NEXRAD,Spatio‐temporal‐dependent errors of radar rainfall estimates in flood forecasting for the Nam River Dam basin,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/met.1700
dataset-612,10.1109/radar.2018.8378513,"{'id': 'jour.1301895', 'title': '2008 IEEE Radar Conference'}",NEXRAD,Abstracts,
dataset-612,10.1016/j.quascirev.2018.03.012,"{'id': 'jour.1040733', 'title': 'Quaternary Science Reviews'}",NEXRAD,"A leaf wax biomarker record of early Pleistocene hydroclimate from West Turkana, Kenya",
dataset-612,10.1109/radar.2018.8378706,"{'id': 'jour.1301895', 'title': '2008 IEEE Radar Conference'}",NEXRAD,Time-domain system modeling and applications for multi-function array radar weather measurements,
dataset-612,10.1002/hyp.11463,"{'id': 'jour.1043737', 'title': 'Hydrological Processes'}",NEXRAD,Spatially distributed long‐term hydrologic simulation using a continuous SCS CN method‐based hybrid hydrologic model,
dataset-612,10.1002/hyp.11466,Hydrological Processes,NEXRAD,Modification of the SWAT model to simulate regional groundwater flow using a multicell aquifer,https://www.repo.uni-hannover.de/bitstream/123456789/4486/1/Mitt-108-Habilitation_Dietrich.pdf
dataset-612,10.1080/07055900.2018.1433627,Atmosphere-Ocean,NEXRAD,An Overview of Surface-Based Precipitation Observations at Environment and Climate Change Canada,https://www.tandfonline.com/doi/pdf/10.1080/07055900.2018.1433627?needAccess=true
dataset-612,10.3390/atmos9030096,Atmosphere,NEXRAD,Weather Radar Data Compression Based on Spatial and Temporal Prediction,https://www.mdpi.com/2073-4433/9/3/96/pdf
dataset-612,10.5194/nhess-18-765-2018,Natural Hazards and Earth System Science,NEXRAD,"Radar-based quantitative precipitation estimation for the identification of debris flow occurrence over earthquake-affected regions in Sichuan, China",https://www.nat-hazards-earth-syst-sci.net/18/765/2018/nhess-18-765-2018.pdf
dataset-612,10.1016/j.jhydrol.2018.01.014,"{'id': 'jour.1126746', 'title': 'Journal of Hydrology'}",NEXRAD,Surrogate Modeling of Joint Flood Risk across Coastal Watersheds,
dataset-612,10.1175/jtech-d-17-0025.1,"{'id': 'jour.1137215', 'title': 'Journal of Atmospheric and Oceanic Technology'}",NEXRAD,Estimation of Rain Rate from Airborne Doppler W-band Radar in CALWATER2.,
dataset-612,10.1175/jhm-d-17-0054.1,Journal of Hydrometeorology,NEXRAD,Comparative Evaluation of Three Schaake Shuffle Schemes in Post-processing GEFS Precipitation Ensemble Forecasts,https://doi.org/10.1175/jhm-d-17-0054.1
dataset-612,10.1109/aero.2018.8396382,,NEXRAD,Improving the Use of Risk Matrices at NASA,
dataset-612,10.1016/j.atmosres.2017.10.006,"{'id': 'jour.1031343', 'title': 'Atmospheric Research'}",NEXRAD,Fuzzy-logic detection and probability of hail exploiting short-range X-band weather radar,
dataset-612,10.1002/2017wr021692,"{'id': 'jour.1081604', 'title': 'Water Resources Research'}",NEXRAD,Soil Texture Often Exerts a Stronger Influence Than Precipitation on Mesoscale Soil Moisture Patterns,
dataset-612,10.1016/j.scitotenv.2017.10.170,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",NEXRAD,"High temporal resolution modeling of the impact of rain, tides, and sea level rise on water table flooding in the Arch Creek basin, Miami-Dade County Florida USA",
dataset-612,10.1002/rra.3249,River Research and Applications,NEXRAD,Projected climate change impacts on hydrologic flow regimes in the Great Plains of Kansas,https://doi.org/10.1002/rra.3249
dataset-612,10.1175/jas-d-17-0117.1,"{'id': 'jour.1136924', 'title': 'Journal of the Atmospheric Sciences'}",NEXRAD,Dynamic multi-scale modes of severe storm structure detected in mobile Doppler radar data by entropy field decomposition,
dataset-612,10.1007/s11069-017-3121-y,"{'id': 'jour.1050117', 'title': 'Natural Hazards'}",NEXRAD,Hydrological modeling of storm runoff and snowmelt in Taunton River Basin by applications of HEC-HMS and PRMS models,
dataset-612,10.1002/2017jg004218,"{'id': 'jour.1049048', 'title': 'Journal of Geophysical Research Biogeosciences'}",NEXRAD,"Hurricane Impact on Seepage Water in Larga Cave, Puerto Rico",
dataset-612,10.2514/1.a33867,"{'id': 'jour.1026148', 'title': 'Journal of Spacecraft and Rockets'}",NEXRAD,New Methodology of Surface Mesh Geometry Design for Deployable Mesh Reflectors,
dataset-612,10.1109/aero.2018.8396420,,NEXRAD,Ubiquitous Surveillance Notional Architecture for System-Wide DAA Capabilities in the NAS,http://hdl.handle.net/2060/20180003477
dataset-612,10.1109/aero.2018.8396633,,NEXRAD,Recent Developments in a Large Inflatable Antenna,
dataset-612,10.1007/s12665-018-7430-6,"{'id': 'jour.1313768', 'title': 'Environmental Earth Sciences'}",NEXRAD,Effects on runoff caused by changes in land cover in a Brazilian southeast basin: evaluation by HEC-HMS and HEC-GEOHMS,
dataset-612,10.1175/mwr-d-17-0245.1,"{'id': 'jour.1136879', 'title': 'Monthly Weather Review'}",NEXRAD,Synoptic environments and characteristics of convection reaching the tropopause over Northeast China,
dataset-612,10.5194/hess-22-1371-2018,Hydrology and Earth System Sciences,NEXRAD,A nonparametric statistical technique for combining global precipitation datasets: development and hydrological evaluation over the Iberian Peninsula,https://www.hydrol-earth-syst-sci.net/22/1371/2018/hess-22-1371-2018.pdf
dataset-612,10.1002/047134608x.w3608.pub2,,NEXRAD,Meteorological Radar,
dataset-612,10.3390/w10020222,Water,NEXRAD,"Hydrological Responses to Various Land Use, Soil and Weather Inputs in Northern Lake Erie Basin in Canada",https://www.mdpi.com/2073-4441/10/2/222/pdf
dataset-612,10.1002/2017jd027498,"{'id': 'jour.1126745', 'title': 'Journal of Geophysical Research Atmospheres'}",NEXRAD,"Comparisons of Ice Water Path in Deep Convective Systems Among Ground‐Based, GOES, and CERES‐MODIS Retrievals",
dataset-612,10.3390/atmos9020071,Atmosphere,NEXRAD,Analysis of the Influence of Rainfall Spatial Uncertainty on Hydrological Simulations Using the Bootstrap Method,https://www.mdpi.com/2073-4433/9/2/71/pdf
dataset-612,10.3390/hydrology5010013,Hydrology,NEXRAD,Dynamic Modeling of Surface Runoff and Storm Surge during Hurricane and Tropical Storm Events,https://www.mdpi.com/2306-5338/5/1/13/pdf
dataset-612,10.1175/waf-d-17-0104.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",NEXRAD,Probabilistic Verification of Storm Prediction Center Convective Outlooks,
dataset-612,10.1002/rra.3236,"{'id': 'jour.1295488', 'title': 'River Research and Applications'}",NEXRAD,"Complexity and trends analysis of hydrometeorological time series for a river streamflow: A case study of Songhua River Basin, China",
