datasets,doi,journal,search_term,title,url
dataset-622,10.1186/s12891-019-2814-7,BMC Musculoskeletal Disorders,SLR,The relationship of the shear wave elastography findings of patients with unilateral lumbar disc herniation and clinical characteristics,http://dx.doi.org/10.1186/s12891-019-2814-7
dataset-622,10.1038/s41598-019-49387-4,Scientific Reports,SLR,Pollination ecology of the ghost orchid (Dendrophylax lindenii): A first description with new hypotheses for Darwin’s orchids,http://dx.doi.org/10.1038/s41598-019-49387-4
dataset-622,10.1016/j.ijhcs.2019.07.009,"{'id': 'jour.1128007', 'title': 'International Journal of Human-Computer Studies'}",SLR,A Taxonomy of Social Cues for Conversational Agents,
dataset-622,10.1016/j.archoralbio.2019.104550,"{'id': 'jour.1008270', 'title': 'Archives of Oral Biology'}",SLR,Oral lipolysis and its association with diet and the perception and digestion of lipids: A systematic literature review,
dataset-622,10.1186/s13643-019-1062-0,Systematic Reviews,SLR,A question of trust: can we build an evidence base to gain trust in systematic review automation technologies?,https://systematicreviewsjournal.biomedcentral.com/track/pdf/10.1186/s13643-019-1062-0
dataset-622,10.1186/s12864-019-5844-5,BMC Genomics,SLR,Genomic erosion and extensive horizontal gene transfer in gut-associated Acetobacteraceae,https://bmcgenomics.biomedcentral.com/track/pdf/10.1186/s12864-019-5844-5
dataset-622,10.1016/j.optmat.2019.109470,"{'id': 'jour.1129454', 'title': 'Optical Materials'}",SLR,Highly compact nanosecond laser for space debris tracking,
dataset-622,10.1002/htj.21561,"{'id': 'jour.1138603', 'title': 'Heat Transfer-Asian Research'}",SLR,A systematic literature review based on different fuel injection strategies used in scramjet combustors,
dataset-622,10.1186/s12859-019-3114-9,BMC Bioinformatics,SLR,SLR: a scaffolding algorithm based on long reads and contig classification,http://dx.doi.org/10.1186/s12859-019-3114-9
dataset-622,10.1186/s40623-019-1062-2,"{'id': 'jour.1294798', 'title': 'Earth, Planets and Space'}",SLR,Determining seasonal displacements of Earth’s crust in South America using observations from space-borne geodetic sensors and surface-loading models,
dataset-622,10.1016/j.patrec.2019.10.004,"{'id': 'jour.1123901', 'title': 'Pattern Recognition Letters'}",SLR,Using theoretical ROC curves for analysing machine learning binary classifiers,
dataset-622,10.1016/j.ssi.2019.115067,"{'id': 'jour.1136908', 'title': 'Solid State Ionics'}",SLR,"Self-diffusion and ionic exchange in mechanosynthesized, nanocrystalline solid solutions of PbF2 and CaF2 19F 2D NMR visualizes the flourine hopping preferences",
dataset-622,10.1038/s41598-019-50157-5,Scientific Reports,SLR,GRK2 promotes growth of medulloblastoma cells and protects them from chemotherapy-induced apoptosis,http://dx.doi.org/10.1038/s41598-019-50157-5
dataset-622,10.1038/s41598-018-36768-4,Scientific Reports,SLR,Consistent Reanalysis of Genome-wide Imprinting Studies in Plants Using Generalized Linear Models Increases Concordance across Datasets,https://www.nature.com/articles/s41598-018-36768-4.pdf
dataset-622,10.1175/waf-d-19-0071.1,"{'id': 'jour.1137684', 'title': 'Weather and Forecasting'}",SLR,Test of a Weather-Adaptive Dual-Resolution Hybrid Warn-on-Forecast Analysis and Forecast System for Several Severe Weather Events Test of a Weather-Adaptive Dual-Resolution Hybrid Warn-on-Forecast Analysis and Forecast System for Several Severe Weather Events,
dataset-622,10.1007/s11852-019-00714-x,"{'id': 'jour.1136116', 'title': 'Journal of Coastal Conservation'}",SLR,On the feasibility of managed retreat in the Wadden Sea of Schleswig-Holstein,
dataset-622,10.1016/j.ocecoaman.2019.104983,"{'id': 'jour.1042461', 'title': 'Ocean & Coastal Management'}",SLR,A planning strategy for the adaptation of coastal areas to climate change: The Spanish case,
dataset-622,10.1016/j.trd.2019.02.002,"{'id': 'jour.1050834', 'title': 'Transportation Research Part D Transport and Environment'}",SLR,Optimal levee installation planning for highway infrastructure protection against sea level rise,
dataset-622,10.1038/s42003-019-0388-4,Communications Biology,SLR,Amiskwia is a large Cambrian gnathiferan with complex gnathostomulid-like jaws,https://www.nature.com/articles/s42003-019-0388-4.pdf
dataset-622,10.1007/s11682-018-9973-2,"{'id': 'jour.1038420', 'title': 'Brain Imaging and Behavior'}",SLR,Machine learning approach to identify a resting-state functional connectivity pattern serving as an endophenotype of autism spectrum disorder,
dataset-622,10.1038/s41467-019-11755-z,Nature Communications,SLR,Climate change exacerbates hurricane flood hazards along US Atlantic and Gulf Coasts in spatially varying patterns,http://dx.doi.org/10.1038/s41467-019-11755-z
dataset-622,10.1037/xap0000229,"{'id': 'jour.1114163', 'title': 'Journal of Experimental Psychology Applied'}",SLR,The impact of trivial attributes on inaction inertia.,
dataset-622,10.1038/s41598-019-54853-0,Scientific Reports,SLR,A functional investigation of the suppression of CpG and UpA dinucleotide frequencies in plant RNA virus genomes,http://dx.doi.org/10.1038/s41598-019-54853-0
dataset-622,10.32298/kyushupt.2019.0_84,,SLR,MFR(Myofascial Release)とストレッチの治療効果検証,
dataset-622,10.1016/j.asoc.2019.105773,"{'id': 'jour.1043903', 'title': 'Applied Soft Computing'}",SLR,A memetic algorithm using emperor penguin and social engineering optimization for medical data classification,
dataset-622,10.4337/qmjip.2019.04.07,"{'id': 'jour.1144413', 'title': 'Queen Mary Journal of Intellectual Property'}",SLR,Private prosecution of intellectual property rights infringements in Singapore,
dataset-622,10.1097/btf.0000000000000253,"{'id': 'jour.1030684', 'title': 'Techniques in Foot & Ankle Surgery'}",SLR,The Collapsing Foot: It’s All About the Ligaments!,
dataset-622,10.24812/nictkenkyuhoukoku.58.1.2_35,,SLR,4 光地上局システムの開発  4-1  1.5 m 光地上局の概要,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_139,,SLR,4. KSP計画におけるSLRシステム 4.1 KSP計画におけるSLR,
dataset-622,10.1186/s12981-019-0241-3,AIDS Research and Therapy,SLR,Predictors of loss to follow-up in art experienced patients in Nigeria: a 13 year review (2004–2017),http://dx.doi.org/10.1186/s12981-019-0241-3
dataset-622,10.24812/nictkenkyuhoukoku.60.1_113,,SLR,高精度時刻比較装置を用いた高精度測距実験,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_211,,SLR,6. KSP計画の今後,
dataset-622,10.1016/j.asoc.2019.105979,"{'id': 'jour.1043903', 'title': 'Applied Soft Computing'}",SLR,Application of neural network and weighted improved PSO for uncertainty modeling and optimal allocating of renewable energies along with battery energy storage,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_1,,SLR,首都圏広域地殻変動観測システム 1. 緒言,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_215,,SLR,7. 結言,
dataset-622,10.1016/j.scitotenv.2019.136064,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",SLR,Arsenic stabilization performance of a novel starch-modified Fe-Mn binary oxide colloid,
dataset-622,10.24812/nictkenkyuhoukoku.42.1_121,,SLR,3.4.4 データ解析ソフトウェア,
dataset-622,10.1016/j.envsoft.2019.104603,"{'id': 'jour.1134509', 'title': 'Environmental Modelling & Software'}",SLR,Tradeoffs between beach nourishment and managed retreat: Insights from dynamic programming for climate adaptation decisions,
dataset-622,10.1186/s12998-018-0229-4,Chiropractic & Manual Therapies,SLR,Exploratory study for clinical signs of MODIC changes in patients with low-back pain in the Netherlands armed forces,https://chiromt.biomedcentral.com/track/pdf/10.1186/s12998-018-0229-4
dataset-622,10.1007/s10270-018-00713-w,Software & Systems Modeling,SLR,Multi-view approaches for software and system modelling: a systematic literature review,https://link.springer.com/content/pdf/10.1007%2Fs10270-018-00713-w.pdf
dataset-622,10.1186/s12962-019-0179-2,Cost Effectiveness and Resource Allocation,SLR,Cost-effectiveness analysis of newborn pulse oximetry screening to detect critical congenital heart disease in Colombia,https://resource-allocation.biomedcentral.com/track/pdf/10.1186/s12962-019-0179-2
dataset-622,10.1186/s12909-019-1742-4,BMC Medical Education,SLR,Rapid cycle deliberate practice vs. traditional simulation in a resource-limited setting,http://dx.doi.org/10.1186/s12909-019-1742-4
dataset-622,10.1038/s41598-019-48054-y,Scientific Reports,SLR,Towards A Microbead Occlusion Model of Glaucoma for a Non-Human Primate,http://dx.doi.org/10.1038/s41598-019-48054-y
dataset-622,10.1186/s12862-019-1521-1,BMC Evolutionary Biology,SLR,Exceptionally high rates of positive selection on the rbcL gene in the genus Ilex (Aquifoliaceae),http://dx.doi.org/10.1186/s12862-019-1521-1
dataset-622,10.1186/s40537-019-0254-8,"{'id': 'jour.1051924', 'title': 'Journal of Big Data'}",SLR,An analytical study of information extraction from unstructured and multidimensional big data,
dataset-622,10.1186/s12284-019-0324-8,"{'id': 'jour.1041344', 'title': 'Rice'}",SLR,Mutations in the microRNA172 binding site of SUPERNUMERARY BRACT (SNB) suppress internode elongation in rice,
dataset-622,10.1007/s10758-019-09408-7,"{'id': 'jour.1135910', 'title': 'Technology, Knowledge and Learning'}",SLR,Factors Affecting Students’ Performance in Higher Education: A Systematic Review of Predictive Data Mining Techniques,
dataset-622,10.1186/s40337-019-0261-3,Journal of Eating Disorders,SLR,Attributes of children and adolescents with avoidant/restrictive food intake disorder,http://dx.doi.org/10.1186/s40337-019-0261-3
dataset-622,10.1186/s12998-019-0262-y,"{'id': 'jour.1035308', 'title': 'Chiropractic & Manual Therapies'}",SLR,"Effectiveness of chiropractic manipulation versus sham manipulation on recurrent headaches in children aged 7–14 years, Protocol for a randomized clinical trial",
dataset-622,10.1016/j.jclinane.2019.07.006,"{'id': 'jour.1098685', 'title': 'Journal of Clinical Anesthesia'}",SLR,Gray zone of pericapsular nerve group (PENG) block,
dataset-622,10.1002/jmor.21060,"{'id': 'jour.1018803', 'title': 'Journal of Morphology'}",SLR,"The larval morphology of the spongefly Sisyra nigra (Retzius, 1783) (Neuroptera: Sisyridae)",
dataset-622,10.1016/j.phycom.2019.100892,"{'id': 'jour.1142002', 'title': 'Physical Communication'}",SLR,A parameter estimation algorithm for multiple frequency-hopping signals based on compressed sensing,
dataset-622,10.1016/j.anifeedsci.2019.114307,"{'id': 'jour.1023197', 'title': 'Animal Feed Science and Technology'}",SLR,"Study of the chemical composition of Urochloa brizantha using the SPAD index, neural networks, multiple linear models, principal components and cluster analysis",
dataset-622,10.1109/jsyst.2019.2939210,"{'id': 'jour.1138202', 'title': 'IEEE Systems Journal'}",SLR,Security-Constrained Unit Commitment Problem With Transmission Switching Reliability and Dynamic Thermal Line Rating,
dataset-622,10.1016/j.jsbmb.2019.105479,"{'id': 'jour.1014183', 'title': 'The Journal of Steroid Biochemistry and Molecular Biology'}",SLR,Exploration of strategic food vehicles for vitamin D fortification in low/lower-middle income countries,
dataset-622,10.1186/s40991-018-0039-y,International Journal of Corporate Social Responsibility,SLR,A literature review of the history and evolution of corporate social responsibility,https://doi.org/10.1186/s40991-018-0039-y
dataset-622,10.1038/s41598-019-41929-0,Scientific Reports,SLR,Biodiversity loss in a Mediterranean ecosystem due to an extreme warming event unveils the role of an engineering gorgonian species,https://www.nature.com/articles/s41598-019-41929-0.pdf
dataset-622,10.1038/s41598-019-40019-5,Scientific Reports,SLR,Functional divergence of thyrotropin beta-subunit paralogs gives new insights into salmon smoltification metamorphosis,https://www.nature.com/articles/s41598-019-40019-5.pdf
dataset-622,10.1007/s11111-019-00323-8,"{'id': 'jour.1091418', 'title': 'Population and Environment'}",SLR,"Hunger, nutrition, and precipitation: evidence from Ghana and Bangladesh",
dataset-622,10.1007/s00428-019-02628-3,"{'id': 'jour.1106235', 'title': 'Virchows Archiv'}",SLR,Acinar cell carcinoma of the pancreas with thyroid-like follicular features: first description of a new diagnostic challenging subtype,
dataset-622,10.1016/j.ejca.2019.08.032,"{'id': 'jour.1294974', 'title': 'European Journal of Cancer'}",SLR,A systematic literature review and network meta-analysis of effectiveness and safety outcomes in advanced melanoma,
dataset-622,10.1186/s13007-019-0518-5,Plant Methods,SLR,Root phenotypic detection of different vigorous maize seeds based on Progressive Corrosion Joining algorithm of image,http://dx.doi.org/10.1186/s13007-019-0518-5
dataset-622,10.1007/s13198-019-00899-2,"{'id': 'jour.1136866', 'title': 'International Journal of System Assurance Engineering and Management'}",SLR,Gap between academia and industry: a case of empirical evaluation of three software testing methods,
dataset-622,10.2217/cer-2019-0061,"{'id': 'jour.1046339', 'title': 'Journal of Comparative Effectiveness Research'}",SLR,Comparative efficacy and safety of dabrafenib in combination with trametinib versus competing adjuvant therapies for high-risk melanoma,
dataset-622,10.1007/s10796-019-09959-1,"{'id': 'jour.1136609', 'title': 'Information Systems Frontiers'}",SLR,Investigating the Security Divide between SME and Large Companies: How SME Characteristics Influence Organizational IT Security Investments,
dataset-622,10.1007/s00393-019-0670-3,"{'id': 'jour.1019345', 'title': 'Zeitschrift für Rheumatologie'}",SLR,"Langfassung zur S3-Leitlinie Axiale Spondyloarthritis inklusive Morbus Bechterew und Frühformen, Update 2019",
dataset-622,10.1016/j.asoc.2019.106006,"{'id': 'jour.1043903', 'title': 'Applied Soft Computing'}",SLR,Applied improved RBF neural network model for predicting the broiler output energies,
dataset-622,10.1177/0340035219876958,"{'id': 'jour.1120381', 'title': 'IFLA Journal'}",SLR,Knowledge management practice in South Asian higher education institutions,
dataset-622,10.1109/tsmc.2017.2745419,IEEE Transactions on Systems Man and Cybernetics Systems,SLR,Structure From Motion Technique for Scene Detection Using Autonomous Drone Navigation,https://doi.org/10.1109/tsmc.2017.2745419
dataset-622,10.24812/nictkenkyuhoukoku.42.1_203,,SLR,5.3 鹿嶋副中央局・館山観測局,
dataset-622,10.24812/nictkenkyuhoukoku.45.1.2_3,,SLR,2. 四次元時空と基準座標系,
dataset-622,10.11360/jcsoa.30.23,"{'id': 'jour.1368616', 'title': '中国・四国整形外科学会雑誌'}",SLR,特発性脊髄ヘルニアの1例,
dataset-622,10.1016/j.sleep.2019.11.139,"{'id': 'jour.1021970', 'title': 'Sleep Medicine'}",SLR,SCIT#1 VS. #2: framing the clinical discussion with an automatic skeleton generation algorithm,
dataset-622,10.1007/s10533-019-00612-2,"{'id': 'jour.1124434', 'title': 'Biogeochemistry'}",SLR,Using functional traits to assess the influence of burrowing bivalves on nitrogen-removal in streams,
dataset-622,10.1186/s41984-019-0043-x,Egyptian Journal of Neurosurgery,SLR,Prolapsed lumbar disc in a nine years old girl: a case report,https://ejns.springeropen.com/track/pdf/10.1186/s41984-019-0043-x
dataset-622,10.1016/j.expthermflusci.2019.109859,"{'id': 'jour.1137241', 'title': 'Experimental Thermal and Fluid Science'}",SLR,Background Oriented Schlieren (BOS) Imaging of Condensation from Humid Air on Wettability-engineered Surfaces,
dataset-622,10.1016/j.ijinfomgt.2019.05.017,"{'id': 'jour.1028008', 'title': 'International Journal of Information Management'}",SLR,Healthcare big data processing mechanisms: The role of cloud computing,
dataset-622,10.1038/s41598-019-40073-z,Scientific Reports,SLR,Reliability of two methods for identifying the timing of medium latency responses in subjects with and without chronic ankle instability,https://www.nature.com/articles/s41598-019-40073-z.pdf
dataset-622,10.1186/s40634-019-0193-5,Journal of Experimental Orthopaedics,SLR,Quadriceps muscle activity during commonly used strength training exercises shortly after total knee arthroplasty: implications for home-based exercise-selection,https://jeo-esska.springeropen.com/track/pdf/10.1186/s40634-019-0193-5
dataset-622,10.1016/j.lindif.2019.101782,"{'id': 'jour.1030492', 'title': 'Learning and Individual Differences'}",SLR,The role of science domain knowledge and reading motivation in predicting informational and narrative reading comprehension in L1 and L2: An international study,
dataset-622,10.1016/j.trip.2019.100033,"{'id': 'jour.1367399', 'title': 'Transportation Research Interdisciplinary Perspectives'}",SLR,Reducing global warming by airline contrail avoidance: A case study of annual benefits for the contiguous United States,
dataset-622,10.1186/s13638-019-1441-1,EURASIP Journal on Wireless Communications and Networking,SLR,Research on real-time network data mining technology for big data,https://jwcn-eurasipjournals.springeropen.com/track/pdf/10.1186/s13638-019-1441-1
dataset-622,10.1007/s00402-019-03201-y,"{'id': 'jour.1087582', 'title': 'Archives of Orthopaedic and Trauma Surgery'}",SLR,Assessment of the tibial slope is highly dependent on the type and accuracy of the preceding acquisition,
dataset-622,10.1038/s41598-019-47587-6,Scientific Reports,SLR,"Characterizing the deep uncertainties surrounding coastal flood hazard projections: A case study for Norfolk, VA",http://dx.doi.org/10.1038/s41598-019-47587-6
dataset-622,10.1038/s41598-019-49256-0,Scientific Reports,SLR,SPOT3D: Spatial positioning toolbox for head markers using 3D scans,http://dx.doi.org/10.1038/s41598-019-49256-0
dataset-622,10.1186/s13068-019-1517-5,Biotechnology for Biofuels,SLR,Kinetic modeling of countercurrent saccharification,https://biotechnologyforbiofuels.biomedcentral.com/track/pdf/10.1186/s13068-019-1517-5
dataset-622,10.1007/s00500-019-03861-3,"{'id': 'jour.1050238', 'title': 'Soft Computing'}",SLR,A nifty review to text summarization-based recommendation system for electronic products,
dataset-622,10.1016/j.ijdrr.2019.101293,"{'id': 'jour.1048745', 'title': 'International Journal of Disaster Risk Reduction'}",SLR,Nature-based solutions (NbS) for reducing the risk of shallow landslides: Where do we stand?,
dataset-622,10.1007/s12567-019-00288-2,"{'id': 'jour.1135906', 'title': 'CEAS Space Journal'}",SLR,Space Lidar and Space Optics,
dataset-622,10.1186/s12884-019-2281-z,BMC Pregnancy and Childbirth,SLR,Measuring the quality of maternal and care processes at the time of delivery in sub-Saharan Africa: development and validation of a short index,https://bmcpregnancychildbirth.biomedcentral.com/track/pdf/10.1186/s12884-019-2281-z
dataset-622,10.1186/s40708-019-0096-3,Brain Informatics,SLR,The role of artificial intelligence and machine learning in harmonization of high-resolution post-mortem MRI (virtopsy) with respect to brain microstructure,https://braininformatics.springeropen.com/track/pdf/10.1186/s40708-019-0096-3
dataset-622,10.1186/s13244-019-0754-2,"{'id': 'jour.1043606', 'title': 'Insights into Imaging'}",SLR,Reconstruction techniques for cardiac cine MRI,
dataset-622,10.1016/j.jdent.2019.103243,"{'id': 'jour.1016296', 'title': 'Journal of Dentistry'}",SLR,Evaluation of the value of re-wetting prior to resin infiltration of post-orthodontic caries lesions,
dataset-622,10.1017/s1751731119001289,"{'id': 'jour.1038521', 'title': 'Animal'}",SLR,Genetic and morphology analysis among the pentaploid F1 hybrid fishes (Schizothorax wangchiachii ♀ × Percocypris pingi ♂) and their parents,
dataset-622,10.1038/s41467-018-08008-w,Nature Communications,SLR,Multi-ancestry study of blood lipid levels identifies four loci interacting with physical activity,https://www.nature.com/articles/s41467-018-08008-w.pdf
dataset-622,10.1016/j.frl.2019.04.031,"{'id': 'jour.1140128', 'title': 'Finance Research Letters'}",SLR,Is Cryptocurrency a Hedge or a Safe Haven for International Indices? A Comprehensive and Dynamic Perspective,
dataset-622,10.1186/s41512-019-0063-8,Diagnostic and Prognostic Research,SLR,"A study protocol for the development and internal validation of a multivariable prognostic model to determine lower extremity muscle injury risk in elite football (soccer) players, with further exploration of prognostic factors",http://dx.doi.org/10.1186/s41512-019-0063-8
dataset-622,10.1038/s41598-019-40742-z,Scientific Reports,SLR,Dynamic flood modeling essential to assess the coastal impacts of climate change,https://www.nature.com/articles/s41598-019-40742-z.pdf
dataset-622,10.1007/s00190-019-01321-2,"{'id': 'jour.1052480', 'title': 'Journal of Geodesy'}",SLR,Combined precise orbit determination of GPS and GLONASS with ambiguity resolution,
dataset-622,10.1109/jssc.2019.2943935,"{'id': 'jour.1033582', 'title': 'IEEE Journal of Solid-State Circuits'}",SLR,A 10-mW 16-b 15-MS/s Two-Step SAR ADC With 95-dB DR Using Dual-Deadzone Ring Amplifier,
dataset-622,10.1016/j.biosystemseng.2019.10.025,"{'id': 'jour.1030719', 'title': 'Biosystems Engineering'}",SLR,Online prediction of tray-transport request time using mechanistic grey box models for improved scheduling of robotic strawberry harvest-aids,
dataset-622,10.1016/j.foodres.2019.108604,"{'id': 'jour.1091687', 'title': 'Food Research International'}",SLR,Preparation and characterization of a novel colorimetric indicator film based on gelatin/polyvinyl alcohol incorporating mulberry anthocyanin extracts for monitoring fish freshness,
dataset-622,10.1186/s40537-019-0178-3,Journal of Big Data,SLR,A survey on data storage and placement methodologies for Cloud-Big Data ecosystem,https://journalofbigdata.springeropen.com/track/pdf/10.1186/s40537-019-0178-3
dataset-622,10.1038/s41377-019-0198-y,"{'id': 'jour.1048610', 'title': 'Light: Science & Applications'}",SLR,3D-Integrated metasurfaces for full-colour holography,
dataset-622,10.1038/s41380-018-0079-4,Molecular Psychiatry,SLR,"Genome-wide meta-analysis of macronutrient intake of 91,114 European ancestry participants from the cohorts for heart and aging research in genomic epidemiology consortium",https://www.repository.cam.ac.uk/handle/1810/280348
dataset-622,10.1038/s41598-019-48302-1,Scientific Reports,SLR,A linear mixed model approach to gene expression-tumor aneuploidy association studies,http://dx.doi.org/10.1038/s41598-019-48302-1
dataset-622,10.1142/s2661341719010016,"{'id': 'jour.1367904', 'title': 'Journal of Clinical Rheumatology and Immunology'}",SLR,Editorial: The 2019 Updated Hong Kong Society of Rheumatology Consensus Statements for the Management of Rheumatoid Arthritis,
dataset-622,10.1016/j.tafmec.2019.102358,"{'id': 'jour.1137832', 'title': 'Theoretical and Applied Fracture Mechanics'}",SLR,Determination of the stress field and crack initiation angle of an open flaw tip under uniaxial compression,
dataset-622,10.1016/j.suscom.2019.100353,"{'id': 'jour.1145488', 'title': 'Sustainable Computing Informatics and Systems'}",SLR,Identification of tea leaf diseases by using an improved deep convolutional neural network,
dataset-622,10.1111/gcb.14800,"{'id': 'jour.1132303', 'title': 'Global Change Biology'}",SLR,Extreme spatial heterogeneity in carbonate accretion potential on a Caribbean fringing reef linked to local human disturbance gradients,
dataset-622,10.1002/saj2.20006,"{'id': 'jour.1126767', 'title': 'Soil Science Society of America Journal'}",SLR,Effects of waterlogging and increased salinity on microbial communities and extracellular enzyme activities in native and exotic marsh vegetation soils,
dataset-622,10.1016/j.ecss.2019.106435,"{'id': 'jour.1120689', 'title': 'Estuarine Coastal and Shelf Science'}",SLR,Drainage enhancement effects on a waterlogged Rhode Island (USA) salt marsh,
dataset-622,10.1109/jiot.2019.2933518,"{'id': 'jour.1142389', 'title': 'IEEE Internet of Things Journal'}",SLR,A Comprehensive Study on the Trust Management Techniques in the Internet of Things,
dataset-622,10.24812/nictkenkyuhoukoku.49.1.2_137,,SLR,4-5 ETS‐Ⅷ搭載用時刻比較装置 ─ その2 精密時刻比較計画─,
dataset-622,10.24812/nictkenkyuhoukoku.41.3_275,,SLR,動く大地を電波で計る ―最新の宇宙計測技術でさぐる地震予知―,
dataset-622,10.1016/j.isci.2019.100758,"{'id': 'jour.1319505', 'title': 'iScience'}",SLR,Structure of HIV-2 Nef reveals features distinct from HIV-1 involved in immune regulation,
dataset-622,10.1038/s41598-019-55018-9,Scientific Reports,SLR,Tidal amplification and salt intrusion in the Mekong Delta driven by anthropogenic sediment starvation,http://dx.doi.org/10.1038/s41598-019-55018-9
dataset-622,10.24812/nictkenkyuhoukoku.47.1_17,,SLR,2.3 国土地理院による測地VLBI観測成果,
dataset-622,10.5194/gmd-2019-304,Geoscientific Model Development Discussions,SLR,Simulating the Early Holocene demise of the Laurentide Ice Sheet with BISICLES (public trunk revision 3298),http://dx.doi.org/10.5194/gmd-2019-304
dataset-622,10.1016/j.ajem.2019.11.044,"{'id': 'jour.1094260', 'title': 'The American Journal of Emergency Medicine'}",SLR,Comparison of intradermal mesotherapy with systemic therapy in the treatment of low back pain: A prospective randomized study,
dataset-622,10.1007/s10967-019-06707-2,"{'id': 'jour.1094634', 'title': 'Journal of Radioanalytical and Nuclear Chemistry'}",SLR,Ultra-sensitive radionuclide analyses: new frontiers in radioanalytics,
dataset-622,10.1016/j.eng.2019.12.005,"{'id': 'jour.1346362', 'title': 'Engineering'}",SLR,Consistency of MGEX Orbit and Clock Products,
dataset-622,10.1186/s40694-019-0069-6,Fungal Biology and Biotechnology,SLR,Cpf1 enables fast and efficient genome editing in Aspergilli,https://fungalbiolbiotech.biomedcentral.com/track/pdf/10.1186/s40694-019-0069-6
dataset-622,10.1186/s40851-019-0132-4,Zoological Letters,SLR,First report of paired ventral endites in a hurdiid radiodont,https://zoologicalletters.biomedcentral.com/track/pdf/10.1186/s40851-019-0132-4
dataset-622,10.1186/s12889-019-6795-0,BMC Public Health,SLR,Burden of varicella in Latin America and the Caribbean: findings from a systematic literature review,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-019-6795-0
dataset-622,10.1016/j.ceramint.2019.07.202,"{'id': 'jour.1051522', 'title': 'Ceramics International'}",SLR,Upconverting CeO2: Yb3+/Tm3+ hollow nanospheres for photo-thermal sterilization and deep-tissue imaging in the first biological window,
dataset-622,10.1038/s41598-019-46058-2,Scientific Reports,SLR,Tunable magnetoplasmonics in lattices of Ni/SiO2/Au dimers,https://www.nature.com/articles/s41598-019-46058-2.pdf
dataset-622,10.1016/j.archoralbio.2019.104522,"{'id': 'jour.1008270', 'title': 'Archives of Oral Biology'}",SLR,Dental caries: Genetic and protein interactions,
dataset-622,10.1016/j.ocecoaman.2019.104921,"{'id': 'jour.1042461', 'title': 'Ocean & Coastal Management'}",SLR,"A multidisciplinary coastal vulnerability assessment for local government focused on ecosystems, Santa Barbara area, California",
dataset-622,10.1016/j.jwpe.2019.100976,"{'id': 'jour.1143108', 'title': 'Journal of Water Process Engineering'}",SLR,Bioparticles consisting of olive mill wastewater (OMW)-adapted bacteria and OMW-polluted soil as carrier– An application in an anaerobic fluidized bed bioreactor,
dataset-622,10.1186/s13023-019-1121-6,Orphanet Journal of Rare Diseases,SLR,Implementing reflective multicriteria decision analysis (MCDA) to assess orphan drugs value in the Catalan Health Service (CatSalut),https://ojrd.biomedcentral.com/track/pdf/10.1186/s13023-019-1121-6
dataset-622,10.1016/j.jenvman.2019.109570,"{'id': 'jour.1018392', 'title': 'Journal of Environmental Management'}",SLR,Biochar synthesis from sweet lime peel for hexavalent chromium remediation from aqueous solution,
dataset-622,10.1016/j.infsof.2019.08.007,"{'id': 'jour.1129802', 'title': 'Information and Software Technology'}",SLR,Software Process Line as an Approach to Support Software Process Reuse: a Systematic Literature Review,
dataset-622,10.1007/s00769-019-01407-6,"{'id': 'jour.1133529', 'title': 'Accreditation and Quality Assurance'}",SLR,The role of the CCQM OAWG in providing SI traceable calibrators for organic chemical measurements,
dataset-622,10.1111/een.12757,"{'id': 'jour.1085360', 'title': 'Ecological Entomology'}",SLR,Plant‐mediated interactions among above‐ground and below‐ground life stages of a root‐feeding weevil,
dataset-622,10.1007/s41918-019-00048-0,"{'id': 'jour.1319550', 'title': 'Electrochemical Energy Reviews'}",SLR,"Solid-State Electrolytes for Lithium-Ion Batteries: Fundamentals, Challenges and Perspectives",
dataset-622,10.1007/s12567-019-00255-x,CEAS Space Journal,SLR,Design and qualification of a recessed satellite cornercube retroreflector for ground-based attitude verification via satellite laser ranging,https://link.springer.com/content/pdf/10.1007%2Fs12567-019-00255-x.pdf
dataset-622,10.1186/s12284-019-0266-1,Rice,SLR,Mutation in a putative glycosyltransferase-like gene causes programmed cell death and early leaf senescence in rice,https://thericejournal.springeropen.com/track/pdf/10.1186/s12284-019-0266-1
dataset-622,10.1186/s42055-019-0009-6,Sustainable Earth,SLR,Climate security and a vulnerability model for conflict prevention: a systematic literature review focusing on African agriculture,https://sustainableearth.biomedcentral.com/track/pdf/10.1186/s42055-019-0009-6
dataset-622,10.1016/j.scitotenv.2019.133779,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",SLR,Chronic but not acute saltwater intrusion leads to large release of inorganic N in a tidal freshwater marsh,
dataset-622,10.1038/s41467-019-12283-6,Nature Communications,SLR,Associations of autozygosity with a broad range of human phenotypes,http://dx.doi.org/10.1038/s41467-019-12283-6
dataset-622,10.1038/s41598-019-47091-x,Scientific Reports,SLR,Stumbling reactions in hypo and hyper gravity – muscle synergies are robust across different perturbations of human stance during parabolic flights,https://www.nature.com/articles/s41598-019-47091-x.pdf
