datasets,doi,journal,search_term,title,url
dataset-613,10.3389/fmed.2019.00186,"{'id': 'jour.1051073', 'title': 'Frontiers in Medicine'}",SVI,"Impact of Graded Passive Cycling on Hemodynamics, Brain, and Heart Perfusion in Healthy Adults",
dataset-613,10.1155/2019/9014045,Journal of Oncology,SVI,A Ploidy Increase Promotes Sensitivity of Glioma Stem Cells to Aurora Kinases Inhibition,http://dx.doi.org/10.1155/2019/9014045
dataset-613,10.5194/gmd-12-3585-2019,Geoscientific Model Development Discussions,SVI,Global simulation of semivolatile organic compounds – development and evaluation of the MESSy submodel SVOC (v1.0),http://dx.doi.org/10.5194/gmd-12-3585-2019
dataset-613,10.1080/17549507.2019.1650110,"{'id': 'jour.1358095', 'title': 'International Journal of Speech-Language Pathology'}",SVI,Speech-language pathologists’ perceptions of the use of telepractice in the delivery of services to people with Parkinson’s disease: A national pilot survey,
dataset-613,10.3390/w11081686,Water,SVI,"Red Lentil (Lens culinaris) Extract as a Novel Natural Coagulant for Turbidity Reduction: An Evaluation, Characterization and Performance Optimization Study",http://dx.doi.org/10.3390/w11081686
dataset-613,10.3892/or.2019.7277,"{'id': 'jour.1106107', 'title': 'Oncology Reports'}",SVI,Clinical significance and prospective molecular mechanism of C-C motif chemokine receptors in patients with early-stage pancreatic ductal adenocarcinoma after pancreaticoduodenectomy,
dataset-613,10.3892/or.2019.7275,"{'id': 'jour.1106107', 'title': 'Oncology Reports'}",SVI,High expression of bone morphogenetic protein (BMP) 6 and BMP7 are associated with higher immune cell infiltration and better survival in estrogen receptor-positive breast cancer,
dataset-613,10.7759/cureus.5360,"{'id': 'jour.1047717', 'title': 'Cureus'}",SVI,Google Search Trends in Oncology and the Impact of Celebrity Cancer Awareness,
dataset-613,10.1080/10837450.2019.1616755,"{'id': 'jour.1115750', 'title': 'Pharmaceutical Development and Technology'}",SVI,Thermosensitive hydrogel containing sertaconazole loaded nanostructured lipid carriers for potential treatment of fungal keratitis,
dataset-613,10.1088/1757-899x/569/3/032030,IOP Conference Series Materials Science and Engineering,SVI,Application of Routing Communication Between VLANs in A Layer 3 Switch,http://dx.doi.org/10.1088/1757-899x/569/3/032030
dataset-613,10.3390/w11081640,Water,SVI,Effect of Carbon to Nitrogen Ratio on Water Quality and Community Structure Evolution in Suspended Growth Bioreactors through Biofloc Technology,http://dx.doi.org/10.3390/w11081640
dataset-613,10.3892/etm.2019.7870,"{'id': 'jour.1043561', 'title': 'Experimental and Therapeutic Medicine'}",SVI,Identification of key genes and microRNAs involved in kidney Wilms tumor by integrated bioinformatics analysis,
dataset-613,10.5194/nhess-19-1685-2019,Natural Hazards and Earth System Science,SVI,Statistical analysis for satellite-index-based insurance to define damaged pasture thresholds,http://dx.doi.org/10.5194/nhess-19-1685-2019
dataset-613,10.1007/s13762-019-02498-x,"{'id': 'jour.1036943', 'title': 'International Journal of Environmental Science and Technology'}",SVI,Investigation of the effects of different conductive materials on the anaerobic digestion,
dataset-613,10.1080/13669877.2019.1646308,"{'id': 'jour.1040440', 'title': 'Journal of Risk Research'}",SVI,"Combining hazard, social vulnerability and resilience to provide a proposal for seismic risk assessment",
dataset-613,10.1109/tpami.2018.2889774,IEEE Transactions on Pattern Analysis and Machine Intelligence,SVI,Advances in Variational Inference,https://doi.org/10.1109/tpami.2018.2889774
dataset-613,10.1101/720839,"{'id': 'jour.1293558', 'title': 'bioRxiv'}",SVI,AutoPVS1: An automatic classification tool for PVS1 interpretation of null variants,
dataset-613,10.1148/ryct.2019180017,"{'id': 'jour.1358939', 'title': 'Radiology Cardiothoracic Imaging'}",SVI,"Complete Free-breathing Adenosine Stress Cardiac MRI Using Compressed Sensing and Motion Correction: Comparison of Functional Parameters, Perfusion, and Late Enhancement with the Standard Breath-holding Examination",
dataset-613,10.1016/s1936-878x(19)30641-2,"{'id': 'jour.1039717', 'title': 'JACC Cardiovascular Imaging'}",SVI,Full Issue PDF,
dataset-613,10.1016/j.jclepro.2019.04.223,"{'id': 'jour.1044002', 'title': 'Journal of Cleaner Production'}",SVI,"A comprehensive study for characteristics, acidogenic fermentation, and anaerobic digestion of source separated organics",
dataset-613,10.1016/j.biortech.2019.121386,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Enhanced aerobic granulation by inoculating dewatered activated sludge under short settling time in a sequencing batch reactor,
dataset-613,10.1109/seaa.2019.00053,,SVI,Requirements for Measurement Dashboards and Their Benefits: A Study of Start-ups in an Emerging Ecosystem,
dataset-613,10.1016/j.cosust.2019.06.005,Current Opinion in Environmental Sustainability,SVI,"Community as an equal partner for region-based climate change vulnerability, risk, and resilience assessments",https://doi.org/10.1016/j.cosust.2019.06.005
dataset-613,10.1007/s00345-019-02677-y,"{'id': 'jour.1094127', 'title': 'World Journal of Urology'}",SVI,The role of MRI for detection and staging of radio- and focal therapy-recurrent prostate cancer,
dataset-613,10.1097/eja.0000000000000998,"{'id': 'jour.1094972', 'title': 'European Journal of Anaesthesiology'}",SVI,Tidal volume challenge to predict fluid responsiveness in the operating room: An observational study.,
dataset-613,10.1016/j.jviromet.2019.04.025,"{'id': 'jour.1091289', 'title': 'Journal of Virological Methods'}",SVI,Development and validation of a real-time RT-PCR assay for the quantification of rabies virus as quality control of inactivated rabies vaccines,
dataset-613,10.1111/fima.12281,"{'id': 'jour.1122006', 'title': 'Financial Management'}",SVI,Glamour among value: P/E ratios and value investor attention,
dataset-613,10.1007/s12665-019-8444-4,"{'id': 'jour.1313768', 'title': 'Environmental Earth Sciences'}",SVI,Activated sludge process diagnosis using advanced real-time monitoring equipment: activated sludge plant controller (ASP-CON),
dataset-613,10.1007/s00392-019-01423-z,"{'id': 'jour.1297382', 'title': 'Clinical Research in Cardiology'}",SVI,Hemodynamics of paradoxical severe aortic stenosis: insight from a pressure–volume loop analysis,
dataset-613,10.1109/ic3.2019.8844899,"{'id': 'jour.1321775', 'title': '2017 Tenth International Conference on Contemporary Computing (IC3)'}",SVI,Short-Term Bitcoin Price Fluctuation Prediction Using Social Media and Web Search Data,
dataset-613,10.1002/ehf2.12431,ESC Heart Failure,SVI,Identifying a low‐flow phenotype in heart failure with preserved ejection fraction: a secondary analysis of the RELAX trial,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ehf2.12431
dataset-613,10.11606/t.93.2019.tde-16102019-155521,,SVI,"Telectropera: performances, estéticas, histórias, tecnologias e corpos sonoros",
dataset-613,10.1007/s10457-018-0243-5,"{'id': 'jour.1135911', 'title': 'Agroforestry Systems'}",SVI,Melia dubia Cav. leaf litter allelochemicals have ephemeral allelopathic proclivity,
dataset-613,10.1007/s11738-019-2927-5,"{'id': 'jour.1031087', 'title': 'Acta Physiologiae Plantarum'}",SVI,Salinity-induced changes in seed germination and the expression profile of antioxidant enzymes in peanut as early and late responses in emerging radicles,
dataset-613,10.1016/j.tourman.2019.01.021,"{'id': 'jour.1052651', 'title': 'Tourism Management'}",SVI,Spatial-temporal response patterns of tourist flow under impulse pre-trip information search: From online to arrival,
dataset-613,10.1016/j.jcmg.2018.02.022,"{'id': 'jour.1039717', 'title': 'JACC Cardiovascular Imaging'}",SVI,T1 Mapping by Cardiac Magnetic Resonance and Multidimensional Speckle-Tracking Strain by Echocardiography for the Detection of Acute Cellular Rejection in Cardiac Allograft Recipients,
dataset-613,10.1164/rccm.201901-0148le,"{'id': 'jour.1017031', 'title': 'American Journal of Respiratory and Critical Care Medicine'}",SVI,New Definition of Pulmonary Hypertension in Patients with Heart Failure with Preserved Ejection Fraction,
dataset-613,10.1016/j.ibiod.2019.05.007,"{'id': 'jour.1103188', 'title': 'International Biodeterioration & Biodegradation'}",SVI,Performance and bacterial characteristics of aerobic granular sludge in response to alternating salinity,
dataset-613,10.1214/19-sts712,"{'id': 'jour.1023636', 'title': 'Statistical Science'}",SVI,Conditionally Conjugate Mean-Field Variational Bayes for Logistic Models,
dataset-613,10.1136/heartjnl-2018-314183,"{'id': 'jour.1017081', 'title': 'Heart'}",SVI,Fenestration in the Fontan circulation as a strategy for chronic cardioprotection,
dataset-613,10.1007/s11255-019-02168-4,"{'id': 'jour.1014320', 'title': 'Geriatric Nephrology and Urology'}",SVI,Index tumor volume on MRI as a predictor of clinical and pathologic outcomes following radical prostatectomy,
dataset-613,10.1213/ane.0000000000003554,"{'id': 'jour.1055662', 'title': 'Anesthesia & Analgesia'}",SVI,Cardiac Structure and Function in Morbidly Obese Parturients,
dataset-613,10.1016/j.envpol.2019.04.094,"{'id': 'jour.1098046', 'title': 'Environmental Pollution'}",SVI,"Insights into the effect of nickel (Ni(II)) on the performance, microbial enzymatic activity and extracellular polymeric substances of activated sludge",
dataset-613,10.1016/j.jenvman.2019.05.032,"{'id': 'jour.1018392', 'title': 'Journal of Environmental Management'}",SVI,High efficiency of excess sludge reduction and dewaterability using newly prepared alkaline ferrate pretreatment combined with anaerobic digestion,
dataset-613,10.1016/j.ibiod.2019.05.016,"{'id': 'jour.1103188', 'title': 'International Biodeterioration & Biodegradation'}",SVI,"Removal of nutrients and emission of nitrous oxide during simultaneous nitrification, denitrification and phosphorus removal process with metal ions addition",
dataset-613,10.1016/j.psep.2019.05.043,"{'id': 'jour.1052128', 'title': 'Process Safety and Environmental Protection'}",SVI,Evaluation of COD and turbidity removal from woodchips wastewater using biologically sequenced batch reactor,
dataset-613,10.1016/j.jwpe.2017.03.004,"{'id': 'jour.1143108', 'title': 'Journal of Water Process Engineering'}",SVI,Evaluation of treatment performance of a full-scale membrane bioreactor (MBR) plant from unsteady to steady state condition,
dataset-613,10.5858/arpa.2017-0582-ra,Archives of Pathology & Laboratory Medicine,SVI,"The Association of Invasive Cribriform Lesions With Adverse Prostatic Adenocarcinoma Outcomes: An Institutional Experience, Systematic Review, and Meta-analysis",https://www.archivesofpathology.org/doi/pdf/10.5858/arpa.2017-0582-RA
dataset-613,10.1002/2050-7038.12031,"{'id': 'jour.1138026', 'title': 'International Transactions on Electrical Energy Systems'}",SVI,Fuzzy logic–based rooted tree optimization algorithm for strategic incorporation of DG and DSTATCOM,
dataset-613,10.1016/j.jalz.2019.04.013,"{'id': 'jour.1034467', 'title': ""Alzheimer's & Dementia""}",SVI,Biopsychosocial frailty and the risk of incident dementia: The Italian longitudinal study on aging,
dataset-613,10.1007/s12630-019-01309-8,"{'id': 'jour.1017152', 'title': ""Journal canadien d'anesthésie""}",SVI,Effect of iloprost inhalation on postoperative outcome in high-risk cardiac surgical patients: a prospective randomized-controlled multicentre trial (ILOCARD),
dataset-613,10.1016/j.wroa.2019.100033,Water Research X,SVI,"Organic substrate diffusibility governs microbial community composition, nutrient removal performance and kinetics of granulation of aerobic granular sludge",https://doi.org/10.1016/j.wroa.2019.100033
dataset-613,10.1007/s00405-019-05461-1,"{'id': 'jour.1004761', 'title': 'European Archives of Oto-Rhino-Laryngology'}",SVI,Paranasal sinus volumes and headache: is there a relation?,
dataset-613,10.1016/j.redare.2019.03.002,"{'id': 'jour.1150985', 'title': 'Revista Española de Anestesiología y Reanimación (English Edition)'}",SVI,A pilot study into the use of continuous venous hyperfiltration to manage patients in a critical state with dysregulated inflammation,
dataset-613,10.1007/s00285-019-01387-8,"{'id': 'jour.1081642', 'title': 'Journal of Mathematical Biology'}",SVI,The effect of immigration of infectives on disease-free equilibria,
dataset-613,10.1016/j.echo.2019.04.418,"{'id': 'jour.1097769', 'title': 'Journal of the American Society of Echocardiography'}",SVI,Myocardial Stiffness by Intrinsic Cardiac Elastography in Patients with Amyloidosis: Comparison with Chamber Stiffness and Global Longitudinal Strain,
dataset-613,10.1109/jstars.2019.2918487,"{'id': 'jour.1137583', 'title': 'IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing'}",SVI,Determining Effective Meter-Scale Image Data and Spectral Vegetation Indices for Tropical Forest Tree Species Differentiation,
dataset-613,10.1002/ehf2.12438,ESC Heart Failure,SVI,Prognostic value of exercise myocardial deformation and haemodynamics in long‐term heart‐transplanted patients,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ehf2.12438
dataset-613,10.1016/j.jvir.2019.03.023,"{'id': 'jour.1102090', 'title': 'Journal of Vascular and Interventional Radiology'}",SVI,Balloon Pulmonary Angioplasty for the Treatment of Nonoperable Chronic Thromboembolic Pulmonary Hypertension: Single-Center Experience with Low Initial Complication Rate,
dataset-613,10.1016/j.apenergy.2019.04.095,"{'id': 'jour.1029519', 'title': 'Applied Energy'}",SVI,Energy sector uncertainty decomposition: New approach based on implied volatilities,
dataset-613,10.1016/j.ibiod.2019.05.024,"{'id': 'jour.1103188', 'title': 'International Biodeterioration & Biodegradation'}",SVI,Comparison of rapid granulation developed from the same industrial sludge with two different substrates,
dataset-613,10.1016/j.econmod.2018.05.012,"{'id': 'jour.1027798', 'title': 'Economic Modelling'}",SVI,"Our currency, your attention: Contagion spillovers of investor attention on currency returns",
dataset-613,10.1007/s00345-019-02749-z,"{'id': 'jour.1094127', 'title': 'World Journal of Urology'}",SVI,Is it worth to perform salvage radical prostatectomy for radio-recurrent prostate cancer? A literature review,
dataset-613,10.1016/j.dib.2019.104363,Data in Brief,SVI,"Data on genetic potentiality of folk rice (Oryza sativa L.) genotypes from Koraput, India in reference to drought tolerance traits",http://dx.doi.org/10.1016/j.dib.2019.104363
dataset-613,10.1177/0268355518818339,"{'id': 'jour.1100653', 'title': 'Phlebology The Journal of Venous Disease'}",SVI,Mechanochemical ablation for the treatment of superficial venous incompetence: A cohort study of a single centre’s early experience,
dataset-613,10.1109/tevc.2018.2878221,IEEE Transactions on Evolutionary Computation,SVI,ACO-A*: Ant Colony Optimization Plus A* for 3-D Traveling in Environments With Dense Obstacles,https://doi.org/10.1109/tevc.2018.2878221
dataset-613,10.1007/s00540-019-02657-x,"{'id': 'jour.1099224', 'title': 'Journal of Anesthesia'}",SVI,"Comparison between hemodynamic effects of propofol and thiopental during general anesthesia induction with remifentanil infusion: a double-blind, age-stratified, randomized study",
dataset-613,10.1007/s10877-018-0195-3,"{'id': 'jour.1118054', 'title': 'Journal of Clinical Monitoring and Computing'}",SVI,Comparison of ability of pulse pressure variation to predict fluid responsiveness in prone and supine position: an observational study,
dataset-613,10.1016/j.jwpe.2017.08.017,Journal of Water Process Engineering,SVI,An investigation into the effect of MLSS on the effluent quality and sludge settleability in an aerobic-anoxic sequencing batch reactor (AASBR),http://researchonline.ljmu.ac.uk/6288/3/JWPE_2016_524_Original_V0.pdf
dataset-613,10.1016/j.medin.2019.07.006,"{'id': 'jour.1102359', 'title': 'Medicina Intensiva'}",SVI,Puesta al día y recomendaciones en la toma de decisiones de limitación de tratamientos de soporte vital,
dataset-613,10.17159/wsa/2019.v45.i3.6729,"{'id': 'jour.1138592', 'title': 'Water SA'}",SVI,Reconsideration and upgrading of sampling and analysis methods for avoiding measurement-related design and operation failures in wastewater treatment,
dataset-613,10.1002/ejoc.201900799,"{'id': 'jour.1118025', 'title': 'European Journal of Organic Chemistry'}",SVI,Converting (E)‐(Hetero)arylethanesulfonyl Fluorides to (Z)‐(Hetero)arylethanesulfonyl Fluorides Under Light Irradiation,
dataset-613,10.3390/w11081594,Water,SVI,Artificial Neural Network (ANN) Approach to Modelling of Selected Nitrogen Forms Removal from Oily Wastewater in Anaerobic and Aerobic GSBR Process Phases,http://dx.doi.org/10.3390/w11081594
dataset-613,10.7575/aiac.ijels.v.7n.3p.19,"{'id': 'jour.1285254', 'title': 'International Journal of Education and Literacy Studies'}",SVI,The Influence of Demographic Factors on Teachers’ Instructional Practices and Challenges in Including Students with Visual Impairment in Government Secondary Schools of Harari Region,
dataset-613,10.1002/aet2.10369,"{'id': 'jour.1291260', 'title': 'AEM Education and Training'}",SVI,In Reply to: Applicant Attitudes Toward the Association of American Medical Colleges’ Standardized Video Interview,
dataset-613,10.33865/wjb.004.03.0177,"{'id': 'jour.1365175', 'title': 'World Journal of Biology and Biotechnology'}",SVI,EVALUATION OF TAPIOCA GENOTYPES FOR GROWTH AND YIELD PARAMETER,
dataset-613,10.3390/medicina55080416,"{'id': 'jour.1371496', 'title': 'Medicina'}",SVI,HDL-C Role in Acquired Aortic Valve Stenosis Patients and Its Relationship with Oxidative Stress,
dataset-613,10.5194/isprs-archives-xlii-3-w6-453-2019,"ISPRS - International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences",SVI,TRENDS AND VULNERABILITY ASSESSMENT OF METEOROLOGICAL AND AGRICULTURAL DROUGHT CONDITIONS OVER INDIAN REGION USING TIME-SERIES (1982–2015) SATELLITE DATA,http://dx.doi.org/10.5194/isprs-archives-xlii-3-w6-453-2019
dataset-613,10.1007/s10203-019-00262-x,"{'id': 'jour.1313765', 'title': 'Decisions in Economics and Finance'}",SVI,"Market attention and Bitcoin price modeling: theory, estimation and option pricing",
dataset-613,10.1126/sciimmunol.aaw6693,"{'id': 'jour.1284335', 'title': 'Science Immunology'}",SVI,Alveolar macrophages generate a noncanonical NRF2-driven transcriptional response to Mycobacterium tuberculosis in vivo,
dataset-613,10.3390/rs11151750,Remote Sensing,SVI,Modelling the Spectral Uncertainty of Geographic Features in High-Resolution Remote Sensing Images: Semi-Supervising and Weighted Interval Type-2 Fuzzy C-Means Clustering,http://dx.doi.org/10.3390/rs11151750
dataset-613,10.3390/w11081539,Water,SVI,Impact of the Biological Cotreatment of the Kalina Pond Leachate on Laboratory Sequencing Batch Reactor Operation and Activated Sludge Quality,http://dx.doi.org/10.3390/w11081539
dataset-613,10.11646/zootaxa.4646.3.3,"{'id': 'jour.1032373', 'title': 'Zootaxa'}",SVI,Riethia (Kieffer 1917) (Diptera: Chironomidae) revised for the Austro-Pacific region,
dataset-613,10.1101/709428,"{'id': 'jour.1293558', 'title': 'bioRxiv'}",SVI,Recommendations for application of the functional evidence PS3/BS3 criterion using the ACMG/AMP sequence variant interpretation framework,
dataset-613,10.1007/s10479-019-03321-z,"{'id': 'jour.1048429', 'title': 'Annals of Operations Research'}",SVI,Detecting bubbles in Bitcoin price dynamics via market exuberance,
dataset-613,10.1080/01904167.2019.1617309,"{'id': 'jour.1026188', 'title': 'Journal of Plant Nutrition'}",SVI,Effects of water magnetic treatment on seed germination and seedling growth of wheat,
dataset-613,10.1007/s10741-019-09826-w,"{'id': 'jour.1115887', 'title': 'Heart Failure Reviews'}",SVI,From left ventricular ejection fraction to cardiac hemodynamics: role of echocardiography in evaluating patients with heart failure,
dataset-613,10.1093/ndt/gfz136,"Nephrology,Dialysis and Transplantation",SVI,Imaging the kidney: from light to super-resolution microscopy,https://doi.org/10.1093/ndt/gfz136
dataset-613,10.1002/wer.1170,"{'id': 'jour.1312339', 'title': 'Water Environment Research'}",SVI,The impact of chemically enhanced primary treatment on the downstream liquid and solid train processes,
dataset-613,,"{'id': 'jour.1371339', 'title': 'arXiv'}",SVI,"Regularized two-stage stochastic variational inequalities for
  Cournot-Nash equilibrium under uncertainty",
dataset-613,10.2166/wst.2019.280,"{'id': 'jour.1120277', 'title': 'Water Science & Technology'}",SVI,Use of floating seals to exclude oxygen penetration in non-aerated selectors,
dataset-613,10.3390/healthcare7030091,Healthcare,SVI,Long-Term Care Admissions Following Hospitalization: The Role of Social Vulnerability,https://www.mdpi.com/2227-9032/7/3/91/pdf
dataset-613,10.1007/s13762-019-02473-6,"{'id': 'jour.1036943', 'title': 'International Journal of Environmental Science and Technology'}",SVI,Photocatalytic degradation of rhodamine B under UV irradiation using Shorea robusta leaf extract-mediated bio-synthesized silver nanoparticles,
dataset-613,10.5817/cp2019-3-4,Cyberpsychology Journal of Psychosocial Research on Cyberspace,SVI,The dynamics of public opinion following terror attacks: Evidence for a decrease in equalitarian values from Internet Search Volume Indices,https://cyberpsychology.eu/article/download/12015/10471
dataset-613,10.1371/journal.pone.0213414,PLoS ONE,SVI,Cardiovascular effects of intravenous colforsin in normal and acute respiratory acidosis canine models: A dose-response study,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0213414&type=printable
dataset-613,10.21688/1681-3472-2019-1-17-25,Patologiâ Krovoobrašeniâ i Kardiohirurgiâ,SVI,Longitudinal mechanics as predictors of left ventricular systolic function in the early postoperative period after surgical perimembranous ventricular septal defect closure in children aged <1 year,https://journalmeshalkin.ru/index.php/heartjournal/article/download/668/562
dataset-613,10.1007/s11748-019-01173-9,"{'id': 'jour.1297484', 'title': 'General Thoracic and Cardiovascular Surgery'}",SVI,Impact of stroke volume on severe aortic stenosis in patients with normal left ventricular function,
dataset-613,10.20998/2522-9052.2019.2.16,Advanced Information Systems,SVI,ФОРМУВАННЯ ПЕРЕЛІКУ КРИТИЧНИХ АВІАЦІЙНИХ ІНФОРМАЦІЙНИХ СИСТЕМ В УМОВАХ РЕАЛІЗАЦІЇ КІБЕРЗАГРОЗ,http://ais.khpi.edu.ua/article/download/2522-9052.2019.2.16/172539
dataset-613,10.15835/nbha47311597,Notulae Botanicae Horti Agrobotanici Cluj-Napoca,SVI,The Influence of Aqueous Extracts from Stellaria media L. on the Growth of Zea mays L. Cultivars,https://www.notulaebotanicae.ro/index.php/nbha/article/download/11597/8817
dataset-613,10.1080/24694452.2018.1535887,Annals of the American Association of Geographers,SVI,How Valid Are Social Vulnerability Models?,https://www.tandfonline.com/doi/pdf/10.1080/24694452.2018.1535887?needAccess=true
dataset-613,10.1080/24748706.2019.1627445,"{'id': 'jour.1298618', 'title': 'Structural Heart'}",SVI,Assessment of Aortic Stenosis Beyond the Aortic Valve Area,
dataset-613,10.1080/08037051.2019.1609348,"{'id': 'jour.1103300', 'title': 'Blood Pressure'}",SVI,Cardiovascular reactivity and oxidative stress in young and older adults: the African-PREDICT and SABPA studies,
dataset-613,10.1080/09286586.2019.1604976,"{'id': 'jour.1112432', 'title': 'Ophthalmic Epidemiology'}",SVI,Childhood blindness and visual impairment in the Narayani Zone of Nepal: a population-based survey,
dataset-613,10.1080/08920753.2019.1612701,"{'id': 'jour.1284249', 'title': 'Coastal Management'}",SVI,Cruise Traffic Seasonality Patterns in the Western Mediterranean and the Adriatic Sea: A Challenge to Port Operators,
dataset-613,10.1080/10934529.2019.1592526,"{'id': 'jour.1345394', 'title': 'Journal of Environmental Science and Health Part A'}",SVI,Improvement of nutrients removal from domestic wastewater by activated-sludge encapsulation with polyvinyl alcohol (PVA),
dataset-613,10.1080/15427560.2018.1511561,"{'id': 'jour.1142158', 'title': 'Journal of Behavioral Finance'}",SVI,Does Internet Search Volume Predict Market Returns and Investors’ Trading Behavior?,
dataset-613,10.1080/15427560.2018.1513404,"{'id': 'jour.1142158', 'title': 'Journal of Behavioral Finance'}",SVI,Investor Attention and Stock Price Movement,
dataset-613,10.7759/cureus.5062,Cureus,SVI,Transesophageal Echocardiography During Cytoreductive Surgery with Hyperthermic Intraperitoneal Chemotherapy: A Novel Approach,https://assets.cureus.com/uploads/case_report/pdf/20354/1562883451-20190711-11071-1nrt0q4.pdf
dataset-613,10.21608/zjar.2019.40944,"{'id': 'jour.1366363', 'title': 'Zagazig Journal of Agricultural Research'}",SVI,EFFECT OF DROUGHTAND COMBINED SALT AND HEAT STRESSES ON GERMINATION AND SEEDLING GROWTH PATTERNS OF LENTIL,
dataset-613,10.1016/j.seppur.2019.03.007,"{'id': 'jour.1043159', 'title': 'Separation and Purification Technology'}",SVI,Double-Partitioned Dividing Wall Column for a Multicomponent Azeotropic System,
dataset-613,10.1016/j.apgeog.2019.05.001,"{'id': 'jour.1027530', 'title': 'Applied Geography'}",SVI,Are vulnerable communities digitally left behind in social responses to natural disasters? An evidence from Hurricane Sandy with Twitter data,
dataset-613,10.1016/j.bcmd.2019.01.008,"{'id': 'jour.1084639', 'title': 'Blood Cells'}",SVI,Cardiac involvement by CMR in different genotypic groups of thalassemia major patients,
dataset-613,10.1016/j.epsr.2019.02.021,"{'id': 'jour.1137133', 'title': 'Electric Power Systems Research'}",SVI,Situational awareness of coherency behavior of synchronous generators in a power system with utility-scale photovoltaics,
dataset-613,10.1016/j.ecolind.2019.03.039,"{'id': 'jour.1032186', 'title': 'Ecological Indicators'}",SVI,"An empirical analysis of the relationship between the environment, economy, and society: Results of a PCA-VAR model for Iran",
dataset-613,10.1016/j.biortech.2019.03.082,"{'id': 'jour.1133055', 'title': 'Bioresource Technology'}",SVI,Control of indigenous quorum quenching bacteria on membrane biofouling in a short-period MBR,
dataset-613,10.1007/s11356-019-05389-3,"{'id': 'jour.1113424', 'title': 'Environmental Science and Pollution Research'}",SVI,Virulence-associated traits and in vitro biofilm-forming ability of Escherichia coli isolated from a major river traversing Northern India,
dataset-613,10.1016/j.urology.2019.03.019,"{'id': 'jour.1016775', 'title': 'Urology'}",SVI,Is Extraprostatic Extension of Cancer Predictable? A Review of Predictive Tools and an External Validation based on a Large and a Single Center Cohort of Prostate Cancer Patients,
dataset-613,10.1002/aet2.10346,"{'id': 'jour.1291260', 'title': 'AEM Education and Training'}",SVI,Comparison of the Standardized Video Interview and Interview Assessments of Professionalism and Interpersonal Communication Skills in Emergency Medicine,
dataset-613,10.1016/j.eururo.2019.06.026,"{'id': 'jour.1084523', 'title': 'European Urology'}",SVI,"Re: Joaquin Mateo, Karim Fizazi, Silke Gillessen, et al. Managing Nonmetastatic Castration-resistant Prostate Cancer. Eur Urol 2019:75:285–93",
dataset-613,10.1111/bju.14506,BJU International,SVI,Gallium‐68‐prostate‐specific membrane antigen (68Ga‐PSMA) positron emission tomography (PET)/computed tomography (CT) predicts complete biochemical response from radical prostatectomy and lymph node dissection in intermediate‐ and high‐risk prostate cancer,https://onlinelibrary.wiley.com/doi/pdf/10.1111/bju.14506
dataset-613,10.1002/lno.11139,"{'id': 'jour.1126634', 'title': 'Limnology and Oceanography'}",SVI,"Effects of tree dieback on lake water acidity in the unmanaged catchment of Plešné Lake, Czech Republic",
dataset-613,10.1016/j.jhazmat.2019.03.069,"{'id': 'jour.1106099', 'title': 'Journal of Hazardous Materials'}",SVI,Long-term impact of heavy metals on the performance of biological wastewater treatment processes during shock-adaptation-restoration phases,
dataset-613,10.1016/j.bcab.2019.101183,"{'id': 'jour.1047231', 'title': 'Biocatalysis and Agricultural Biotechnology'}",SVI,Biodegradation and detoxification of malachite green by a newly isolated bioluminescent bacterium Photobacterium leiognathi strain MS under RSM optimized culture conditions,
dataset-613,10.1007/s13762-018-1897-2,"{'id': 'jour.1036943', 'title': 'International Journal of Environmental Science and Technology'}",SVI,Effects of extra-cellular polymeric substances towards physical properties of biomass under magnetic field exposure,
dataset-613,10.1111/bjd.17893,British Journal of Dermatology,SVI,British Society for Dermatological Surgery,https://onlinelibrary.wiley.com/doi/pdf/10.1111/bjd.17893
dataset-613,10.1111/dmcn.14143,"{'id': 'jour.1001475', 'title': 'Developmental Medicine & Child Neurology'}",SVI,Stability of the Manual Ability Classification System in young children with cerebral palsy,
dataset-613,10.1016/j.cjche.2019.07.005,"{'id': 'jour.1036497', 'title': 'Chinese Journal of Chemical Engineering'}",SVI,Transformation of phthalic acid diesters in an anaerobic/anoxic/oxic leachate treatment process,
dataset-613,10.1016/j.scitotenv.2019.04.006,"{'id': 'jour.1015499', 'title': 'The Science of The Total Environment'}",SVI,Rapid control of activated sludge bulking and simultaneous acceleration of aerobic granulation by adding intact aerobic granular sludge,
dataset-613,10.1109/igarss.2019.8898883,"{'id': 'jour.1222153', 'title': '2012 IEEE International Geoscience and Remote Sensing Symposium'}",SVI,"Mapping Submerged Aquatic Vegetation in Shallow Water of Arabian Gulf Using Water Spectral Indices, Field Observations and Landsat-OLI Data",
dataset-613,10.1097/mat.0000000000000830,"{'id': 'jour.1102116', 'title': 'ASAIO Journal'}",SVI,Performance of Noninvasive Assessment in the Diagnosis of Right Heart Failure After Left Ventricular Assist Device,
