datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-620,10.5194/nhess-2019-44,,Global Forecast System,Bayesian Network Model for Flood Forecasting Based on Atmospheric Ensemble Forecasts,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-44/nhess-2019-44.pdf,,,
dataset-620,10.3390/su11041074,,Global Forecast System,Simulating Performance of CHIMERE on a Late Autumnal Dust Storm over Northern China,https://www.mdpi.com/2071-1050/11/4/1074/pdf,,,
dataset-620,10.5194/esd-2019-3,,Global Forecast System,Downslope windstorm study in the Isthmus of Tehuantepec using WRF high-resolution simulations,https://www.earth-syst-dynam-discuss.net/esd-2019-3/esd-2019-3.pdf,,,
dataset-620,10.5194/bg-16-797-2019,,Global Forecast System,Variations in the summer oceanic pCO2 and carbon sink in Prydz Bay using the self-organizing map analysis approach,https://www.biogeosciences.net/16/797/2019/bg-16-797-2019.pdf,,,
dataset-620,10.5194/gmd-2018-340,,Global Forecast System,Modeling extreme precipitation over East China with a global variable-resolution modeling framework (MPASv5.2): Impacts of resolution and physics,https://www.geosci-model-dev-discuss.net/gmd-2018-340/gmd-2018-340.pdf,,,
dataset-620,10.3390/aerospace6020015,,Global Forecast System,Interdependent Uncertainty Handling in Trajectory Prediction,https://www.mdpi.com/2226-4310/6/2/15/pdf,,,
dataset-620,10.5194/tc-2019-15,,Global Forecast System,Uncertainty in predicting the Eurasian snow: Intercomparison of land surface models coupled to a regional climate model,https://www.the-cryosphere-discuss.net/tc-2019-15/tc-2019-15.pdf,,,
dataset-620,10.3390/atmos10020071,,Global Forecast System,An Expanded Investigation of Atmospheric Rivers in the Southern Appalachian Mountains and Their Connection to Landslides,https://www.mdpi.com/2073-4433/10/2/71/pdf,,,
dataset-620,10.5194/acp-19-1801-2019,,Global Forecast System,"A top-down assessment using OMI NO2 suggests an underestimate in the NOx emissions inventory in Seoul, South Korea, during KORUS-AQ",https://www.atmos-chem-phys.net/19/1801/2019/acp-19-1801-2019.pdf,,,
dataset-620,10.1108/aeat-01-2018-0036,Aircraft Engineering and Aerospace Technology,Global Forecast System,Hybridization of training aircraft with real world flight profiles,,,,
dataset-620,10.3390/jmse7020032,,Global Forecast System,An Operational Wave System within the Monitoring Program of a Mediterranean Beach,https://www.mdpi.com/2077-1312/7/2/32/pdf,,,
dataset-620,10.3390/jmse7020030,,Global Forecast System,Spatial and Temporal Variability of Dense Shelf Water Cascades along the Rottnest Continental Shelf in Southwest Australia,https://www.mdpi.com/2077-1312/7/2/30/pdf,,,
dataset-620,10.1175/jtech-d-18-0078.1,Journal of Atmospheric and Oceanic Technology,Global Forecast System,A Remote Sensing and Atmospheric Correction Method for Assessing Multi-Spectral Radiative Transfer through Realistic Atmospheres and Clouds A Remote Sensing and Atmospheric Correction Method for Assessing Multi-Spectral Radiative Transfer through Realistic Atmospheres and Clouds,,,,
dataset-620,10.1016/j.scitotenv.2018.10.025,The Science of The Total Environment,Global Forecast System,Quantifying urban heat island intensity and its physical mechanism using WRF/UCM,,,,
dataset-620,10.1029/2018jc014117,,Global Forecast System,Parameterizing Sea Surface Temperature Cooling Induced by Tropical Cyclones: 1. Theory and An Application to Typhoon Matsa (2005),https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018JC014117,,,
dataset-620,10.1088/1742-6596/1181/1/012030,,Global Forecast System,Estimating the air shower X max from radio measurements,https://iopscience.iop.org/article/10.1088/1742-6596/1181/1/012030/pdf,,,
dataset-620,10.1016/j.atmosres.2018.10.001,Atmospheric Research,Global Forecast System,A statistical method based on the ensemble probability density function for the prediction of “Wind Days”,,,,
dataset-620,10.1175/bams-d-17-0297.1,,Global Forecast System,NCAR’s real-time convection-allowing ensemble project NCAR’s real-time convection-allowing ensemble project,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-17-0297.1,,,
dataset-620,10.1007/s00024-018-2017-4,Pure and Applied Geophysics,Global Forecast System,Role of Planetary Boundary Layer Processes in the Simulation of Tropical Cyclones Over the Bay of Bengal,,,,
dataset-620,10.1007/s10236-018-1239-4,Ocean Dynamics,Global Forecast System,Physical mechanisms of submesoscale eddies generation: evidences from laboratory modeling and satellite data in the Black Sea,,,,
dataset-620,10.1007/s11069-018-3522-6,Natural Hazards,Global Forecast System,Genesis and track prediction of pre-monsoon cyclonic storms over North Indian Ocean in a multi-model ensemble framework,,,,
dataset-620,10.1007/s00376-018-8087-5,Advances in Atmospheric Sciences,Global Forecast System,Impact of the Assimilation Frequency of Radar Data with the ARPS 3DVar and Cloud Analysis System on Forecasts of a Squall Line in Southern China,,,,
dataset-620,10.1007/s13351-019-8094-1,Journal of Meteorological Research,Global Forecast System,Remote Sensing of Tropical Cyclone Thermal Structure from Satellite Microwave Sounding Instruments: Impacts of Background Profiles on Retrievals,,,,
dataset-620,10.1007/s00376-018-8018-5,Advances in Atmospheric Sciences,Global Forecast System,A Three-dimensionalWave Activity Flux of Inertia–Gravity Waves and Its Application to a Rainstorm Event,,,,
dataset-620,10.1016/j.dsr2.2019.02.001,Deep Sea Research Part II Topical Studies in Oceanography,Global Forecast System,The state of the atmosphere in the 2016 southern Kerguelen Axis campaign region,,,,
dataset-620,10.1016/j.ecss.2018.11.001,Estuarine Coastal and Shelf Science,Global Forecast System,"Wind wave variability in Hornsund fjord, west Spitsbergen",,,,
dataset-620,10.1016/j.agwat.2018.09.005,,Global Forecast System,Smart irrigation forecast using satellite LANDSAT data and meteo-hydrological modeling,http://www.elsevier.com/journals/agricultural-water-management/0378-3774?generatepdf=true,,,
dataset-620,10.1175/waf-d-18-0024.1,Weather and Forecasting,Global Forecast System,Evolution of WRF-HAILCAST during the 2014-2016 NOAA/Hazardous Weather Testbed Spring Forecasting Experiments Evolution of WRF-HAILCAST during the 2014-2016 NOAA/Hazardous Weather Testbed Spring Forecasting Experiments,,,,
dataset-620,10.1007/s00704-018-2433-5,Theoretical and Applied Climatology,Global Forecast System,Evaluating the applicability of using daily forecasts from seasonal prediction systems (SPSs) for agriculture: a case study of Nepal’s Terai with the NCEP CFSv2,,,,
dataset-620,10.1002/asl.875,,Global Forecast System,Numerical simulation of a strong tornado in eastern China with different microphysical schemes,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/asl.875,,,
dataset-620,10.1016/j.envint.2018.12.002,,Global Forecast System,Sensitivity of projected PM2.5- and O3-related health impacts to model inputs: A case study in mainland China,https://doi.org/10.1016/j.envint.2018.12.002,,,
dataset-620,10.1175/mwr-d-18-0368.1,Monthly Weather Review,Global Forecast System,An Objective Climatology of Tropical Cyclone Diurnal Pulses in the Atlantic Basin An Objective Climatology of Tropical Cyclone Diurnal Pulses in the Atlantic Basin,,,,
dataset-620,10.1080/01431161.2018.1523585,,Global Forecast System,Identifying local anthropogenic CO2 emissions with satellite retrievals: a case study in South Korea,https://www.tandfonline.com/doi/pdf/10.1080/01431161.2018.1523585?needAccess=true,,,
dataset-620,10.1016/j.scitotenv.2018.09.130,The Science of The Total Environment,Global Forecast System,A comprehensive analysis of interseasonal and interannual energy and water balance dynamics in semiarid shrubland and forest ecosystems,,,,
dataset-620,10.5194/acp-19-1097-2019,,Global Forecast System,Estimation of ground-level particulate matter concentrations through the synergistic use of satellite observations and process-based models over South Korea,https://www.atmos-chem-phys.net/19/1097/2019/acp-19-1097-2019.pdf,,,
dataset-620,10.5194/acp-2018-1334,,Global Forecast System,Aerosol indirect effects on the temperature-precipitation scaling,https://www.atmos-chem-phys-discuss.net/acp-2018-1334/acp-2018-1334.pdf,,,
dataset-620,10.3390/atmos10020050,,Global Forecast System,Aviation Meteorology at Several Plane Crash Sites,https://www.mdpi.com/2073-4433/10/2/50/pdf,,,
dataset-620,10.5194/gmd-2018-333,,Global Forecast System,The Lagrangian particle dispersion model FLEXPART version 10.3,https://www.geosci-model-dev-discuss.net/gmd-2018-333/gmd-2018-333.pdf,,,
dataset-620,10.3390/rs11020206,,Global Forecast System,Optimization of Sensitivity of GOES-16 ABI Sea Surface Temperature by Matching Satellite Observations with L4 Analysis,https://www.mdpi.com/2072-4292/11/2/206/pdf,,,
dataset-620,10.5194/acp-2018-1116,,Global Forecast System,Analysis of Total Column CO2 and CH4 Measurements in Berlin with WRF-GHG,https://www.atmos-chem-phys-discuss.net/acp-2018-1116/acp-2018-1116.pdf,,,
dataset-620,10.5194/acp-19-473-2019,,Global Forecast System,Diurnal cycle of coastal anthropogenic pollutant transport over southern West Africa during the DACCIWA campaign,https://www.atmos-chem-phys.net/19/473/2019/acp-19-473-2019.pdf,,,
dataset-620,10.5194/acp-2018-1251,,Global Forecast System,Microphysics of Summer Clouds in Central West Antarctica Simulated by Polar WRF and AMPS,https://www.atmos-chem-phys-discuss.net/acp-2018-1251/acp-2018-1251.pdf,,,
dataset-620,10.5194/gmd-12-131-2019,,Global Forecast System,The AFWA dust emission scheme for the GOCART aerosol model in WRF-Chem v3.8.1,https://www.geosci-model-dev.net/12/131/2019/gmd-12-131-2019.pdf,,,
dataset-620,10.5194/acp-19-219-2019,,Global Forecast System,Synergistic effect of water-soluble species and relative humidity on morphological changes in aerosol particles in the Beijing megacity during severe pollution episodes,https://www.atmos-chem-phys.net/19/219/2019/acp-19-219-2019.pdf,,,
dataset-620,10.3390/s19010155,,Global Forecast System,"The Marine Boundary Layer Height over the Western North Pacific Based on GPS Radio Occultation, Island Soundings, and Numerical Models",https://www.mdpi.com/1424-8220/19/1/155/pdf,,,
dataset-620,10.5194/gmd-12-33-2019,,Global Forecast System,"Ensemble forecasts of air quality in eastern China – Part 1: Model description and implementation of the MarcoPolo–Panda prediction system, version 1",https://www.geosci-model-dev.net/12/33/2019/gmd-12-33-2019.pdf,,,
dataset-620,10.5194/nhess-2018-333,,Global Forecast System,Impacts of Horizontal Resolution and Air–Sea Flux Parameterization on the Intensity and Structure of simulated Typhoon Haiyan (2013),https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2018-333/nhess-2018-333.pdf,,,
dataset-620,10.2478/rtuect-2019-0002,,Global Forecast System,Application of Tropospheric Sulfate Aerosol Emissions to Mitigate Meteorological Phenomena with Extremely High Daily Temperatures,https://content.sciendo.com/downloadpdf/journals/rtuect/23/1/article-p14.pdf,,,
dataset-620,10.1080/16000870.2019.1657767,Tellus A Dynamic Meteorology and Oceanography,Global Forecast System,Physical retrieval of sea-surface temperature from INSAT-3D imager observations,,,,
dataset-620,10.1175/bams-d-17-0180.1,,Global Forecast System,Cloud System Evolution in the Trades—CSET Following the Evolution of Boundary Layer Cloud Systems with the NSF/NCAR GV Cloud System Evolution in the Trades—CSET Following the Evolution of Boundary Layer Cloud Systems with the NSF/NCAR GV,http://journals.ametsoc.org/doi/pdf/10.1175/BAMS-D-17-0180.1,,,
dataset-620,10.1016/j.egypro.2018.11.265,,Global Forecast System,Towards performance enhancement of hybrid power supply systems based on renewable energy sources,https://doi.org/10.1016/j.egypro.2018.11.265,,,
dataset-620,10.1029/2018ms001422,,Global Forecast System,"Updates to the Noah Land Surface Model in WRF‐CMAQ to Improve Simulated Meteorology, Air Quality, and Deposition",https://doi.org/10.1029/2018ms001422,,,
dataset-620,10.1007/s00704-017-2364-6,Theoretical and Applied Climatology,Global Forecast System,Local-scale analysis of temperature patterns over Poland during heatwave events,,,,
dataset-620,10.1016/j.atmosenv.2018.10.007,Atmospheric Environment,Global Forecast System,A modelling study of the terrain effects on haze pollution in the Sichuan Basin,,,,
dataset-620,10.1016/j.trc.2018.11.009,,Global Forecast System,WRAP: An open-source kinematic aircraft performance model,https://repository.tudelft.nl/islandora/object/uuid%3A84afd774-3c4f-49a5-a52e-6eb0532f322e/datastream/OBJ/download,,,
dataset-620,10.23919/elinfocom.2019.8706403,,Global Forecast System,Immersion or Diversion: Does Virtual Reality Make Data Visualisation More Effective?,,,,
dataset-620,10.1007/s10546-018-0385-z,Boundary-Layer Meteorology,Global Forecast System,The Effect of the Urban Parametrization on Simulated Contaminant Atmospheric Transport and Dispersion,,,,
dataset-620,10.1175/mwr-d-17-0337.1,Monthly Weather Review,Global Forecast System,All-Sky Radiance Assimilation of ATMS in HWRF: A Demonstration Study All-Sky Radiance Assimilation of ATMS in HWRF: A Demonstration Study,,,,
dataset-620,10.1029/2018jc013919,,Global Forecast System,An Investigation of Ocean Model Uncertainties Through Ensemble Forecast Experiments in the Southwest Atlantic Ocean,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018JC013919,,,
dataset-620,10.1109/wacv.2019.00234,,Global Forecast System,A deep learning approach to solar-irradiance forecasting in sky-videos,http://arxiv.org/pdf/1901.04881,,,
dataset-620,10.1002/qj.3470,Quarterly Journal of the Royal Meteorological Society,Global Forecast System,All‐sky satellite data assimilation of microwave temperature sounding channels at the Met Office,,,,
dataset-620,10.1109/tste.2018.2832634,IEEE Transactions on Sustainable Energy,Global Forecast System,A Solar Time Based Analog Ensemble Method for Regional Solar Power Forecasting,,,,
dataset-620,10.1016/j.atmosres.2018.09.004,,Global Forecast System,Sensitivity of WRF simulations with the YSU PBL scheme to the lowest model level height for a sea fog event over the Yellow Sea,https://doi.org/10.1016/j.atmosres.2018.09.004,,,
dataset-620,10.1016/j.atmosenv.2018.10.019,Atmospheric Environment,Global Forecast System,Impacts of a newly-developed aerosol climatology on numerical weather prediction using a global atmospheric forecasting model,,,,
dataset-620,10.1175/mwr-d-17-0200.1,Monthly Weather Review,Global Forecast System,The Impact of Assimilation of GPM Microwave Imager Clear-Sky Radiance on Numerical Simulations of Hurricanes Joaquin (2015) and Matthew (2016) with the HWRF model The Impact of Assimilation of GPM Microwave Imager Clear-Sky Radiance on Numerical Simulations of Hurricanes Joaquin (2015) and Matthew (2016) with the HWRF model,,,,
dataset-620,10.1007/s00382-018-4153-z,Climate Dynamics,Global Forecast System,The sensitivity of the atmospheric branch of the global water cycle to temperature fluctuations at synoptic to decadal time-scales in different satellite- and model-based products,,,,
dataset-620,10.1080/16000870.2019.1586236,,Global Forecast System,Decadal variations of blocking and storm tracks in centennial reanalyses,https://www.tandfonline.com/doi/pdf/10.1080/16000870.2019.1586236?needAccess=true,,,
dataset-620,10.1002/met.1734,Meteorological Applications,Global Forecast System,Impact of data assimilation and air−sea flux parameterization schemes on the prediction of cyclone Phailin over the Bay of Bengal using the WRF‐ARW model,,,,
dataset-620,10.1007/s00024-018-1964-0,Pure and Applied Geophysics,Global Forecast System,Moisture Budget of the Tropical Cyclones Formed over the Bay of Bengal: Role of Soil Moisture After Landfall,,,,
dataset-620,10.1175/mwr-d-18-0138.1,Monthly Weather Review,Global Forecast System,Proactive Quality Control: Observing System Simulation Experiments with the Lorenz ’96 Model,,,,
dataset-620,10.1029/2018ms001476,,Global Forecast System,The Impact of Biomass Heat Storage on the Canopy Energy Balance and Atmospheric Stability in the Community Land Model,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2018MS001476,,,
dataset-620,10.1016/j.pecs.2018.10.003,Progress in Energy and Combustion Science,Global Forecast System,A current perspective on the accuracy of incoming solar energy forecasting,,,,
dataset-620,10.1002/qj.3429,,Global Forecast System,Ensemble singular vectors as additive inflation in the Local Ensemble Transform Kalman Filter (LETKF) framework with a global NWP model,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/qj.3429,,,
dataset-620,10.1007/s00382-018-4154-y,Climate Dynamics,Global Forecast System,Understanding the role of moisture transport on the dry bias in indian monsoon simulations by CFSv2,,,,
dataset-620,10.1016/j.gloplacha.2018.09.011,Global and Planetary Change,Global Forecast System,Mid-twenty-first century global wave climate projections: Results from a dynamic CMIP5 based ensemble,,,,
dataset-620,10.1002/met.1747,Meteorological Applications,Global Forecast System,Impact of high resolution sea surface temperature on tropical cyclone characteristics over the Bay of Bengal using model simulations,,,,
dataset-620,10.1002/asl.871,,Global Forecast System,The influences of ocean on intensity of Typhoon Soudelor (2015) as revealed by coupled modeling,https://rmets.onlinelibrary.wiley.com/doi/pdf/10.1002/asl.871,,,
dataset-620,10.1007/978-981-13-3302-6,,Global Forecast System,Advances in Solar Energy Research,,,,
dataset-620,10.1007/978-3-030-10692-8_54,,Global Forecast System,Application of WRF-CMAQ Model System for Analysis of Sulfur and Nitrogen Deposition over Bulgaria,,,,
dataset-620,10.1007/978-981-13-3396-5,,Global Forecast System,Current Trends in the Representation of Physical Processes in Weather and Climate Models,,,,
dataset-620,10.1007/978-3-319-67047-8,,Global Forecast System,"Global Satellite Meteorological Observation (GSMO) Applications, Volume 2",,,,
dataset-620,10.1007/978-3-030-22747-0,,Global Forecast System,"Computational Science – ICCS 2019, 19th International Conference, Faro, Portugal, June 12–14, 2019, Proceedings, Part IV",,,,
dataset-620,10.1007/978-3-030-10997-4_4,,Global Forecast System,Machine Learning for Targeted Assimilation of Satellite Data,,,,
dataset-620,10.1007/978-3-319-97484-2_7,,Global Forecast System,Solar Resource Evaluation with Numerical Weather Prediction Models,,,,
dataset-620,10.1007/978-3-662-48297-1_4,,Global Forecast System,"Remote Sensing Precipitation: Sensors, Retrievals, Validations, and Applications",,,,
dataset-620,10.1007/978-3-319-97484-2,,Global Forecast System,"Solar Resources Mapping, Fundamentals and Applications",,,,
dataset-620,10.1007/978-981-13-3396-5_12,,Global Forecast System,Challenges of Improving the Stratiform Processes in a Coupled Climate Model with Indian Monsoon Perspective,,,,
dataset-620,10.1007/978-3-030-10997-4,,Global Forecast System,"Machine Learning and Knowledge Discovery in Databases, European Conference, ECML PKDD 2018, Dublin, Ireland, September 10–14, 2018, Proceedings, Part III",,,,
dataset-620,10.1109/access.2019.2949366,,Global Forecast System,An Intelligent Decision Algorithm for the Generation of Maritime Search and Rescue Emergency Response Plans,http://dx.doi.org/10.1109/access.2019.2949366,,,
dataset-620,10.1007/978-3-319-72434-8,,Global Forecast System,"Service-Oriented Mapping, Changing Paradigm in Map Production and Geoinformation Management",,,,
dataset-620,10.1016/b978-0-12-811714-9.00020-6,,Global Forecast System,Chapter 20 Seamless Prediction of Monsoon Onset and Active/Break Phases,,,,
dataset-620,10.1007/978-981-13-3302-6_3,,Global Forecast System,Solar Radiation Assessment and Forecasting Using Satellite Data,,,,
dataset-620,10.1007/978-3-662-48297-1,,Global Forecast System,Observation and Measurement of Ecohydrological Processes,,,,
dataset-620,10.1007/978-3-030-10448-1_10,,Global Forecast System,The Use of HPC on Volcanic Tephra Dispersion Operational Forecast System,,,,
dataset-620,10.1007/978-3-030-13405-1,,Global Forecast System,Environmental Modeling Using Satellite Imaging and Dataset Re-processing,,,,
dataset-620,10.1007/978-3-642-39925-1,,Global Forecast System,Handbook of Hydrometeorological Ensemble Forecasting,,,,
dataset-620,10.1007/978-3-319-75140-5,,Global Forecast System,"Infrasound Monitoring for Atmospheric Studies, Challenges in Middle Atmosphere Dynamics and Societal Benefits",,,,
dataset-620,10.1007/978-3-642-39925-1_8,,Global Forecast System,"Hydrological Predictability, Scales, and Uncertainty Issues",,,,
dataset-620,10.1007/978-3-319-96535-2_7,,Global Forecast System,First Approach of a Storm Surge Early Warning System for Santos Region,,,,
dataset-620,10.1007/978-3-030-10448-1,,Global Forecast System,"Supercomputing, 9th International Conference, ISUM 2018, Mérida, Mexico, March 5–9, 2018, Revised Selected Papers",,,,
dataset-620,10.2991/ciggg-18.2019.49,,Global Forecast System,Numerical Modeling of Distribution of Air Pollutants in Near Zone Taking into Account Local Meteorological Conditions,https://download.atlantis-press.com/article/55915036.pdf,,,
dataset-620,10.1007/978-3-030-01818-4,,Global Forecast System,"Proceedings of the Third International Scientific Conference “Intelligent Information Technologies for Industry” (IITI’18), Volume 1",,,,
dataset-620,10.1109/access.2019.2902558,,Global Forecast System,Predicting Storm Outages Through New Representations of Weather and Vegetation,https://doi.org/10.1109/access.2019.2902558,,,
dataset-620,10.1109/access.2019.2904755,,Global Forecast System,WRF Wind Speed Simulation and SAM Wind Energy Estimation: A Case Study in Dili Timor Leste,https://doi.org/10.1109/access.2019.2904755,,,
dataset-620,10.1007/978-3-030-01818-4_42,,Global Forecast System,Post-processing of Numerical Forecasts Using Polynomial Networks with the Operational Calculus PDE Substitution,,,,
dataset-620,10.1007/978-981-13-2128-3,,Global Forecast System,Remote Sensing of Northwest Himalayan Ecosystems,,,,
dataset-620,10.1007/978-3-319-96535-2,,Global Forecast System,"Climate Change in Santos Brazil: Projections, Impacts and Adaptation Options",,,,
dataset-620,10.1016/b978-0-12-812782-7.00014-x,,Global Forecast System,Chapter 13 Review of Hydrometeorological Monitoring and Forecasting System for Floods in the Indus Basin in Pakistan,,,,
dataset-620,10.1016/b978-0-12-811714-9.00018-8,,Global Forecast System,Chapter 18 Pilot Experiences in Using Seamless Forecasts for Early Action: The “Ready-Set-Go!” Approach in the Red Cross,,,,
dataset-620,10.2151/jmsj.2019-011,,Global Forecast System,An Evaluation of COAMPS-TC Real-Time Forecasts for Super Typhoon Nepartak (2016),https://www.jstage.jst.go.jp/article/jmsj/97/1/97_2019-011/_pdf,,,
dataset-620,10.1109/tgrs.2019.2927342,IEEE Transactions on Geoscience and Remote Sensing,Global Forecast System,Monitoring and Predicting Agricultural Droughts for a Water-Limited Subcontinental Region by Integrating a Land Surface Model and Microwave Remote Sensing,,,,
dataset-620,10.1007/978-3-642-39925-1_10,,Global Forecast System,Overview of Weather and Climate Systems,,,,
dataset-620,10.2151/jmsj.2019-064,Journal of the Meteorological Society of Japan Ser II,Global Forecast System,Impact of AMSU-A Data Assimilation over High Terrains on QPFs Downstream of the Tibetan Plateau,,,,
dataset-620,10.1007/978-981-13-3396-5_15,,Global Forecast System,Stochastic Representation of NCEP GEFS to Improve Sub-seasonal Forecast,,,,
dataset-620,10.1007/978-3-642-39925-1_11,,Global Forecast System,"Numerical Weather Prediction Basics: Models, Numerical Methods, and Data Assimilation",,,,
dataset-620,10.1109/access.2019.2956203,,Global Forecast System,Data Mining-Based Upscaling Approach for Regional Wind Power Forecasting: Regional Statistical Hybrid Wind Power Forecast Technique (RegionalSHWIP),http://dx.doi.org/10.1109/access.2019.2956203,,,
dataset-620,10.1016/b978-0-12-409548-9.12065-2,,Global Forecast System,Tropical Cyclones and Hurricanes: Observations☆,,,,
dataset-620,10.1007/978-3-030-10692-8,,Global Forecast System,"Numerical Methods and Applications, 9th International Conference, NMA 2018, Borovets, Bulgaria, August 20-24, 2018, Revised Selected Papers",http://www.economia.unimi.it/pubb/wp49.pdf,,,
dataset-620,10.1007/978-981-13-3396-5_1,,Global Forecast System,Model Systematic Errors in the Annual Cycle of Monsoon: Inferences from Process-Based Diagnostics,,,,
dataset-620,10.2151/sola.2019-031,,Global Forecast System,A Case Study of the Effect of the Observation Time in 3D-Var on Near-Surface Wind Forecasts in a Limited Region,https://www.jstage.jst.go.jp/article/sola/advpub/0/advpub_2019-031/_pdf,,,
dataset-620,10.1007/978-3-030-34914-1_42,,Global Forecast System,StormSeeker: A Machine-Learning-Based Mediterranean Storm Tracer,,,,
dataset-620,10.1109/tste.2019.2940590,IEEE Transactions on Sustainable Energy,Global Forecast System,Learning Heterogeneous Features Jointly: A Deep End-to-End Framework for Multi-Step Short-Term Wind Power Prediction,,,,
dataset-620,10.1007/978-3-319-72434-8_13,,Global Forecast System,Handling Continuous Streams for Meteorological Mapping,,,,
dataset-620,10.1007/978-3-030-19823-7_32,,Global Forecast System,Long-Short Term Memory for an Effective Short-Term Weather Forecasting Model Using Surface Weather Data,,,,
dataset-620,10.1007/978-3-030-21565-1,,Global Forecast System,"Virtual, Augmented and Mixed Reality. Applications and Case Studies, 11th International Conference, VAMR 2019, Held as Part of the 21st HCI International Conference, HCII 2019, Orlando, FL, USA, July 26–31, 2019, Proceedings, Part II",,,,
dataset-620,10.1007/978-3-030-21565-1_39,,Global Forecast System,Exploring Applications of Storm-Scale Probabilistic Warn-on-Forecast Guidance in Weather Forecasting,,,,
dataset-620,10.1007/978-3-030-22747-0_17,,Global Forecast System,Marine and Atmospheric Forecast Computational System for Nautical Sports in Guanabara Bay (Brazil),,,,
dataset-620,10.1007/978-3-319-75140-5_4,,Global Forecast System,Geoacoustic Observations on Drifting Balloon-Borne Sensors,,,,
dataset-620,10.1007/978-3-319-75140-5_14,,Global Forecast System,"Meteorology, Climatology, and Upper Atmospheric Composition for Infrasound Propagation Modeling",,,,
dataset-620,10.1007/978-3-030-19823-7,,Global Forecast System,"Artificial Intelligence Applications and Innovations, 15th IFIP WG 12.5 International Conference, AIAI 2019, Hersonissos, Crete, Greece, May 24–26, 2019, Proceedings",https://hal.archives-ouvertes.fr/hal-01523085/file/BookFrontmatter.pdf,,,
dataset-620,10.1007/978-3-030-34914-1,,Global Forecast System,"Internet and Distributed Computing Systems, 12th International Conference, IDCS 2019, Naples, Italy, October 10–12, 2019, Proceedings",,,,
dataset-620,10.2151/jmsj.2019-030,,Global Forecast System,Sensitivity of Numerical Simulations of Hurricane Joaquin (2015) to Cumulus Parameterization Schemes: Implications for Processes Controlling a Hairpin Turn in the Track,https://www.jstage.jst.go.jp/article/jmsj/advpub/0/advpub_2019-030/_pdf,,,
dataset-620,10.3390/rs11010041,,Global Forecast System,Estimating the Impact of Global Navigation Satellite System Horizontal Delay Gradients in Variational Data Assimilation,https://www.mdpi.com/2072-4292/11/1/41/pdf,,,
dataset-620,10.5194/gmd-11-5173-2018,,Global Forecast System,TPVTrack v1.0: a watershed segmentation and overlap correspondence method for tracking tropopause polar vortices,https://www.geosci-model-dev.net/11/5173/2018/gmd-11-5173-2018.pdf,,,
dataset-620,10.3390/jmse7010001,,Global Forecast System,An Operational Marine Oil Spill Forecasting Tool for the Management of Emergencies in the Italian Seas,https://www.mdpi.com/2077-1312/7/1/1/pdf,,,
dataset-620,10.5194/acp-2018-1249,,Global Forecast System,RAMS-MLEF Atmosphere-Aerosol Coupled Data Assimilation: A Case Study of A Dust Event over the Arabian Peninsula on 4 August 2016,https://www.atmos-chem-phys-discuss.net/acp-2018-1249/acp-2018-1249.pdf,,,
dataset-620,10.1029/2017jd028170,Journal of Geophysical Research Atmospheres,Global Forecast System,Signatures of Heavy Precipitation on the Thermodynamics of Clouds Seen From Satellite: Changes Observed in Temperature Lapse Rates and Missed by Weather Analyses,,,,
dataset-620,10.1117/12.2502434,,Global Forecast System,GFS model-based short-term fire weather forecasting,,,,
dataset-620,10.5194/acp-18-17405-2018,,Global Forecast System,Evaluation of autoconversion and accretion enhancement factors in general circulation model warm-rain parameterizations using ground-based measurements over the Azores,https://www.atmos-chem-phys.net/18/17405/2018/acp-18-17405-2018.pdf,,,
dataset-620,10.5194/acp-18-17387-2018,,Global Forecast System,The impact of multi-species surface chemical observation assimilation on air quality forecasts in China,https://www.atmos-chem-phys.net/18/17387/2018/acp-18-17387-2018.pdf,,,
dataset-620,10.1080/01431161.2018.1488288,International Journal of Remote Sensing,Global Forecast System,Assessment of WRF microphysics schemes in simulation of extreme precipitation events based on microwave radiative signatures,,,,
dataset-620,10.1016/j.solener.2018.10.080,Solar Energy,Global Forecast System,Assessing model performance of daily solar irradiance forecasts over Australia,,,,
dataset-620,10.1016/j.atmosres.2018.07.015,Atmospheric Research,Global Forecast System,"Effect of sea breeze propagation on the urban boundary layer of the metropolitan region of Sao Paulo, Brazil",,,,
dataset-620,10.1038/s41598-018-26344-1,,Global Forecast System,Mitigation of severe urban haze pollution by a precision air pollution control approach,https://www.nature.com/articles/s41598-018-26344-1.pdf,,,
dataset-620,10.1109/isape.2018.8634353,,Global Forecast System,A Method of Retrieving Tropospheric Refractivity Above Ocean Surface using GNSS,,,,
dataset-620,10.1175/mwr-d-18-0089.1,Monthly Weather Review,Global Forecast System,An Observing System Simulation Experiment with a Constellation of Radio Occultation Satellites1 An Observing System Simulation Experiment with a Constellation of Radio Occultation Satellites1,,,,
