datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-621,10.1111/mono.12410,Monographs of the Society for Research in Child Development,ISD,Toward a Developmental Science of Politics,,,,
dataset-621,10.1109/5gwf.2019.8911616,,ISD,A Simulation Study on Handover in LTE Ultra-Small Cell Deployment: A 5G Challenge,,,,
dataset-621,10.23919/epe.2019.8915539,,ISD,A New Method for Measuring Parasitics of Super Junction Power MOSFETs,,,,
dataset-621,10.1016/j.ijms.2019.06.006,,ISD,Aniline derivative/DHB/alkali metal matrices for reflectron mode MALDI-TOF and TOF/TOF MS analysis of unmodified sialylated oligosaccharides and glycopeptides,https://doi.org/10.1016/j.ijms.2019.06.006,,,
dataset-621,10.1007/s00192-019-04123-4,International Urogynecology Journal,ISD,AUGS/IUGA Scientific Meeting,,,,
dataset-621,10.1057/s41254-019-00115-9,Place Branding and Public Diplomacy,ISD,Identifying Sports Diplomacy Resources as Soft Power Tools,,,,
dataset-621,10.1109/vtcfall.2019.8891588,2019 IEEE 89th Vehicular Technology Conference (VTC2019-Spring),ISD,Narrowband Internet of Things 5G Performance,,,,
dataset-621,10.1109/irmmw-thz.2019.8874198,"2015 40th International Conference on Infrared, Millimeter, and Terahertz waves (IRMMW-THz)",ISD,High Performance Graphene Ballistic Rectifiers for THz detection,,,,
dataset-621,10.22146/jnteti.v8i3.525,Jurnal Nasional Teknik Elektro dan Teknologi Informasi,ISD,Perbandingan Penggunaan Teknik Diversity pada Jaringan Gelombang Mikro di Lingkungan Danau,,,,
dataset-621,10.5603/pjnns.a2019.0034,Neurologia i Neurochirurgia Polska,ISD,"Epidemiological analysis of hospitalisations due to recurrent stroke in the Silesian Province, Poland, between 2009 and 2015",,,,
dataset-621,10.1089/jwh.2018.7567,,ISD,Early Feasibility Study to Evaluate the Viveve System for Female Stress Urinary Incontinence: Interim 6-Month Report,,,,
dataset-621,10.1515/jqas-2017-0100,Journal of Quantitative Analysis in Sports,ISD,Competitive balance with unbalanced schedules,,,,
dataset-621,10.1002/9783527814480,,ISD,The New International System of Units (SI),,,,
dataset-621,10.1007/s10653-019-00393-5,Environmental Geochemistry and Health,ISD,"Quality criteria for groundwater use from a rural part of Wanaparthy District, Telangana State, India, through ionic spatial distribution (ISD), entropy water quality index (EWQI) and principal component analysis (PCA)",,,,
dataset-621,10.1039/c9tc03064f,Journal of Materials Chemistry C,ISD,Solution-processed thin films of a charge transfer complex for ambipolar field-effect transistors,,,,
dataset-621,10.1093/geronb/gbx177,,ISD,Long-term Associations Between Physical Frailty and Performance in Specific Cognitive Domains,https://doi.org/10.1093/geronb/gbx177,,,
dataset-621,10.1101/742940,bioRxiv,ISD,Mg2+ Impacts the Twister Ribozyme through Push-Pull Stabilization of Non-Sequential Phosphate Pairs,,,,
dataset-621,10.1080/14737167.2019.1650024,Expert Review of Pharmacoeconomics & Outcomes Research,ISD,The compliance and cost-effectiveness of smartphone urinalysis albumin screening for people with diabetes in England,,,,
dataset-621,10.3390/app9163431,,ISD,Technical Performance of an Inflatable Solar Dryer for Drying Amaranth Leaves in Kenya,http://dx.doi.org/10.3390/app9163431,,,
dataset-621,10.1002/ange.201904966,Angewandte Chemie,ISD,Significant Difference in Semiconducting Properties of Isomeric All‐Acceptor Polymers Synthesized via Direct Arylation Polycondensation,,,,
dataset-621,10.1080/15481603.2019.1581475,GIScience & Remote Sensing,ISD,A literature synthesis of LiDAR applications in transportation: feature extraction and geometric assessments of highways,,,,
dataset-621,10.19723/j.issn.1671-167x.2019.04.017,Beijing Da Xue Xue Bao,ISD,[Long-term follow-up of the efficacy of tension-free vaginal tape and trans-obturator tape for different types of stress urinary incontinence].,,,,
dataset-621,10.1101/737452,bioRxiv,ISD,"Readthrough errors purge deleterious cryptic sequences, facilitating the birth of coding sequences",,,,
dataset-621,10.1371/journal.ppat.1007899,,ISD,STING is required for host defense against neuropathological West Nile virus infection,http://dx.doi.org/10.1371/journal.ppat.1007899,,,
dataset-621,10.1101/735175,bioRxiv,ISD,Synteny-based analyses indicate that sequence divergence is not the main source of orphan genes,,,,
dataset-621,10.1007/s11427-018-9509-y,Science China Life Sciences,ISD,Influence of the degree of donor bone marrow hyperplasia on patient clinical outcomes after allogeneic hematopoietic stem cell transplantation,,,,
dataset-621,10.1002/9783527813872.ch11,,ISD,Electronic Memory Devices Based on Solution‐Processable Nanostructured Materials,,,,
dataset-621,10.1380/vss.62.476,Vacuum and Surface Science,ISD,大強度陽子加速器真空システムにおける主排気ポンプとしてのターボ分子ポンプの実績,,,,
dataset-621,10.1080/13803395.2019.1617249,Journal of Clinical and Experimental Neuropsychology,ISD,Intraindividual variability in children is related to informant ratings of attention and executive function,,,,
dataset-621,10.1080/0161956x.2019.1648953,Peabody Journal of Education,ISD,From Desegregation to Privatization: A Critical Race Policy Analysis of School Choice and Educational Opportunity in North Carolina,,,,
dataset-621,10.3389/fpls.2019.01020,,ISD,Analysis and Modeling of the Variations of Root Branching Density Within Individual Plants and Among Species,http://dx.doi.org/10.3389/fpls.2019.01020,,,
dataset-621,10.1111/isj.12260,Information Systems Journal,ISD,Twenty‐five years of the Information Systems Journal: A bibliometric and ontological overview,,,,
dataset-621,10.1080/03772063.2019.1644970,IETE Journal of Research,ISD,Isolated Operation of Micro Grid Under Transient Conditions Using AI-Based VF Controller,,,,
dataset-621,10.1101/19003012,bioRxiv,ISD,Improvements in the incidence and survival of cancer and cardiovascular but not infectious disease have driven recent mortality improvements in Scotland: nationwide cohort study of linked hospital admission and death records 2001-2016,,,,
dataset-621,10.3390/pr7080512,,ISD,Determination of the Potential Impact of Domestic Anaerobic Digester Systems: A Community Based Research Initiative in Rural Bangladesh,http://dx.doi.org/10.3390/pr7080512,,,
dataset-621,10.1007/s10694-019-00894-w,Fire Technology,ISD,Full-Scale Informal Settlement Dwelling Fire Experiments and Development of Numerical Models,,,,
dataset-621,10.1007/s40846-019-00485-8,Journal of Medical and Biological Engineering,ISD,Design of a Lumbar Interspinous Fixation Device for Minimally Invasive Surgery and Spine Motion Stabilization,,,,
dataset-621,10.1039/c9tc02461a,Journal of Materials Chemistry C,ISD,A two-dimensional cross-linked polythiophene network,,,,
dataset-621,10.1115/1.4044049,Journal of Nondestructive Evaluation Diagnostics and Prognostics of Engineering Systems,ISD,Optimum Color and Contrast Enhancement for Online Ferrography Image Restoration,,,,
dataset-621,10.15448/2178-3640.2019.1.33154,BELT – Brazilian English Language Teaching Journal,ISD,A didactic model for the genre ‘scientific article’: contributions to the teaching of Portuguese as an Additional Language,,,,
dataset-621,10.1093/jge/gxz046,Journal of Geophysics and Engineering,ISD,Nonconvex optimization-based inverse spectral decomposition,,,,
dataset-621,10.1016/j.jsv.2019.03.021,Journal of Sound and Vibration,ISD,Examination of the vibroacoustic behavior of a grid-stiffened panel with applied passive constrained layer damping,,,,
dataset-621,10.1016/j.ijinfomgt.2018.12.017,International Journal of Information Management,ISD,"Changes in roles, responsibilities and ownership in organizing master data management",,,,
dataset-621,10.1007/s00430-019-00582-0,Medical Microbiology and Immunology,ISD,Coevolution pays off: Herpesviruses have the license to escape the DNA sensing pathway,,,,
dataset-621,10.24812/nictkenkyuhoukoku.12.63_530,,ISD,5.8. レーザによる下部電離層観測,,,,
dataset-621,10.1002/nau.24118,Neurourology and Urodynamics,ISD,ICS 2019 Gothenburg Scientific Programme,,,,
dataset-621,10.1007/s13361-019-02208-4,Journal of The American Society for Mass Spectrometry,ISD,Soft Matrix–Assisted Laser Desorption/Ionization for Labile Glycoconjugates,,,,
dataset-621,10.24963/ijcai.2019/828,,ISD,Simultaneous Prediction Intervals for Patient-Specific Survival Curves,,,,
dataset-621,10.1109/asiajcis.2019.00008,,ISD,Identification Scheme Based on the Binary Syndrome Decoding Problem Using High-Density Parity-Check Matrices,,,,
dataset-621,10.2139/ssrn.3439663,SSRN Electronic Journal,ISD,Existing and Projected Infrastructure Capacities Motivate Alternatives to 'All-Electric' Heating Decarbonization,,,,
dataset-621,10.1016/j.diii.2019.07.011,Diagnostic and Interventional Imaging,ISD,How reproducible are classical and new CT-pelvimetry measurements?,,,,
dataset-621,10.1088/1742-6596/1299/1/012053,,ISD,A Systematic Mapping Study of Architectural Models for Achieving Utility in the Cloud,http://dx.doi.org/10.1088/1742-6596/1299/1/012053,,,
dataset-621,10.1007/s00125-019-4891-4,,ISD,"Consequences of being overweight or obese during pregnancy on diabetes in the offspring: a record linkage study in Aberdeen, Scotland",https://link.springer.com/content/pdf/10.1007%2Fs00125-019-4891-4.pdf,,,
dataset-621,10.1136/archdischild-2018-316228,,ISD,Falling admissions to hospital with febrile seizures in the UK,http://aura.abdn.ac.uk/bitstream/2164/12309/1/As_re_resubmitted_to_ADC.pdf,,,
dataset-621,10.1016/j.jss.2019.04.057,Journal of Systems and Software,ISD,The Role of Sprint Planning and Feedback in Game Development Projects: Implications for Game Quality,,,,
dataset-621,10.1016/j.psep.2019.05.033,Process Safety and Environmental Protection,ISD,Process equipment common attributes for inherently safer process design at preliminary design stage,,,,
dataset-621,10.1016/j.renene.2019.02.069,Renewable Energy,ISD,Improvement of the hourly global solar model and solar radiation for air-conditioning design in China,,,,
dataset-621,10.1007/s10115-018-1274-y,Knowledge and Information Systems,ISD,Virus propagation: threshold conditions for multiple profile networks,,,,
dataset-621,10.1029/2019ms001629,,ISD,An Overview of the Atmospheric Component of the Energy Exascale Earth System Model,https://agupubs.onlinelibrary.wiley.com/doi/pdf/10.1029/2019MS001629,,,
dataset-621,10.1103/physrevmaterials.3.083401,Physical Review Materials,ISD,Phase-field investigation of the coarsening of porous structures by surface diffusion,,,,
dataset-621,10.1002/nau.23877,Neurourology and Urodynamics,ISD,Complications of urethral bulking therapy for female stress urinary incontinence,,,,
dataset-621,10.1002/ett.3570,Transactions on Emerging Telecommunications Technologies,ISD,Regression model for seamless mobility in LTE‐A HetNets,,,,
dataset-621,10.1002/nau.23839,Neurourology and Urodynamics,ISD,Evaluation and treatment of female stress urinary incontinence after pelvic radiotherapy,,,,
dataset-621,10.1002/nau.23833,Neurourology and Urodynamics,ISD,AMS‐800 Artificial urinary sphincter in female patients with stress urinary incontinence: A systematic review,,,,
dataset-621,10.1002/nau.24030,Neurourology and Urodynamics,ISD,Midurethral slings for treatment of stress urinary incontinence review,,,,
dataset-621,10.1007/s12599-018-0557-x,Business & Information Systems Engineering,ISD,A Value Co-creation Perspective on Information Systems Analysis and Design,,,,
dataset-621,10.1016/j.aap.2019.04.022,Accident Analysis & Prevention,ISD,Engineering judgment and road safety,,,,
dataset-621,10.1111/apt.15320,,ISD,"Uptake of endoscopic screening for gastroesophageal varices and factors associated with variceal bleeding in patients with chronic hepatitis C infection and compensated cirrhosis, 2005‐2016: a national database linkage study",https://onlinelibrary.wiley.com/doi/pdf/10.1111/apt.15320,,,
dataset-621,10.1038/s41409-018-0406-z,Bone Marrow Transplantation,ISD,Chemotherapy plus DLI for relapse after haploidentical HSCT: the biological characteristics of relapse influences clinical outcomes of acute leukemia patients,,,,
dataset-621,10.1103/physrevapplied.12.024018,Physical Review Applied,ISD,Imaging Graphene Field-Effect Transistors on Diamond Using Nitrogen-Vacancy Microscopy,,,,
dataset-621,10.1177/1523422319851437,Advances in Developing Human Resources,ISD,Toward Agentic HRD: A Translational Model of Albert Bandura’s Human Agency Theory,,,,
dataset-621,10.1534/genetics.119.302187,,ISD,Differences Between the Raw Material and the Products of de Novo Gene Birth Can Result from Mutational Biases,https://www.genetics.org/content/genetics/early/2019/06/21/genetics.119.302187.full.pdf,,,
dataset-621,10.1016/j.ab.2019.05.006,Analytical Biochemistry,ISD,Assessment of protein extraction and digestion efficiency of well-established shotgun protocols for heart proteomics,,,,
dataset-621,10.1016/j.bja.2019.02.025,,ISD,Cardiac output monitoring in a porcine model using the inspired sinewave technique: a proof-of-concept study,https://doi.org/10.1016/j.bja.2019.02.025,,,
dataset-621,10.1109/iccchina.2019.8855907,,ISD,Non-Orthogonal Coded Access Based Uplink Grant-Free Transmission for URLLC,,,,
dataset-621,10.1002/admt.201900108,Advanced Materials Technologies,ISD,Recent Progress in 2D Layered III–VI Semiconductors and their Heterostructures for Optoelectronic Device Applications,,,,
dataset-621,10.14900/cjpt.46s1.h2-211_2,,ISD,側方リーチにおける骨盤側方傾斜角と重心移動速度について,,,,
dataset-621,10.23919/jcc.2019.08.008,China Communications,ISD,Spectrum allocation and performance analysis for backhauling of UAV assisted cellular network,,,,
dataset-621,10.1002/nau.23878,,ISD,Autologous rectus fascia sling for treatment of stress urinary incontinence in women: A review of the literature,https://escholarship.org/content/qt4vf079w3/qt4vf079w3.pdf?t=pudr6s,,,
dataset-621,10.1109/jcn.2019.000024,Journal of Communications and Networks,ISD,Delay-aware fountain codes for video streaming with optimal sampling strategy,,,,
dataset-621,10.3310/hta23400,Health Technology Assessment,ISD,The 4 'A's test for detecting delirium in acute medical patients: a diagnostic accuracy study,,,,
dataset-621,10.1016/j.ssmph.2019.100421,,ISD,Do traditional economic theories of free riding behavior explain spatial clustering of HPV vaccine uptake?,https://doi.org/10.1016/j.ssmph.2019.100421,,,
dataset-621,10.24812/nictkenkyuhoukoku.24.127_121,,ISD,電離層観測衛星(ISS)研究運用システム,,,,
dataset-621,10.1177/0013161x18809343,Educational Administration Quarterly,ISD,The Relationship Between Open Enrollment and School Bond Voting,,,,
dataset-621,10.1016/j.chroma.2019.04.043,Journal of Chromatography A,ISD,Targeted proteomics to monitor the extraction efficiency and levels of barley α-amylase trypsin inhibitors that are implicated in non-coeliac gluten sensitivity,,,,
dataset-621,10.1109/tcad.2018.2852740,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,ISD,Timing-Driven and Placement-Aware Multibit Register Composition,,,,
dataset-621,10.1177/0033294118783917,Psychological Reports,ISD,The Conscientious Responders Scale Helps Researchers Verify the Integrity of Personality Questionnaire Data,,,,
dataset-621,10.1002/nau.24026,Neurourology and Urodynamics,ISD,Molecular aspects of collagenolysis associated with stress urinary incontinence in women with urethral hypermobility vs intrinsic sphincter deficiency,,,,
dataset-621,10.1111/cobi.13278,,ISD,On allegations of invasive species denialism,https://onlinelibrary.wiley.com/doi/pdf/10.1111/cobi.13278,,,
dataset-621,10.1111/1462-2920.14575,,ISD,Guttation capsules containing hydrogen peroxide: an evolutionarily conserved NADPH oxidase gains a role in wars between related fungi,https://onlinelibrary.wiley.com/doi/pdf/10.1111/1462-2920.14575,,,
dataset-621,10.1002/jor.24323,Journal of Orthopaedic Research®,ISD,Safe Supra‐Acetabular Pin Insertion in Relation to Intraosseous Depth,,,,
dataset-621,10.1016/j.jrp.2019.05.009,Journal of Research in Personality,ISD,Differentiating Conscientious from Indiscriminate Responders in Existing NEO-Five Factor Inventory-3 Data,,,,
dataset-621,10.1016/j.compind.2019.04.003,Computers in Industry,ISD,Is the trend your friend? An analysis of technology 4.0 investment decisions in agricultural SMEs,,,,
dataset-621,10.14900/cjpt.46s1.h2-211_1,,ISD,胸郭出口症候群の病態把握において重要な斜角筋三角底辺距離の調査,,,,
dataset-621,10.1007/s13361-019-02214-6,Journal of The American Society for Mass Spectrometry,ISD,General Mechanism of Cα–C Peptide Backbone Bond Cleavage in Matrix-Assisted Laser Desorption/Ionization In-Source Decay Mediated by Hydrogen Abstraction,,,,
dataset-621,10.1002/psb.1779,Prescriber,ISD,The polypharmacy programme in Scotland: realistic prescribing,,,,
dataset-621,10.1007/s00122-019-03362-9,,ISD,Genetics for low correlation between Fusarium head blight disease and deoxynivalenol (DON) content in a bread wheat mapping population,https://link.springer.com/content/pdf/10.1007%2Fs00122-019-03362-9.pdf,,,
dataset-621,10.1109/tasc.2019.2908586,IEEE Transactions on Applied Superconductivity,ISD,Status of the European Union Project FASTGRID,,,,
dataset-621,10.1002/pds.4864,Pharmacoepidemiology and Drug Safety,ISD,Abstracts,,,,
dataset-621,10.1016/j.socscimed.2019.05.048,,ISD,Details matter: Physician responses to multiple payments for the same activity,https://doi.org/10.1016/j.socscimed.2019.05.048,,,
dataset-621,10.1007/s10706-018-00776-y,Geotechnical and Geological Engineering,ISD,Case of Rock Burst Danger and Its Prediction and Prevention in Tunneling and Mining Period at an Irregular Coal Face,,,,
dataset-621,10.1007/s11701-018-0897-z,Journal of Robotic Surgery,ISD,Design methodology for a simulator of a robotic surgical system,,,,
dataset-621,10.1177/0017896919829775,Health Education Journal,ISD,Food and physical literacy: Exploring an obesity prevention approach using formative research,,,,
dataset-621,10.1016/j.desal.2019.03.012,Desalination,ISD,An optimization strategy for a forward osmosis-reverse osmosis hybrid process for wastewater reuse and seawater desalination: A modeling study,,,,
dataset-621,10.1016/j.mechatronics.2019.05.002,Mechatronics,ISD,Optimal design and experimental research of vehicle suspension based on a hydraulic electric inerter,,,,
dataset-621,10.1016/j.jaad.2019.08.055,Journal of the American Academy of Dermatology,ISD,"Gummy Smile, Dermatologist or Dentist?",,,,
dataset-621,,arXiv,ISD,Code based Cryptography: Classic McEliece,,,,
dataset-621,10.3390/app9153018,,ISD,QoS-Guaranteed Radio Resource Management in LTE-A Co-Channel Networks with Dual Connectivity,http://dx.doi.org/10.3390/app9153018,,,
dataset-621,10.11646/zootaxa.4647.1.6,Zootaxa,ISD,"Active postlarval forms of plume-footed Eatoniana (Trombidiformes: Parasitengona, Erythraeidae) in the Eocene Baltic amber",,,,
dataset-621,10.1080/19420862.2019.1635865,,ISD,"Characterization and prediction of positional 4-hydroxyproline and sulfotyrosine, two post-translational modifications that can occur at substantial levels in CHO cells-expressed biotherapeutics",https://www.tandfonline.com/doi/pdf/10.1080/19420862.2019.1635865?needAccess=true,,,
dataset-621,10.1093/ije/dyz137,,ISD,Data Resource Profile: The Systemic Anti-Cancer Therapy (SACT) Dataset,https://doi.org/10.1093/ije/dyz137,,,
dataset-621,10.1108/itp-02-2018-0102,Information Technology and People,ISD,Breaking the flow: a study of contradictions in information systems development (ISD),,,,
dataset-621,10.3390/en12142828,,ISD,Realization of Licensed/Unlicensed Spectrum Sharing Using eICIC in Indoor Small Cells for High Spectral and Energy Efficiencies of 5G Networks,https://www.mdpi.com/1996-1073/12/14/2828/pdf,,,
dataset-621,10.1002/joc.6212,International Journal of Climatology,ISD,Nonstationarity of summer temperature extremes in Texas,,,,
dataset-621,10.22478/ufpb.1807-8931.2019v15n7.46815,,ISD,Interacionismo sociodiscursivo e capacidades de linguagem: por uma pedagogia de gêneros aplicada ao ensino da leitura e da escrita,http://periodicos.ufpb.br/index.php/tematica/article/download/46815/23033,,,
dataset-621,10.1093/biolre/ioz124,,ISD,Endogenous retrovirus-encoded Syncytin-2 contributes to exosome-mediated immunosuppression of T cells,https://doi.org/10.1093/biolre/ioz124,,,
dataset-621,10.5194/esd-2019-39,,ISD,Changes in statistical distributions of sub-daily surface temperatures and wind speed,https://www.earth-syst-dynam-discuss.net/esd-2019-39/esd-2019-39.pdf,,,
dataset-621,10.1002/9781119529132,,ISD,"Guidelines for Investigating Process Safety Incidents, Third Edition",,,,
dataset-621,10.3390/heritage2030119,,ISD,"GC/MS Characterization of Beeswax, Protein, Gum, Resin, and Oil in Romano-Egyptian Paintings",https://www.mdpi.com/2571-9408/2/3/119/pdf,,,
dataset-621,10.1080/13557858.2019.1643009,,ISD,Differences in ill health and in socioeconomic inequalities in health by ethnic groups: a cross-sectional study using 2011 Scottish census,https://www.tandfonline.com/doi/pdf/10.1080/13557858.2019.1643009?needAccess=true,,,
dataset-621,10.1002/ijc.32126,International Journal of Cancer,ISD,Increased risk of HPV‐associated genital cancers in men and women as a consequence of pre‐invasive disease,,,,
dataset-621,10.3390/app9142820,,ISD,Experimental Study of High-Strength Concrete-Steel Plate Composite Shear Walls,https://www.mdpi.com/2076-3417/9/14/2820/pdf,,,
dataset-621,10.1108/itpd-05-2019-0002,,ISD,"Financial development, openness in financial services trade and economic growth",https://www.emerald.com:443/insight/content/doi/10.1108/ITPD-05-2019-0002/full/pdf?title=financial-development-openness-in-financial-services-trade-and-economic-growth-a-panel-data-analysis-in-brics-economies,,,
dataset-621,10.1117/12.2536209,,ISD,PROBA-3 formation-flying metrology: algorithms for the shadow position sensor system,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/11180/1118082/PROBA-3-formation-flying-metrology--algorithms-for-the-shadow/10.1117/12.2536209.pdf,,,
dataset-621,10.3390/jcm8071017,,ISD,"Determinants of Early Response to Low-Intensity Extracorporeal Shockwaves for the Treatment of Vasculogenic Erectile Dysfunction: An Open-Label, Prospective Study",https://www.mdpi.com/2077-0383/8/7/1017/pdf,,,
dataset-621,10.1101/699066,,ISD,LRRK2 regulates innate immune responses and neuroinflammation during Mycobacterium tuberculosis infection,https://www.biorxiv.org/content/biorxiv/early/2019/07/11/699066.full.pdf,,,
dataset-621,10.1002/poi3.210,,ISD,Countering Violent Extremism Online: The Experiences of Informal Counter Messaging Actors,https://onlinelibrary.wiley.com/doi/pdf/10.1002/poi3.210,,,
dataset-621,10.1088/2053-1591/ab2d86,Materials Research Express,ISD,Effect of adding graphite nano/micro platelets on salt freeze-thaw resistance of nano-modificent concrete,,,,
dataset-621,10.1039/c9ra03648b,,ISD,Metal phthalocyanine organic thin-film transistors: changes in electrical performance and stability in response to temperature and environment,https://pubs.rsc.org/en/content/articlepdf/2019/ra/c9ra03648b,,,
dataset-621,10.1039/c9ta04470a,Journal of Materials Chemistry A,ISD,Thickness-dependent bandgap and electrical properties of GeP nanosheets,,,,
dataset-621,10.1088/1755-1315/252/2/022119,,ISD,Structural Design and Inertial Impact Analysis of Vehicle ISD Suspension,https://iopscience.iop.org/article/10.1088/1755-1315/252/2/022119/pdf,,,
dataset-621,10.3127/ajis.v23i0.1847,,ISD,Designing TRiDS: Treatments for Risks in Design Science,https://journal.acs.org.au/index.php/ajis/article/download/1847/893,,,
dataset-621,10.1371/journal.pone.0216350,,ISD,What causes the burden of stroke in Scotland? A comparative risk assessment approach linking the Scottish Health Survey to administrative health data,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0216350&type=printable,,,
dataset-621,10.3390/app9132744,,ISD,Power Control and Link Selection for Wireless Relay Networks with Hybrid Energy Sources,https://www.mdpi.com/2076-3417/9/13/2744/pdf,,,
dataset-621,10.15381/rivep.v30i2.14887,,ISD,Metabolitos sanguíneos y parámetros zootécnicos en lechones destetados a dos edades y con adición de antimicrobianos en el alimento,https://revistasinvestigacion.unmsm.edu.pe/index.php/veterinaria/article/download/14887/14063,,,
dataset-621,10.1080/10409238.2019.1659227,Critical Reviews in Biochemistry and Molecular Biology,ISD,Current insights into the mechanism of mammalian immunoglobulin class switch recombination,,,,
dataset-621,10.3389/fmicb.2019.01426,,ISD,Interferon-Inducible Protein 16 (IFI16) Has a Broad-Spectrum Binding Ability Against ssDNA Targets: An Evolutionary Hypothesis for Antiretroviral Checkpoint,https://www.frontiersin.org/articles/10.3389/fmicb.2019.01426/pdf,,,
dataset-621,10.3389/fnbeh.2019.00148,,ISD,Social Housing Conditions Modulate the Long-Lasting Increase in Cocaine Reward Induced by Intermittent Social Defeat,https://www.frontiersin.org/articles/10.3389/fnbeh.2019.00148/pdf,,,
dataset-621,10.1080/00273171.2018.1563520,,ISD,The Assessment and Impact of Careless Responding in Routine Outcome Monitoring within Mental Health Care,https://www.tandfonline.com/doi/pdf/10.1080/00273171.2018.1563520?needAccess=true,,,
dataset-621,10.1111/1911-3846.12502,Contemporary Accounting Research,ISD,CEO Hedging Opportunities and the Weighting of Performance Measures in Compensation Contracts,,,,
dataset-621,10.1080/01446193.2018.1532592,Construction Management and Economics,ISD,Effect of project complexity on cost and schedule performance in transportation projects,,,,
dataset-621,10.1080/10357823.2019.1625864,Asian Studies Review,ISD,Biography and History: The Historiography of Lee Kuan Yew,,,,
dataset-621,10.1080/00207543.2018.1529444,International Journal of Production Research,ISD,Contextualisation of the complexity in the selection of developing country outsourcees by developed country outsourcers,,,,
dataset-621,10.1080/17476348.2019.1624528,,ISD,Prescribing trends of inhaler treatments for asthma and chronic obstructive pulmonary disease within a resource-constrained environment in the Scottish national health service: findings and implications,https://www.tandfonline.com/doi/pdf/10.1080/17476348.2019.1624528?needAccess=true,,,
dataset-621,10.9771/cmbio.v18i1.27590,,ISD,Métodos para detectar a doença cárie em populações: uma revisão da literatura,https://portalseer.ufba.br/index.php/cmbio/article/download/27590/19155,,,
dataset-621,10.1007/s00779-019-01254-9,Personal and Ubiquitous Computing,ISD,Basketball culture event detection based on comprehensive integrated method,,,,
dataset-621,10.1101/688275,,ISD,Independent Control of the Thermodynamic and Kinetic Properties of Aptamer Switches,https://www.biorxiv.org/content/biorxiv/early/2019/07/02/688275.full.pdf,,,
dataset-621,10.1088/1755-1315/268/1/012164,,ISD,Early warning system on flood hazard in river flow area based on radio frequency,https://iopscience.iop.org/article/10.1088/1755-1315/268/1/012164/pdf,,,
dataset-621,10.5194/nhess-2019-197,,ISD,Evaluation of Global Fire Weather Database re-analysis and short-term forecast products,https://www.nat-hazards-earth-syst-sci-discuss.net/nhess-2019-197/nhess-2019-197.pdf,,,
dataset-621,10.11591/ijeecs.v15.i1.pp104-112,,ISD,Develop and implementation of PC based controller for humanoid robot using digital potentiometer,https://www.iaescore.com/journals/index.php/IJEECS/article/download/17554/12699,,,
dataset-621,10.5433/1519-5392.2019v19n1p309,Entretextos,ISD,Entre o trabalho planificado e o realizado: configurações do agir docente de uma professora de Inglês para crianças no estágio supervisionado,,,,
dataset-621,10.1371/journal.ppat.1007883,,ISD,HIV and HCV augments inflammatory responses through increased TREM-1 expression and signaling in Kupffer and Myeloid cells,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1007883&type=printable,,,
dataset-621,10.5433/1519-5392.2019v19n1p65,Entretextos,ISD,A reescrita do gênero “resumo escolar” mediada pela lista de controle/constatações,,,,
dataset-621,10.5433/1519-5392.2019v19n1p109,Entretextos,ISD,“MC's de verdade não desejam sociedades sem diversidade”: o rap LGBT nas aulas de língua inglesa,,,,
dataset-621,10.5433/1519-5392.2019v19n1p193,Entretextos,ISD,O gênero micronarrativa em contexto digital pela perspectiva do Interacionismo Sociodiscursivo,,,,
dataset-621,10.5433/1519-5392.2019v19n1p331,Entretextos,ISD,Entre dizeres e fazeres: evidências de um processo de formação continuada,,,,
dataset-621,10.5433/1519-5392.2019v19n1p241,Entretextos,ISD,Produção de sequência didática com base no gênero infográfico em língua inglesa: um olhar para o processo de transposição didática,,,,
dataset-621,10.5433/1519-5392.2019v19n1p227,Entretextos,ISD,A realização da sequência narrativa no cordel,,,,
dataset-621,10.5433/1519-5392.2019v19n1p143,Entretextos,ISD,A Parábola como instrumento linguístico mediador na pedagogia de Jesus acerca do Reino,,,,
dataset-621,10.5433/1519-5392.2019v19n1p87,Entretextos,ISD,O gênero textual biografia como eixo organizador de uma proposta de intervenção didática na educação básica,,,,
dataset-621,10.1007/s00603-019-1734-z,Rock Mechanics and Rock Engineering,ISD,Evaluation on the Minimum Principal Stress State and Potential Hydraulic Jacking from the Shotcrete-Lined Pressure Tunnel: A Case from Nepal,,,,
dataset-621,10.1016/j.purol.2019.03.002,Progrès en Urologie,ISD,Sphincter urinaire artificiel robot chez la femme : début d’expérience,,,,
dataset-621,10.1038/s41409-019-0559-4,,ISD,The 45th Annual Meeting of the European Society for Blood and Marrow Transplantation: Physicians – Poster Session,https://www.nature.com/articles/s41409-019-0559-4.pdf,,,
dataset-621,10.1111/jsbm.12325,Journal of Small Business Management,ISD,Behavioral Integration as a Relational Governance Mechanism in Family Firms—The Moderating Role of Family Involvement in Management,,,,
dataset-621,10.1080/20464177.2019.1632673,Journal of Marine Engineering & Technology,ISD,Vibration performance improvement of D/G-set employing inerter-rubber vibration isolator,,,,
