datasets,doi,journal,search_term,title,url,valid?,notes,pdf
dataset-623,10.1371/journal.pone.0027388,PLoS ONE,C-CAP,Evaluating Tidal Marsh Sustainability in the Face of Sea-Level Rise: A Hybrid Modeling Approach Applied to San Francisco Bay,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0027388&type=printable,,,
dataset-623,10.1016/j.foreco.2011.07.024,Forest Ecology and Management,C-CAP,"A spatial analysis of forest management and its contribution to maintaining the extent of shrubland habitat in southern New England, United States",,,,
dataset-623,10.1016/j.ejcb.2010.11.011,European Journal of Cell Biology,C-CAP,Actin regulation in the malaria parasite,,,,
dataset-623,10.1201/b11222-30,,C-CAP,Hyperspectral Remote Sensing of Wetland Vegetation,,,,
dataset-623,10.5772/24158,,C-CAP,California Coastal - Cooling a Reverse Reaction from Global Warming General Circulation and Mesoscale Effects,https://www.intechopen.com/chapter/pdf-download/21117,,,
dataset-623,10.1007/s00267-011-9690-8,Environmental Management,C-CAP,The Vulnverability Cube: A Multi-Dimensional Framework for Assessing Relative Vulnerability,https://link.springer.com/content/pdf/10.1007%2Fs00267-011-9690-8.pdf,,,
dataset-623,10.1175/2011mwr3611.1,Monthly Weather Review,C-CAP,"Hurricane Gustav (2008) Waves and Storm Surge: Hindcast, Synoptic Analysis, and Validation in Southern Louisiana",,,,
dataset-623,10.3390/rs3071516,Remote Sensing,C-CAP,"Shoreline Change along Sheltered Coastlines: Insights from the Neuse River Estuary, NC, USA",https://www.mdpi.com/2072-4292/3/7/1516/pdf,,,
dataset-623,10.1109/geoinformatics.2011.5981058,,C-CAP,"Data Application of Multi-temporal and Multi-source Data for Land Cover Change Detection in Guam, USA",,,,
dataset-623,10.2984/65.2.195,Pacific Science,C-CAP,Stream Nutrient Concentrations on the Windward Coast of Hawaii Island and Their Relationship to Watershed Characteristics1,http://scholarspace.manoa.hawaii.edu/bitstream/10125/23220/1/vol65n2-195-218.pdf,,,
dataset-623,10.1007/s12237-010-9371-5,Chesapeake Science,C-CAP,Twelve-Year Mapping and Change Analysis of Eelgrass (Zostera marina) Areal Abundance in Massachusetts (USA) Identifies Statewide Declines,http://www.chesapeake.org/stac/downloads/habitat STAC/Costello and Kenworthy E%26C 2011.pdf,,,
dataset-623,10.1007/s11852-010-0127-y,Journal of Coastal Conservation,C-CAP,"An assessment of coastal land-use and land-cover change from 1974–2008 in the vicinity of Mobile Bay, Alabama",,,,
dataset-623,10.1371/journal.pone.0017407,PLoS ONE,C-CAP,Building Regional Threat-Based Networks for Estuaries in the Western United States,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0017407&type=printable,,,
dataset-623,10.1002/9781118687659,,C-CAP,Remote Sensing and Global Environmental Change,http://doi.org/10.1002/9781118687659,,,
dataset-623,10.1007/s10661-010-1381-z,Environmental Monitoring and Assessment,C-CAP,"An environmental assessment of a small shallow lake (Little Black Lake, MI) threatened by urbanization",,,,
dataset-623,10.1007/s13131-011-0088-5,Acta Oceanologica Sinica,C-CAP,"Impacts of Typhoons Tianying and Dawei on seagrass distribution in Xincun Bay, Hainan Province, China",,,,
dataset-623,10.1016/b978-0-12-374711-2.00110-8,,C-CAP,1.09 Application of Estuarine and Coastal Classifications in Marine Spatial Management,,,,
dataset-623,10.1016/b978-0-323-06387-6.00167-7,,C-CAP,Chapter 160 Topographic Analysis in Keratorefractive Surgery,,,,
dataset-623,10.1355/9789814279956-013,,C-CAP,6. Watershed Management for Sustainability in Tropical Watersheds: An Integrated Hydrologic Modelling Approach,,,,
dataset-623,10.1355/9789814279956-002,,C-CAP,FIGURES,,,,
dataset-623,10.1016/j.ecss.2010.09.004,Estuarine Coastal and Shelf Science,C-CAP,Empirical relationship between eelgrass extent and predicted watershed-derived nitrogen loading for shallow New England estuaries,,,,
dataset-623,10.1016/j.aquabot.2010.08.005,Aquatic Botany,C-CAP,Eelgrass recovery after nutrient enrichment reversal,,,,
dataset-623,10.1007/s10980-010-9511-0,Landscape Ecology,C-CAP,Biodiversity is associated with indicators of soil ecosystem functions over a landscape gradient of agricultural intensification,,,,
dataset-623,10.1016/s1388-2457(10)60659-1,Clinical Neurophysiology,C-CAP,P10-6 Use of changes in specific nerve excitability parameters as a biomarker for the blockade of HCN/Ih by Org 34167,,,,
dataset-623,10.1016/s1388-2457(10)60663-3,Clinical Neurophysiology,C-CAP,P10-10 A new single-trial-EEG-based BCI — Validation of quantification method of type II modeling,,,,
dataset-623,10.1016/s1388-2457(10)60661-x,Clinical Neurophysiology,C-CAP,P10-8 Reduced heart rate dynamics associated with antipsychotic-induced subjective inner restlessness in schizophrenia,,,,
dataset-623,10.1016/s1388-2457(10)60662-1,Clinical Neurophysiology,C-CAP,P10-9 Co-application of the membrane impermeable local anaesthetic QX-314 with lidocaine produces a selective and prolonged block of unmyelinated fibres,,,,
dataset-623,10.1016/s1388-2457(10)60660-8,Clinical Neurophysiology,C-CAP,P10-7 Diminished heart rate variability associated with the severity of psychotic symptoms in schizophrenia,,,,
dataset-623,10.2112/jcoastres-d-09-00117.1,Journal of Coastal Research,C-CAP,"Analyzing Estuarine Shoreline Change: A Case Study of Cedar Island, North Carolina",http://www.fws.gov/southeast/pubs/facts/cdrcon.pdf,,,
dataset-623,10.1016/j.jhydrol.2010.06.002,Journal of Hydrology,C-CAP,"An analysis of the relationship between land use and arsenic, vanadium, nitrate and boron contamination in the Gulf Coast aquifer of Texas",,,,
dataset-623,10.1074/jbc.m109.054916,Journal of Biological Chemistry,C-CAP,Structure and Function of a G-actin Sequestering Protein with a Vital Role in Malaria Oocyst Development inside the Mosquito Vector,http://www.jbc.org/content/285/15/11572.full.pdf,,,
dataset-623,10.1007/s00267-010-9453-y,Environmental Management,C-CAP,A Water Quality Model for Regional Stream Assessment and Conservation Strategy Development,,,,
dataset-623,10.1111/j.1752-1688.2010.00424.x,JAWRA Journal of the American Water Resources Association,C-CAP,Monitoring Regional Riparian Forest Cover Change Using Stratified Sampling and Multiresolution Imagery1,,,,
dataset-623,10.1097/icl.0b013e3181d13a90,Eye & Contact Lens Science & Clinical Practice,C-CAP,Retrospective Analysis of Vision Correction and Lens Tolerance in Keratoconus Patients Prescribed a Contact Lens With Dual Aspherical Curves,,,,
dataset-623,10.2134/jeq2009.0005,Journal of Environmental Quality,C-CAP,Nitrogen Source Tracking with δ15N Content of Coastal Wetland Plants in Hawaii,,,,
dataset-623,10.1201/9781420094428-c1,,C-CAP,Remote Sensing of Coastal Environments,,,,
dataset-623,10.1111/j.1365-2664.2009.01736.x,Journal of Applied Ecology,C-CAP,Identifying hotspots for plant invasions and forecasting focal points of further spread,https://deepblue.lib.umich.edu/bitstream/2027.42/78698/1/j.1365-2664.2009.01736.x.pdf,,,
dataset-623,10.1117/12.833135,Proceedings of SPIE,C-CAP,Surveying of spatiotemporal evolvement of tidal flat under reclamation projects with serial remote sensing images,,,,
dataset-623,10.1517/14728220903225016,Expert Opinion on Therapeutic Targets,C-CAP,RPGR and RP2: targets for the treatment of X-linked retinitis pigmentosa?,,,,
dataset-623,10.1111/j.1755-263x.2009.00073.x,Conservation Letters,C-CAP,The importance of incorporating threat for efficient targeting and evaluation of conservation investments,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1755-263X.2009.00073.x,,,
dataset-623,10.1670/08-063r1.1,Journal of Herpetology,C-CAP,Factors Influencing Occupancy Patterns of Eastern Newts across Vermont,,,,
dataset-623,10.1111/j.1468-3148.2009.00495.x,Journal of Applied Research in Intellectual Disabilities,C-CAP,Consumer‐Directed Goal Planning in the Delivery of Assistive Technology Services for People who are Ageing with Intellectual Disabilities,,,,
dataset-623,10.1016/j.rse.2008.06.020,Remote Sensing of Environment,C-CAP,Selecting and conserving lands for biodiversity: The role of remote sensing,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1030&context=usafresearch,,,
dataset-623,10.1016/j.geomorph.2009.01.009,Geomorphology,C-CAP,"Susceptibility assessment of shallow landslides on Oahu, Hawaii, under extreme-rainfall events",,,,
dataset-623,10.1007/s11270-008-9915-5,"Water, Air, & Soil Pollution",C-CAP,Water Pollution Simulation and Health Risk Assessment Through a Refined Contaminant Transport Model,,,,
dataset-623,10.1016/j.apgeog.2008.08.009,Applied Geography,C-CAP,Tsunami exposure estimation with land-cover data: Oregon and the Cascadia subduction zone,,,,
dataset-623,10.5623/geomat-2009-0023,Geomatica,C-CAP,BOOK REVIEWS,,,,
dataset-623,10.1007/978-3-540-88183-4_2,,C-CAP,Sensors and Techniques for Observing Coastal Ecosystems,,,,
dataset-623,10.1007/978-3-540-88183-4_15,,C-CAP,Remote Sensing Support for Tidal Wetland Vegetation Research and Management,,,,
dataset-623,10.1007/978-3-540-88183-4_21,,C-CAP,"Remote Sensing and Spatial Analysis of Watershed and Estuarine Processes for Conservation Planning in Elkhorn Slough, Monterey County, California",,,,
dataset-623,10.1016/b978-1-4160-5899-1.50010-0,,C-CAP,C,https://doi.org/10.1016/b978-1-4160-5899-1.50010-0,,,
dataset-623,10.1007/978-3-540-88183-4,,C-CAP,Remote Sensing and Geospatial Technologies for Coastal Ecosystem Assessment and Management,,,,
dataset-623,10.1007/978-1-4020-9014-1,,C-CAP,Basics of Geomatics,https://link.springer.com/content/pdf/bfm%3A978-1-4020-9014-1%2F1.pdf,,,
dataset-623,10.1016/j.rse.2007.08.027,Remote Sensing of Environment,C-CAP,Using MODIS data to characterize seasonal inundation patterns in the Florida Everglades,,,,
dataset-623,10.1177/112067210801800508,European Journal of Ophthalmology,C-CAP,Topography-Guided Treatment of Decentered Laser Ablation Using Lasersight's Excimer Laser,,,,
dataset-623,10.1111/j.1752-1688.2008.00215.x,JAWRA Journal of the American Water Resources Association,C-CAP,Estimating the Variability and Confidence of Land Use and Imperviousness Relationships at a Regional Scale1,,,,
dataset-623,10.1016/j.foreco.2008.03.047,Forest Ecology and Management,C-CAP,"Inclusion of forest harvest legacies, forest type, and regeneration spatial patterns in updated forest maps: A comparison of mapping results",,,,
dataset-623,10.1016/j.bcp.2008.03.019,Biochemical Pharmacology,C-CAP,"Specificity, affinity and efficacy of iota-conotoxin RXIA, an agonist of voltage-gated sodium channels NaV1.2, 1.6 and 1.7",http://europepmc.org/articles/pmc2700742?pdf=render,,,
dataset-623,10.1016/j.neuropharm.2008.04.006,Neuropharmacology,C-CAP,Retigabine reduces the excitability of unmyelinated peripheral human axons,,,,
dataset-623,10.1109/icmel.2008.4559342,,C-CAP,Characterization of MOS Interfaces on Protected and Un-protected 4H-SiC Surfaces,,,,
dataset-623,10.2737/iitf-gtr-39,,C-CAP,"The Puerto Rico Gap Analysis Project Volume 1: land cover, vertebrate species distributions, and land stewardship",https://www.fs.usda.gov/treesearch/pubs/download/38430.pdf,,,
dataset-623,10.1007/978-3-540-37584-5,,C-CAP,Management of Complications in Refractive Surgery,http://scielo.isciii.es/pdf/aseo/v83n10/critica.pdf,,,
dataset-623,10.1007/978-3-540-37584-5_21,,C-CAP,Optical Aberrations,,,,
dataset-623,10.1007/978-3-540-37584-5_7,,C-CAP,Optical Aberrations,,,,
dataset-623,10.1002/meet.2008.1450450239,Proceedings of the American Society for Information Science and Technology,C-CAP,Exploiting cascading citations for retrieval,https://onlinelibrary.wiley.com/doi/pdf/10.1002/meet.2008.1450450239,,,
dataset-623,10.1007/978-3-540-71274-9_12,,C-CAP,Pregnancy and Thyroid Cancer,,,,
dataset-623,10.1007/s11113-007-9050-9,Population Research and Policy Review,C-CAP,Areal Interpolation of Population Counts Using Pre-classified Land Cover Data,http://www.csupomona.edu/~mreibel/reibel_agrawal.pdf,,,
dataset-623,10.1177/153944920702700404,OTJR Occupation Participation and Health,C-CAP,The Client-Clinician Assessment Protocol (C-CAP): Evaluation of its Psychometric Properties for Use with People Aging with Disabilities in Need of Home Modifications,,,,
dataset-623,10.1134/s0097807807040021,Water Resources,C-CAP,Patuxent Landscape Model. III. Model calibration,,,,
dataset-623,10.1007/978-0-387-46407-7_4,,C-CAP,Srv2/Cyclase-Associated Protein (CAP),,,,
dataset-623,10.1117/12.694252,Proceedings of SPIE,C-CAP,"Remote sensing analysis of spatio-temporal evolvement of estuarine tidal flat of Qiantangjiang River, China",,,,
dataset-623,10.1002/9780470057902,,C-CAP,Satellite Technology,https://onlinelibrary.wiley.com/doi/pdf/10.1002/9780470057902.fmatter,,,
dataset-623,10.1016/j.jmb.2006.08.008,Journal of Molecular Biology,C-CAP,Mechanism of Oligomerisation of Cyclase-associated Protein from Dictyostelium discoideum in Solution,,,,
dataset-623,10.3394/0380-1330(2006)32[607:lulcci]2.0.co;2,Journal of Great Lakes Research,C-CAP,Land Use Land Cover Change in the U.S. Great Lakes Basin 1992 to 2001,http://files.dnr.state.mn.us/forestry/um/mnforestresources.pdf,,,
dataset-623,10.14358/pers.72.7.789,Photogrammetric Engineering & Remote Sensing,C-CAP,Evaluation of Eelgrass Beds Mapping Using a High-Resolution Airborne Multispectral Scanner,,,,
dataset-623,10.1111/j.1600-0420.2006.00712_29.x,Acta Ophthalmologica,C-CAP,Symposium: Strategies and indications for customised laser refractive surgery,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.2006.00712_29.x,,,
dataset-623,10.1111/j.1600-0420.2006.00712_3.x,Acta Ophthalmologica,C-CAP,Symposium: Customized ablation in surgical management of irregular astigmatism,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.2006.00712_3.x,,,
dataset-623,10.1016/j.str.2005.11.008,Structure,C-CAP,Crystal Structure of the Human Retinitis Pigmentosa 2 Protein and Its Interaction with Arl3,https://doi.org/10.1016/j.str.2005.11.008,,,
dataset-623,10.1002/meet.14504301152,Proceedings of the American Society for Information Science and Technology,C-CAP,A New Framework for the Citation Indexing Paradigm,https://onlinelibrary.wiley.com/doi/pdf/10.1002/meet.14504301152,,,
dataset-623,10.1007/s00267-004-0315-3,Environmental Management,C-CAP,Urbanization and the Loss of Resource Lands in the Chesapeake Bay Watershed,,,,
dataset-623,10.1111/j.1742-4658.2005.4739_9.x,The FEBS Journal,C-CAP,Protein Structure and Interactions ‐ Folding and Misfolding,https://febs.onlinelibrary.wiley.com/doi/pdf/10.1111/j.1742-4658.2005.4739_9.x,,,
dataset-623,10.21236/ada433814,,C-CAP,"Contractor's Progress, Status and Management Report",http://www.dtic.mil/cgi-bin/GetTRDoc?AD=ADA429093&Location=U2&doc=GetTRDoc.pdf,,,
dataset-623,10.1080/01431160512331326701,International Journal of Remote Sensing,C-CAP,"Mapping the invasive species, Chinese tallow, with EO1 satellite Hyperion hyperspectral image data and relating tallow occurrences to a classified Landsat Thematic Mapper land cover map",,,,
dataset-623,10.1080/02508060508691840,Water International,C-CAP,Pesticide-loss Simulation and Health Risk Assessment during the Flood Season in Watershed Systems,,,,
dataset-623,10.1002/prot.20314,Proteins Structure Function and Bioinformatics,C-CAP,Structural evidence for variable oligomerization of the N‐terminal domain of cyclase‐associated protein (CAP),,,,
dataset-623,10.2737/psw-gtr-191,,C-CAP,"Bird Conservation Implementation and Integration in the Americas: Proceedings of the Third International Partners in Flight Conference. 2002 March 20-24; Asilomar, California, Volume 1 and 2",,,,
dataset-623,10.2737/nc-gtr-252,,C-CAP,Proceedings of the fourth annual Forest Inventory and Analysis symposium,,,,
dataset-623,10.1007/1-4020-3880-1,,C-CAP,Encyclopedia of Coastal Science,,,,
dataset-623,10.1007/1-4020-3880-1_231,,C-CAP,Notches,,,,
dataset-623,10.1007/1-4020-3880-1_260,,C-CAP,Ria,,,,
dataset-623,10.1007/1-4020-3880-1_261,,C-CAP,Rip Currents,,,,
dataset-623,10.1007/1-4020-3880-1_226,,C-CAP,Net Transport,,,,
dataset-623,10.1109/amtrsi.2005.1469881,,C-CAP,"Mapping and Improving Frequency, Accuracy, and Interpretation of Land Cover Change: Classifying Coastal Louisiana with 1990, 1993, 1996, and 1999 Landsat Thematic Mapper Image Data",,,,
dataset-623,10.1007/1-4020-3880-1_228,,C-CAP,"New Zealand, Coastal Geomorphology and Oceanography",,,,
dataset-623,10.1007/1-4020-3880-1_221,,C-CAP,Natural Hazards,,,,
dataset-623,10.1007/1-4020-3880-1_227,,C-CAP,"New Zealand, Coastal Ecology",,,,
dataset-623,10.1007/1-4020-3880-1_254,,C-CAP,Reclamation,,,,
dataset-623,10.1007/1-4020-3880-1_253,,C-CAP,Rating Beaches,,,,
dataset-623,10.1007/1-4020-3880-1_232,,C-CAP,Numerical Modeling,,,,
dataset-623,10.1007/1-4020-3880-1_255,,C-CAP,"Reefs, Non-Coral",,,,
dataset-623,10.1007/1-4020-3880-1_252,,C-CAP,RADARSAT-2,,,,
dataset-623,10.1007/1-4020-3880-1_262,,C-CAP,Ripple Marks,,,,
dataset-623,10.1007/1-4020-3880-1_223,,C-CAP,Nearshore Geomorphological Mapping,,,,
dataset-623,10.1007/1-4020-3880-1_17,,C-CAP,R,,,,
dataset-623,10.1007/1-4020-3880-1_256,,C-CAP,Reflective Beaches,,,,
dataset-623,10.1007/1-4020-3880-1_225,,C-CAP,Nearshore Wave Measurement,,,,
dataset-623,10.1109/amtrsi.2005.1469868,,C-CAP,GIS Management Tools for Estimating Change Trends in Surface Water Quality: An Application of Multi-Temporal Land Cover Data,,,,
dataset-623,10.1109/amtrsi.2005.1469874,,C-CAP,The Coastal Change Analysis Program: Mapping Change and Monitoring Change Trends in the Coastal Zone,,,,
dataset-623,10.1007/1-4020-3880-1_224,,C-CAP,Nearshore Sediment Transport Measurement,,,,
dataset-623,10.1007/1-4020-3880-1_258,,C-CAP,Remote Sensing: Wetlands Classification,,,,
dataset-623,10.1007/1-4020-3880-1_229,,C-CAP,"North America, Coastal Ecology",,,,
dataset-623,10.1007/1-4020-3880-1_257,,C-CAP,Remote Sensing of Coastal Environments,,,,
dataset-623,10.1007/1-4020-3880-1_230,,C-CAP,"North America, Coastal Geomorphology",,,,
dataset-623,10.1007/1-4020-3880-1_263,,C-CAP,Rock Coast Processes,,,,
dataset-623,10.1007/1-4020-3880-1_14,,C-CAP,N,,,,
dataset-623,10.1007/1-4020-3880-1_222,,C-CAP,Navigation Structures,,,,
dataset-623,10.1007/1-4020-3880-1_259,,C-CAP,Rhythmic Patterns,,,,
dataset-623,10.2747/1548-1603.41.4.347,GIScience & Remote Sensing,C-CAP,Decadal Changes in a Pacific Estuary: A Multi-Source Remote Sensing Approach for Historical Ecology,,,,
dataset-623,10.1016/j.chroma.2004.07.086,Journal of Chromatography A,C-CAP,Quantitative determination of chloramphenicol in milk powders by isotope dilution liquid chromatography coupled to tandem mass spectrometry,,,,
dataset-623,10.1007/s00267-004-8920-8,Environmental Management,C-CAP,Use of Radar Remote Sensing (RADARSAT) to Map Winter Wetland Habitat for Shorebirds in an Agricultural Landscape,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1685&context=usgsstaffpub,,,
dataset-623,10.2112/si45-150.1,Journal of Coastal Research,C-CAP,Distribution and Abundance of Submerged Aquatic Vegetation and Trapa natans in the Hudson River Estuary**,http://www.bioone.org/doi/pdf/10.2112/SI55-018.1,,,
dataset-623,10.1016/j.jcrs.2003.12.052,Journal of Cataract & Refractive Surgery,C-CAP,Custom-contoured ablation pattern method for the treatment of decentered laser ablations,,,,
dataset-623,10.1016/j.jcrs.2004.06.035,Journal of Cataract & Refractive Surgery,C-CAP,Journal of Cataract and Refractive Surgery,,,,
dataset-623,10.1021/bi049071r,Biochemistry,C-CAP,Crystal structure of the actin binding domain of the cyclase-associated protein.,,,,
dataset-623,10.1201/b11081-43,,C-CAP,Analysis of Synthetic Food Antioxidants,,,,
dataset-623,10.1016/j.rse.2004.04.002,Remote Sensing of Environment,C-CAP,Thematic accuracy of the 1992 National Land-Cover Data for the western United States,,,,
dataset-623,10.1023/b:bioc.0000009493.34669.ec,Biodiversity and Conservation,C-CAP,Mapping and monitoring of coastal wetlands of Çukurova Delta in the Eastern Mediterranean region,,,,
dataset-623,10.1091/mbc.e03-05-0269,Molecular Biology of the Cell,C-CAP,The Cyclase-associated Protein CAP as Regulator of Cell Polarity and cAMP Signaling in Dictyostelium,http://europepmc.org/articles/pmc329405?pdf=render,,,
dataset-623,10.1080/14634980490281407,Aquatic Ecosystem Health & Management,C-CAP,Fish assemblage changes in relation to watershed landuse disturbance,,,,
dataset-623,10.5589/m03-052,Canadian Journal of Remote Sensing,C-CAP,"Using high spatial resolution hyperspectral imagery to map intertidal habitat structure in Hood Canal, Washington, U.S.A.",,,,
dataset-623,10.2112/1551-5036(2004)20[166:ccsatc]2.0.co;2,Journal of Coastal Research,C-CAP,Coastal Classification: Systematic Approaches to Consider in the Development of a Comprehensive Scheme,,,,
dataset-623,10.1007/b97268,,C-CAP,"Landscape Simulation Modeling, A Spatially Explicit, Dynamic Approach",,,,
dataset-623,10.1007/0-387-21555-7_8,,C-CAP,Patuxent Landscape Model: Integrated Modeling of a Watershed,,,,
dataset-623,10.1890/1540-9295(2003)001[0541:ehsuwa]2.0.co;2,Frontiers in Ecology and the Environment,C-CAP,Everything happens somewhere: using webGIS as a tool for sustainable natural resource management,,,,
dataset-623,10.1201/9780203495605,,C-CAP,Marine Science,,,,
dataset-623,10.1016/s0304-3770(03)00077-9,Aquatic Botany,C-CAP,"The influence of burrowing thalassinid shrimps on the distribution of intertidal seagrasses in Willapa Bay, Washington, USA",,,,
dataset-623,10.1007/s00267-002-2920-3,Environmental Management,C-CAP,Use of Radar Remote Sensing (RADARSAT) to Map Winter Wetland Habitat for Shorebirds in an Agricultural Landscape,http://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1685&context=usgsstaffpub,,,
dataset-623,10.1007/bf02803367,Chesapeake Science,C-CAP,Geospatial habitat change analysis in Pacific Northwest coastal estuaries,,,,
dataset-623,10.1002/aqc.553,Aquatic Conservation Marine and Freshwater Ecosystems,C-CAP,Using aerial photography for identification of marine and coastal habitats under the EU's Habitats Directive,,,,
dataset-623,10.4031/002533203787537366,Marine Technology Society Journal,C-CAP,"Vice Admiral Conrad C. Lautenbacher, Jr., U.S. Navy (Ret.) Under Secretary of Commerce for Oceans and Atmosphere and NOAA Administrator",,,,
dataset-623,10.1007/s00267-002-2871-8,Environmental Management,C-CAP,"Landscape Changes in the Mullica River Basin of the Pinelands National Reserve, New Jersey, USA",,,,
dataset-623,10.1007/bf02695965,Chesapeake Science,C-CAP,Effects of land-use change on nutrient discharges from the Patuxent River watershed,https://repository.si.edu/bitstream/handle/10088/31/WellerEstu2003_26_2A_244_266.pdf,,,
dataset-623,10.2737/nc-gtr-230,,C-CAP,"Proceedings of the third annual forest inventory and analysis symposium; 2001 October 17-19; Traverse City, Michigan",https://www.fs.usda.gov/treesearch/pubs/download/11862.pdf,,,
dataset-623,10.1097/00004397-200343030-00010,International Ophthalmology Clinics,C-CAP,Treatment of Irregular Astigmatism and Keratoconus with the VISX C-CAP Method,,,,
dataset-623,10.1107/s0907444902013306,"Acta Crystallographica Section D, Structural Biology",C-CAP,Crystallization of cyclase-associated protein from Dictyostelium discoideum,http://journals.iucr.org/d/issues/2002/10/02/gr2272/gr2272.pdf,,,
dataset-623,10.1023/a:1020908432489,Wetlands Ecology and Management,C-CAP,Satellite remote sensing of wetlands,,,,
dataset-623,10.1525/fsr.2002.15.1.19,Federal Sentencing Reporter,C-CAP,Wisconsin Sentencing Guidelines Worksheets and Notes,,,,
dataset-623,10.1017/s0009443902000396,The China Quarterly,C-CAP,China's Economic Think Tanks: Their Changing Role in the 1990s,,,,
dataset-623,10.1109/tgrs.2002.804834,IEEE Transactions on Geoscience and Remote Sensing,C-CAP,"Automatic Classification of Land Cover on Smith Island, VA, Using HyMAP Imagery",http://www.dtic.mil/cgi-bin/GetTRDoc?AD=ADA464375&Location=U2&doc=GetTRDoc.pdf,,,
dataset-623,10.11606/d.47.2001.tde-30112001-105056,,C-CAP,Riscos na usina química: os acidentes e a contaminação nas representações dos trabalhadores.,http://www.teses.usp.br/teses/disponiveis/47/47134/tde-30112001-105056/publico/tde.pdf,,,
dataset-623,10.1590/s0034-71672001000200004,Revista Brasileira de Enfermagem,C-CAP,A formação de enfermeiros no Brasil na década de 70,http://www.scielo.br/pdf/reben/v54n2/v54n2a04.pdf,,,
dataset-623,10.1016/s0168-0102(01)00198-5,Neuroscience Research,C-CAP,Tetrodotoxin-resistant conductivity and spinal effects of cutaneous C-fibre afferents in the rat,,,,
dataset-623,10.1111/j.1931-0846.2001.tb00499.x,Geographical Review,C-CAP,FIELDWORK IN A DIGITAL WORLD,,,,
dataset-623,10.1023/a:1008168322720,Landscape Ecology,C-CAP,"Changes to the landscape pattern of coastal North Carolina wetlands under the Clean Water Act, 1984–1992",,,,
dataset-623,10.1007/s002670010133,Environmental Management,C-CAP,Remote Sensing of Landscape-Level Coastal Environmental Indicators,,,,
dataset-623,10.1080/01431160010029174,International Journal of Remote Sensing,C-CAP,Analysis of space-borne SAR data for wetland mapping in Virginia riparian ecosystems,,,,
dataset-623,10.1016/b978-0-7506-4520-1.50008-8,,C-CAP,"Chapter 4 Ophthalmic pharmaceuticals, their formulation and use",,,,
dataset-623,10.1016/b978-0-7506-4520-1.50014-3,,C-CAP,"Chapter 10 Systemic medications, IOP and management of open-angle glaucoma",,,,
dataset-623,10.1007/978-1-4419-8620-7_28,,C-CAP,Characterizing the Human Imprint on Landscapes for Ecological Assessment,http://www.umich.edu/~danbrown/papers/ecolassess.pdf,,,
dataset-623,10.1007/978-1-4615-1523-4_18,,C-CAP,Linking Biogeography and Environmental Management in the Wetland Landscape of Coastal North Carolina,,,,
dataset-623,10.1016/b978-044450891-1/50006-2,,C-CAP,Chapter 5 Methods for mapping seagrass distribution,,,,
dataset-623,10.1007/978-1-4419-8620-7,,C-CAP,A Guidebook for Integrated Ecological Assessments,,,,
dataset-623,10.1007/978-1-4615-1523-4,,C-CAP,GIS and Remote Sensing Applications in Biogeography and Ecology,,,,
dataset-623,10.1201/9781420032871.ch9,,C-CAP,Case study,,,,
dataset-623,10.1080/10106040008542171,Geocarto International,C-CAP,Land Cover and Vegetation Change in the Yellow River Delta Nature Reserve Analyzed with Landsat Thematic Mapper Data,,,,
dataset-623,10.1145/355274.355301,,C-CAP,Building large scale mosiacs from Landsat data,,,,
dataset-623,10.1109/oceans.2000.882185,,C-CAP,Application of single-beam acoustics to macro-algae bloom management,,,,
dataset-623,10.1080/014311699213163,International Journal of Remote Sensing,C-CAP,Mapping coastal ecosystems over a steep development gradient using C-CAP protocols,,,,
dataset-623,10.1029/ce055p0007,,C-CAP,The Chesapeake Bay and Northern Adriatic Sea Drainage Basins: Land‐Cover and Nutrient Export,,,,
dataset-623,10.4097/kjae.1999.37.4.675,Korean Journal of Anesthesiology,C-CAP,The Effect of Adrenaline on the Blockade of Compound Action Potential by Local Anesthetics in Rat Sciatic Nerves,,,,
dataset-623,10.1093/nar/26.11.2560,Nucleic Acids Research,C-CAP,Sticky Egyptians: A technique for assembling genes encoding constrained peptides of variable length,https://academic.oup.com/nar/article-pdf/26/11/2560/3903440/26-11-2560.pdf,,,
dataset-623,10.1093/brain/121.5.989,Brain,C-CAP,Cold injury to nerves is not due to ischaemia alone.,https://academic.oup.com/brain/article-pdf/121/5/989/17863991/1210989.pdf,,,
dataset-623,10.1300/j087v28n01_05,Journal of Divorce & Remarriage,C-CAP,Children Denied Two Parents,,,,
dataset-623,10.1016/s0304-3940(98)00026-3,Neuroscience Letters,C-CAP,Differential contribution of Na+-K+ pump and K+ conductance to the post-tetanic hyperpolarization of the subtypes of tetrodotoxin-resistant C-fibers in the isolated bullfrog sciatic nerve,,,,
dataset-623,10.1109/igarss.1998.699695,,C-CAP,Analysis of optical-SAR data fusion and merged data set procedures in highly developed urbanized coastal ecosystems,,,,
