title,journal,authors,doi,search_term,dataset_id
The effect of drinking water salinity on blood pressure in young adults of coastal Bangladesh.,"Environmental pollution (Barking, Essex : 1987)","Talukder, Mohammad Radwanur Rahman, Rutherford, Shannon, Phung, Dung, Islam, Mohammad Zahirul, Chu, Cordia",10.1016/j.envpol.2016.03.074,Sea Level Rise Data,dataset-610
Drinking water salinity and risk of hypertension: A systematic review and meta-analysis.,Archives of environmental & occupational health,"Talukder, Mohammad Radwanur Rahman, Rutherford, Shannon, Huang, Cunrui, Phung, Dung, Islam, Mohammad Zahirul, Chu, Cordia",10.1080/19338244.2016.1175413,Sea Level Rise Data,dataset-610
Using global sensitivity analysis of demographic models for ecological impact assessment.,Conservation biology : the journal of the Society for Conservation Biology,"Aiello-Lammens, Matthew E, Akçakaya, H Resit",10.1111/cobi.12726,Sea Level Rise Data,dataset-610
Contribution of Antarctica to past and future sea-level rise.,Nature,"DeConto, Robert M, Pollard, David",10.1038/nature17145,Sea Level Rise Data,dataset-610
Ecological concerns following Superstorm Sandy: stressor level and recreational activity levels affect perceptions of ecosystem.,Urban ecosystems,"Burger,Joanna",,Sea Level Rise Data,dataset-610
Contrasting Effects of Historical Sea Level Rise and Contemporary Ocean Currents on Regional Gene Flow of Rhizophora racemosa in Eastern Atlantic Mangroves.,PloS one,"Ngeve, Magdalene N, Van der Stocken, Tom, Menemenlis, Dimitris, Koedam, Nico, Triest, Ludwig",10.1371/journal.pone.0150950,Sea Level Rise Data,dataset-610
Will a rising sea sink some estuarine wetland ecosystems?,The Science of the total environment,"Grenfell, S E, Callaway, R M, Grenfell, M C, Bertelli, C M, Mendzil, A F, Tew, I",10.1016/j.scitotenv.2016.02.196,Sea Level Rise Data,dataset-610
Use of a Florida Gulf Coast Barrier Island by Spring Trans-Gulf Migrants and the Projected Effects of Sea Level Rise on Habitat Availability.,PloS one,"Lester, Lori A, Gutierrez Ramirez, Mariamar, Kneidel, Alan H, Heckscher, Christopher M",10.1371/journal.pone.0148975,Sea Level Rise Data,dataset-610
Temperature-driven global sea-level variability in the Common Era.,Proceedings of the National Academy of Sciences of the United States of America,"Kopp, Robert E, Kemp, Andrew C, Bittermann, Klaus, Horton, Benjamin P, Donnelly, Jeffrey P, Gehrels, W Roland, Hay, Carling C, Mitrovica, Jerry X, Morrow, Eric D, Rahmstorf, Stefan",10.1073/pnas.1517056113,Sea Level Rise Data,dataset-610
"Continental Island Formation and the Archaeology of Defaunation on Zanzibar, Eastern Africa.",PloS one,"Prendergast, Mary E, Rouby, Hélène, Punnwong, Paramita, Marchant, Robert, Crowther, Alison, Kourampas, Nikos, Shipton, Ceri, Walsh, Martin, Lambeck, Kurt, Boivin, Nicole L",10.1371/journal.pone.0149565,Sea Level Rise Data,dataset-610
Isolation and genome sequencing of four Arctic marine Psychrobacter strains exhibiting multicopper oxidase activity.,BMC genomics,"Moghadam, Morteza Shojaei, Albersmeier, Andreas, Winkler, Anika, Cimmino, Lorenzo, Rise, Kjersti, Hohmann-Marriott, Martin Frank, Kalinowski, Jörn, Rückert, Christian, Wentzel, Alexander, Lale, Rahmi",10.1186/s12864-016-2445-4,Sea Level Rise Data,dataset-610
Evidence for the stability of the West Antarctic Ice Sheet divide for 1.4 million years.,Nature communications,"Hein, Andrew S, Woodward, John, Marrero, Shasta M, Dunning, Stuart A, Steig, Eric J, Freeman, Stewart P H T, Stuart, Finlay M, Winter, Kate, Westoby, Matthew J, Sugden, David E",10.1038/ncomms10325,Sea Level Rise Data,dataset-610
Clouds enhance Greenland ice sheet meltwater runoff.,Nature communications,"Van Tricht, K, Lhermitte, S, Lenaerts, J T M, Gorodetskaya, I V, L'Ecuyer, T S, Noël, B, van den Broeke, M R, Turner, D D, van Lipzig, N P M",10.1038/ncomms10266,Sea Level Rise Data,dataset-610
"Co-evolution of wetland landscapes, flooding, and human settlement in the Mississippi River Delta Plain.",Sustainability science,"Twilley, Robert R, Bentley, Samuel J, Chen, Qin, Edmonds, Douglas A, Hagen, Scott C, Lam, Nina S-N, Willson, Clinton S, Xu, Kehui, Braud, DeWitt, Hampton Peele, R, McCall, Annabeth",10.1007/s11625-016-0374-4,Sea Level Rise Data,dataset-610
"Population dynamics, delta vulnerability and environmental change: comparison of the Mekong, Ganges-Brahmaputra and Amazon delta regions.",Sustainability science,"Szabo, Sylvia, Brondizio, Eduardo, Renaud, Fabrice G, Hetrick, Scott, Nicholls, Robert J, Matthews, Zoe, Tessler, Zachary, Tejedor, Alejandro, Sebesvari, Zita, Foufoula-Georgiou, Efi, da Costa, Sandra, Dearing, John A",10.1007/s11625-016-0372-6,Sea Level Rise Data,dataset-610
A linear relationship between wave power and erosion determines salt-marsh resilience to violent storms and hurricanes.,Proceedings of the National Academy of Sciences of the United States of America,"Leonardi, Nicoletta, Ganju, Neil K, Fagherazzi, Sergio",10.1073/pnas.1510095112,Sea Level Rise Data,dataset-610
Spatial and temporal distribution of mass loss from the Greenland Ice Sheet since AD 1900.,Nature,"Kjeldsen, Kristian K, Korsgaard, Niels J, Bjørk, Anders A, Khan, Shfaqat A, Box, Jason E, Funder, Svend, Larsen, Nicolaj K, Bamber, Jonathan L, Colgan, William, van den Broeke, Michiel, Siggaard-Andersen, Marie-Louise, Nuth, Christopher, Schomacker, Anders, Andresen, Camilla S, Willerslev, Eske, Kjær, Kurt H",10.1038/nature16183,Sea Level Rise Data,dataset-610
Antarctic Cenozoic climate history from sedimentary records: ANDRILL and beyond.,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","McKay, R M, Barrett, P J, Levy, R S, Naish, T R, Golledge, N R, Pyne, A",10.1098/rsta.2014.0301,Sea Level Rise Data,dataset-610
The conservation value of elevation data accuracy and model sophistication in reserve design under sea-level rise.,Ecology and evolution,"Zhu, Mingjian, Hoctor, Tom, Volk, Mike, Frank, Kathryn, Linhoss, Anna",10.1002/ece3.1669,Sea Level Rise Data,dataset-610
Evaluation of potential candidate genes involved in salinity tolerance in striped catfish (Pangasianodon hypophthalmus) using an RNA-Seq approach.,Marine genomics,"Nguyen, Tuan Viet, Jung, Hyungtaek, Nguyen, Thanh Minh, Hurwood, David, Mather, Peter",10.1016/j.margen.2015.11.010,Sea Level Rise Data,dataset-610
Mental health issues from rising sea level in a remote coastal region of the Solomon Islands: current and future.,Australasian psychiatry : bulletin of Royal Australian and New Zealand College of Psychiatrists,"Asugeni, James, MacLaren, David, Massey, Peter D, Speare, Rick",10.1177/1039856215609767,Sea Level Rise Data,dataset-610
Potential sea-level rise from Antarctic ice-sheet instability constrained by observations.,Nature,"Ritz, Catherine, Edwards, Tamsin L, Durand, Gaël, Payne, Antony J, Peyaud, Vincent, Hindmarsh, Richard C A",10.1038/nature16147,Sea Level Rise Data,dataset-610
Assessment of the climate change impacts on fecal coliform contamination in a tidal estuarine system.,Environmental monitoring and assessment,"Liu, Wen-Cheng, Chan, Wen-Ting",10.1007/s10661-015-4959-7,Sea Level Rise Data,dataset-610
Coastal sea level projections with improved accounting for vertical land motion.,Scientific reports,"Han, Guoqi, Ma, Zhimin, Chen, Nan, Yang, Jingsong, Chen, Nancy",10.1038/srep16085,Sea Level Rise Data,dataset-610
Nonlinear forecasting of intertidal shoreface evolution.,"Chaos (Woodbury, N.Y.)","Grimes, D J, Cortale, N, Baker, K, McNamara, D E",10.1063/1.4931801,Sea Level Rise Data,dataset-610
Condensed Phase Membrane Introduction Mass  Spectrometry with Direct Electron Ionization: On-line  Measurement of PAHs in Complex Aqueous Samples.,Journal of the American Society for Mass Spectrometry,"Termopoli, Veronica, Famiglini, Giorgio, Palma, Pierangela, Cappiello, Achille, Vandergrift, Gregory W, Krogh, Erik T, Gill, Chris G",10.1007/s13361-015-1285-9,Sea Level Rise Data,dataset-610
The multi-millennial Antarctic commitment to future sea-level rise.,Nature,"Golledge, N R, Kowalewski, D E, Naish, T R, Levy, R H, Fogwill, C J, Gasson, E G W",10.1038/nature15706,Sea Level Rise Data,dataset-610
The vulnerability of Indo-Pacific mangrove forests to sea-level rise.,Nature,"Lovelock, Catherine E, Cahoon, Donald R, Friess, Daniel A, Guntenspergen, Glenn R, Krauss, Ken W, Reef, Ruth, Rogers, Kerrylee, Saunders, Megan L, Sidik, Frida, Swales, Andrew, Saintilan, Neil, Thuyen, Le Xuan, Triet, Tran",10.1038/nature15538,Sea Level Rise Data,dataset-610
Carbon choices determine US cities committed to futures below sea level.,Proceedings of the National Academy of Sciences of the United States of America,"Strauss, Benjamin H, Kulp, Scott, Levermann, Anders",10.1073/pnas.1511186112,Sea Level Rise Data,dataset-610
Calving rates at tidewater glaciers vary strongly with ocean temperature.,Nature communications,"Luckman, Adrian, Benn, Douglas I, Cottier, Finlo, Bevan, Suzanne, Nilsen, Frank, Inall, Mark",10.1038/ncomms9566,Sea Level Rise Data,dataset-610
Linking rapid erosion of the Mekong River delta to human activities.,Scientific reports,"Anthony, Edward J, Brunier, Guillaume, Besset, Manon, Goichot, Marc, Dussouillez, Philippe, Nguyen, Van Lap",10.1038/srep14745,Sea Level Rise Data,dataset-610
Increased threat of tropical cyclones and coastal flooding to New York City during the anthropogenic era.,Proceedings of the National Academy of Sciences of the United States of America,"Reed, Andra J, Mann, Michael E, Emanuel, Kerry A, Lin, Ning, Horton, Benjamin P, Kemp, Andrew C, Donnelly, Jeffrey P",10.1073/pnas.1513127112,Sea Level Rise Data,dataset-610
"Investigation of potential sea level rise impact on the Nile Delta, Egypt using digital elevation models.",Environmental monitoring and assessment,"Hasan, Emad, Khan, Sadiq Ibrahim, Hong, Yang",10.1007/s10661-015-4868-9,Sea Level Rise Data,dataset-610
Xenobiotic-contaminated diets affect hepatic lipid metabolism: Implications for liver steatosis in Sparus aurata juveniles.,"Aquatic toxicology (Amsterdam, Netherlands)","Maradonna, F, Nozzi, V, Santangeli, S, Traversi, I, Gallo, P, Fattore, E, Mita, D G, Mandich, A, Carnevali, O",10.1016/j.aquatox.2015.08.006,Sea Level Rise Data,dataset-610
Flood risk and adaptation strategies under climate change and urban expansion: A probabilistic analysis using global data.,The Science of the total environment,"Muis, Sanne, Güneralp, Burak, Jongman, Brenden, Aerts, Jeroen C J H, Ward, Philip J",10.1016/j.scitotenv.2015.08.068,Sea Level Rise Data,dataset-610
"Population vulnerability to storm surge flooding in coastal Virginia, USA.",Integrated environmental assessment and management,"Liu, Hua, Behr, Joshua G, Diaz, Rafael",10.1002/ieam.1705,Sea Level Rise Data,dataset-610
A first look at the influence of anthropogenic climate change on the future delivery of fluvial sediment to the Ganges-Brahmaputra-Meghna delta.,Environmental science. Processes & impacts,"Darby, Stephen E, Dunn, Frances E, Nicholls, Robert J, Rahman, Munsur, Riddy, Liam",10.1039/c5em00252d,Sea Level Rise Data,dataset-610
ENVIRONMENTAL SCIENCE. Profiling risk and sustainability in coastal deltas of the world.,"Science (New York, N.Y.)","Tessler, Z D, Vörösmarty, C J, Grossberg, M, Gladkova, I, Aizenman, H, Syvitski, J P M, Foufoula-Georgiou, E",10.1126/science.aab3574,Sea Level Rise Data,dataset-610
Landscape Analysis of Adult Florida Panther Habitat.,PloS one,"Frakes, Robert A, Belden, Robert C, Wood, Barry E, James, Frederick E",10.1371/journal.pone.0133044,Sea Level Rise Data,dataset-610
"Mobilization of arsenic, lead, and mercury under conditions of sea water intrusion and road deicing salt application.",Journal of contaminant hydrology,"Sun, Hongbing, Alexander, John, Gove, Brita, Koch, Manfred",10.1016/j.jconhyd.2015.07.002,Sea Level Rise Data,dataset-610
Modeled Sea Level Rise Impacts on Coastal Ecosystems at Six Major Estuaries on Florida's Gulf Coast: Implications for Adaptation Planning.,PloS one,"Geselbracht, Laura L, Freeman, Kathleen, Birch, Anne P, Brenner, Jorge, Gordon, Doria R",10.1371/journal.pone.0132079,Sea Level Rise Data,dataset-610
Bipolar seesaw control on last interglacial sea level.,Nature,"Marino, G, Rohling, E J, Rodríguez-Sanz, L, Grant, K M, Heslop, D, Roberts, A P, Stanford, J D, Yu, J",10.1038/nature14499,Sea Level Rise Data,dataset-610
Behavioral responses of Atlantic cod to sea temperature changes.,Ecology and evolution,"Freitas, Carla, Olsen, Esben Moland, Moland, Even, Ciannelli, Lorenzo, Knutsen, Halvor",10.1002/ece3.1496,Sea Level Rise Data,dataset-610
Widespread albedo decreasing and induced melting of Himalayan snow and ice in the early 21st century.,PloS one,"Ming, Jing, Wang, Yaqiang, Du, Zhencai, Zhang, Tong, Guo, Wanqin, Xiao, Cunde, Xu, Xiaobin, Ding, Minghu, Zhang, Dongqi, Yang, Wen",10.1371/journal.pone.0126235,Sea Level Rise Data,dataset-610
Statistics of work and orthogonality catastrophe in discrete level systems: an application to fullerene molecules and ultra-cold trapped Fermi gases.,Beilstein journal of nanotechnology,"Sindona, Antonello, Pisarra, Michele, Gravina, Mario, Vacacela Gomez, Cristian, Riccardi, Pierfrancesco, Falcone, Giovanni, Plastina, Francesco",10.3762/bjnano.6.78,Sea Level Rise Data,dataset-610
Multivariate spatio-temporal modelling for assessing Antarctica's present-day contribution to sea-level rise.,Environmetrics,"Zammit-Mangion, Andrew, Rougier, Jonathan, Schön, Nana, Lindgren, Finn, Bamber, Jonathan",,Sea Level Rise Data,dataset-610
"Evacuation planning for plausible worst case inundation scenarios in Honolulu, Hawaii.","Journal of emergency management (Weston, Mass.)","Kim, Karl, Pant, Pradip, Yamashita, Eric",10.5055/jem.2015.0223,Sea Level Rise Data,dataset-610
Simulating yield response of rice to salinity stress with the AquaCrop model.,Environmental science. Processes & impacts,"Mondal, M Shahjahan, Saleh, Abul Fazal M, Razzaque Akanda, Md Abdur, Biswas, Sujit K, Md Moslehuddin, Abu Zofar, Zaman, Sinora, Lazar, Attila N, Clarke, Derek",10.1039/c5em00095e,Sea Level Rise Data,dataset-610
Changes in global net radiative imbalance 1985-2012.,Geophysical research letters,"Allan, Richard P, Liu, Chunlei, Loeb, Norman G, Palmer, Matthew D, Roberts, Malcolm, Smith, Doug, Vidale, Pier-Luigi",,Sea Level Rise Data,dataset-610
Greenland ice sheet mass balance: a review.,Reports on progress in physics. Physical Society (Great Britain),"Khan, Shfaqat A, Aschwanden, Andy, Bjørk, Anders A, Wahr, John, Kjeldsen, Kristian K, Kjær, Kurt H",10.1088/0034-4885/78/4/046801,Sea Level Rise Data,dataset-610
'Tipping points' for sea level rise related flooding established.,Marine pollution bulletin,,,Sea Level Rise Data,dataset-610
Projections of on-farm salinity in coastal Bangladesh.,Environmental science. Processes & impacts,"Clarke, D, Williams, S, Jahiruddin, M, Parks, K, Salehin, M",10.1039/c4em00682h,Sea Level Rise Data,dataset-610
Saltmarsh boundary modulates dispersal of mangrove propagules: implications for mangrove migration with sea-level rise.,PloS one,"Peterson, Jennifer M, Bell, Susan S",10.1371/journal.pone.0119128,Sea Level Rise Data,dataset-610
Future coastal population growth and exposure to sea-level rise and coastal flooding--a global assessment.,PloS one,"Neumann, Barbara, Vafeidis, Athanasios T, Zimmermann, Juliane, Nicholls, Robert J",10.1371/journal.pone.0118571,Sea Level Rise Data,dataset-610
A pore-forming toxin requires a specific residue for its activity in membranes with particular physicochemical properties.,The Journal of biological chemistry,"Morante, Koldo, Caaveiro, Jose M M, Tanaka, Koji, González-Mañas, Juan Manuel, Tsumoto, Kouhei",10.1074/jbc.M114.615211,Sea Level Rise Data,dataset-610
Probabilistic reanalysis of twentieth-century  sea-level rise.,Nature,"Hay, Carling C, Morrow, Eric, Kopp, Robert E, Mitrovica, Jerry X",10.1038/nature14093,Sea Level Rise Data,dataset-610
Southern Hemisphere control on Australian monsoon variability during the late deglaciation and Holocene.,Nature communications,"Kuhnt, Wolfgang, Holbourn, Ann, Xu, Jian, Opdyke, Bradley, De Deckker, Patrick, Röhl, Ursula, Mudelsee, Manfred",10.1038/ncomms6916,Sea Level Rise Data,dataset-610
Long-term groundwater depletion in the United States.,Ground water,"Konikow,Leonard F",10.1111/gwat.12306,Sea Level Rise Data,dataset-610
Resolving the Antarctic contribution to sea-level rise: a hierarchical modelling framework.,Environmetrics,"Zammit-Mangion, Andrew, Rougier, Jonathan, Bamber, Jonathan, Schön, Nana",,Sea Level Rise Data,dataset-610
A complete Holocene record of trematode-bivalve infection and implications for the response of parasitism to climate change.,Proceedings of the National Academy of Sciences of the United States of America,"Huntley, John Warren, Fürsich, Franz T, Alberti, Matthias, Hethke, Manja, Liu, Chunlian",10.1073/pnas.1416747111,Sea Level Rise Data,dataset-610
East China Sea Storm Surge Modeling and Visualization System: the Typhoon Soulik case.,TheScientificWorldJournal,"Deng, Zengan, Zhang, Feng, Kang, Linchong, Jiang, Xiaoyi, Jin, Jiye, Wang, Wei",10.1155/2014/626421,Sea Level Rise Data,dataset-610
Using scenario planning to evaluate the impacts of climate change on wildlife populations and communities in the Florida Everglades.,Environmental management,"Catano, Christopher P, Romañach, Stephanie S, Beerens, James M, Pearlstine, Leonard G, Brandt, Laura A, Hart, Kristen M, Mazzotti, Frank J, Trexler, Joel C",10.1007/s00267-014-0397-5,Sea Level Rise Data,dataset-610
Salinity in drinking water and the risk of (pre)eclampsia and gestational hypertension in coastal Bangladesh: a case-control study.,PloS one,"Khan, Aneire Ehmar, Scheelbeek, Pauline Franka Denise, Shilpi, Asma Begum, Chan, Queenie, Mojumder, Sontosh Kumar, Rahman, Atiq, Haines, Andy, Vineis, Paolo",10.1371/journal.pone.0108715,Sea Level Rise Data,dataset-610
Antarctic contribution to meltwater pulse 1A from reduced Southern Ocean overturning.,Nature communications,"Golledge, N R, Menviel, L, Carter, L, Fogwill, C J, England, M H, Cortese, G, Levy, R H",10.1038/ncomms6107,Sea Level Rise Data,dataset-610
"Construction and maintenance of the Ganges-Brahmaputra-Meghna delta: linking process, morphology, and stratigraphy.",Annual review of marine science,"Wilson, Carol A, Goodbred, Steven L",10.1146/annurev-marine-010213-135032,Sea Level Rise Data,dataset-610
Incorporating DEM uncertainty in coastal inundation mapping.,PloS one,"Leon, Javier X, Heuvelink, Gerard B M, Phinn, Stuart R",10.1371/journal.pone.0108727,Sea Level Rise Data,dataset-610
Sea level: measuring the bounding surfaces of the ocean.,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences","Tamisiea, Mark E, Hughes, Chris W, Williams, Simon D P, Bingley, Richard M",10.1098/rsta.2013.0336,Sea Level Rise Data,dataset-610
Differential responses of net ecosystem exchange of carbon dioxide to light and temperature between spring and neap tides in subtropical mangrove forests.,TheScientificWorldJournal,"Li, Qing, Lu, Weizhi, Chen, Hui, Luo, Yiqi, Lin, Guanghui",10.1155/2014/943697,Sea Level Rise Data,dataset-610
Effects on five species of shorebirds of experimental closure of a beach in New Jersey: implications for severe storms and sea-level rise.,Journal of toxicology and environmental health. Part A,"Burger, Joanna, Niles, Larry",10.1080/15287394.2014.914004,Sea Level Rise Data,dataset-610
Below the disappearing marshes of an urban estuary: historic nitrogen trends and soil structure.,Ecological applications : a publication of the Ecological Society of America,"Wigand, Cathleen, Roman, Charles T, Davey, Earl, Stolt, Mark, Johnson, Roxanne, Hanson, Alana, Watson, Elizabeth B, Moran, S Bradley, Cahoon, Donald R, Lynch, James C, Rafferty, Patricia",,Sea Level Rise Data,dataset-610
South Greenland ice-sheet collapse during Marine Isotope Stage 11.,Nature,"Reyes, Alberto V, Carlson, Anders E, Beard, Brian L, Hatfield, Robert G, Stoner, Joseph S, Winsor, Kelsey, Welke, Bethany, Ullman, David J",10.1038/nature13456,Sea Level Rise Data,dataset-610
How much salt do adults consume in climate vulnerable coastal Bangladesh?,BMC public health,"Rasheed, Sabrina, Jahan, Shamshad, Sharmin, Tamanna, Hoque, Shahidul, Khanam, Masuma Akter, Land, Mary Anne, Iqbal, Mohammad, Hanifi, Syed Manzoor Ahmed, Khatun, Fatema, Siddique, Abul Kasem, Bhuiya, Abbas",10.1186/1471-2458-14-584,Sea Level Rise Data,dataset-610
Incorporating spatial autocorrelation into species distribution models alters forecasts of climate-mediated range shifts.,Global change biology,"Crase, Beth, Liedloff, Adam, Vesk, Peter A, Fukuda, Yusuke, Wintle, Brendan A",10.1111/gcb.12598,Sea Level Rise Data,dataset-610
Timescales for detecting a significant acceleration in sea level rise.,Nature communications,"Haigh, Ivan D, Wahl, Thomas, Rohling, Eelco J, Price, René M, Pattiaratchi, Charitha B, Calafat, Francisco M, Dangendorf, Sönke",10.1038/ncomms4635,Sea Level Rise Data,dataset-610
Climate change and managing water crisis: Pakistan's perspective.,Reviews on environmental health,"Hussain, Mumtaz, Mumtaz, Saniea",10.1515/reveh-2014-0020,Sea Level Rise Data,dataset-610
Coastal flood damage and adaptation costs under 21st century sea-level rise.,Proceedings of the National Academy of Sciences of the United States of America,"Hinkel, Jochen, Lincke, Daniel, Vafeidis, Athanasios T, Perrette, Mahé, Nicholls, Robert James, Tol, Richard S J, Marzeion, Ben, Fettweis, Xavier, Ionescu, Cezar, Levermann, Anders",10.1073/pnas.1222469111,Sea Level Rise Data,dataset-610
"Maintaining a way of life for São Miguel Island (the Azores archipelago, Portugal): an assessment of coastal processes and protection.",The Science of the total environment,"Ng, K, Phillips, M R, Borges, P, Thomas, T, August, P, Calado, H, Veloso-Gomes, F",10.1016/j.scitotenv.2014.01.067,Sea Level Rise Data,dataset-610
"Modeling tidal marsh distribution with sea-level rise: evaluating the role of vegetation, sediment, and upland habitat in marsh resiliency.",PloS one,"Schile, Lisa M, Callaway, John C, Morris, James T, Stralberg, Diana, Parker, V Thomas, Kelly, Maggi",10.1371/journal.pone.0088760,Sea Level Rise Data,dataset-610
Monthly variations in urolithiasis presentations and their association with meteorologic factors in New York City.,Journal of endourology,"Sirohi, Mohit, Katz, Benjamin F, Moreira, Daniel M, Dinlenc, Caner",10.1089/end.2013.0680,Sea Level Rise Data,dataset-610
"Biogeography in deep time - What do phylogenetics, geology, and paleoclimate tell us about early platyrrhine evolution?",Molecular phylogenetics and evolution,"Kay,Richard F",10.1016/j.ympev.2013.12.002,Sea Level Rise Data,dataset-610
Tyrant dinosaur evolution tracks the rise and fall of Late Cretaceous oceans.,PloS one,"Loewen, Mark A, Irmis, Randall B, Sertich, Joseph J W, Currie, Philip J, Sampson, Scott D",10.1371/journal.pone.0079420,Sea Level Rise Data,dataset-610
Spatial distributions and deposition chronology of short chain chlorinated paraffins in marine sediments across the Chinese Bohai and Yellow Seas.,Environmental science & technology,"Zeng, Lixi, Chen, Ru, Zhao, Zongshan, Wang, Thanh, Gao, Yan, Li, An, Wang, Yawei, Jiang, Guibin, Sun, Liguang",10.1021/es402950q,Sea Level Rise Data,dataset-610
"The ecology, behaviour and physiology of fishes on coral reef flats, and the potential impacts of climate change.",Journal of fish biology,"Harborne,A R",10.1111/jfb.12203,Sea Level Rise Data,dataset-610
"Integrating spatial data and shorebird nesting locations to predict the potential future impact of global warming on coastal habitats: A case study on Farasan Islands, Saudi Arabia.",Saudi journal of biological sciences,"Alrashidi, Monif, Shobrak, Mohammed, Al-Eissa, Mohammed S, Székely, Tamás",10.1016/j.sjbs.2012.02.001,Sea Level Rise Data,dataset-610
Time-dependent climate sensitivity and the legacy of anthropogenic greenhouse gas emissions.,Proceedings of the National Academy of Sciences of the United States of America,"Zeebe,Richard E",10.1073/pnas.1222843110,Sea Level Rise Data,dataset-610
Sea-level rise caused by climate change and its implications for society.,"Proceedings of the Japan Academy. Series B, Physical and biological sciences","Mimura,Nobuo",,Sea Level Rise Data,dataset-610
Flow velocities of Alaskan glaciers.,Nature communications,"Burgess, Evan W, Forster, Richard R, Larsen, Christopher F",10.1038/ncomms3146,Sea Level Rise Data,dataset-610
Allowable carbon emissions lowered by multiple climate targets.,Nature,"Steinacher, Marco, Joos, Fortunat, Stocker, Thomas F",10.1038/nature12269,Sea Level Rise Data,dataset-610
Man made deltas.,Scientific reports,"Maselli, Vittorio, Trincardi, Fabio",10.1038/srep01926,Sea Level Rise Data,dataset-610
"A simple model that identifies potential effects of sea-level rise on estuarine and estuary-ecotone habitat locations for salmonids in Oregon, USA.",Environmental management,"Flitcroft, Rebecca, Burnett, Kelly, Christiansen, Kelly",10.1007/s00267-013-0074-0,Sea Level Rise Data,dataset-610
Future sea-level rise from Greenland's main outlet glaciers in a warming climate.,Nature,"Nick, Faezeh M, Vieli, Andreas, Andersen, Morten Langer, Joughin, Ian, Payne, Antony, Edwards, Tamsin L, Pattyn, Frank, van de Wal, Roderik S W",10.1038/nature12068,Sea Level Rise Data,dataset-610
Trends in reports on climate change in 2009-2011 in the Korean press based on daily newspapers' ownership structure.,Journal of preventive medicine and public health = Yebang Uihakhoe chi,"Lee, Jihye, Hong, Yeon-pyo, Kim, Hyunsook, Hong, Youngtak, Lee, Weonyoung",10.3961/jpmph.2013.46.2.105,Sea Level Rise Data,dataset-610
Coastal retreat and improved water quality mitigate losses of seagrass from sea level rise.,Global change biology,"Saunders, Megan I, Leon, Javier, Phinn, Stuart R, Callaghan, David P, O'Brien, Katherine R, Roelfsema, Chris M, Lovelock, Catherine E, Lyons, Mitchell B, Mumby, Peter J",10.1111/gcb.12218,Sea Level Rise Data,dataset-610
July 2012 Greenland melt extent enhanced by low-level liquid clouds.,Nature,"Bennartz, R, Shupe, M D, Turner, D D, Walden, V P, Steffen, K, Cox, C J, Kulie, M S, Miller, N B, Pettersen, C",10.1038/nature12002,Sea Level Rise Data,dataset-610
Late Quaternary landscape evolution of northeastern Amazonia from pollen and diatom records.,Anais da Academia Brasileira de Ciencias,"Castro, Darciléa F, De Oliveira, Paulo E, Rossetti, Dilce F, Pessenda, Luiz C R",,Sea Level Rise Data,dataset-610
Does more mean less? The value of information for conservation planning under sea level rise.,Global change biology,"Runting, Rebecca K, Wilson, Kerrie A, Rhodes, Jonathan R",10.1111/gcb.12064,Sea Level Rise Data,dataset-610
"The role of highly sratified nutrient-rich small estuaries as a source of dissolved inorganic nitrogen to coastal seawater, the Qishon (SE Mediterranean) case.",Marine pollution bulletin,"Eliani-Russak, Efrat, Herut, Barak, Sivan, Orit",10.1016/j.marpolbul.2013.02.001,Sea Level Rise Data,dataset-610
Harbour porpoises Phocoena phocoena in the eastern Scheldt: a resident stock or trapped by a storm surge barrier?,PloS one,"Jansen, Okka E, Aarts, Geert M, Reijnders, Peter J H",10.1371/journal.pone.0056932,Sea Level Rise Data,dataset-610
The impact of global warming and anoxia on marine benthic community dynamics: an example from the Toarcian (Early Jurassic).,PloS one,"Danise, Silvia, Twitchett, Richard J, Little, Crispin T S, Clémence, Marie-Emilie",10.1371/journal.pone.0056255,Sea Level Rise Data,dataset-610
Vegetation engineers marsh morphology through multiple competing stable states.,Proceedings of the National Academy of Sciences of the United States of America,"Marani, Marco, Da Lio, Cristina, D'Alpaos, Andrea",10.1073/pnas.1218327110,Sea Level Rise Data,dataset-610
Sediment bacterial communities reflect the history of a sea basin.,PloS one,"Lyra, Christina, Sinkko, Hanna, Rantanen, Matias, Paulin, Lars, Kotilainen, Aarno",10.1371/journal.pone.0054326,Sea Level Rise Data,dataset-610
